WP, 19, 1979091800,   , XRQA,   0, 147N, 1532E,  15,    0, DB
WP, 19, 1979091806,   , XRQA,   0, 145N, 1521E,  15,    0, DB
WP, 19, 1979091812,   , XRQA,   0, 143N, 1510E,  15,    0, DB
WP, 19, 1979091818,   , XRQA,   0, 140N, 1501E,  15,    0, DB
WP, 19, 1979091900,   , XRQA,   0, 138N, 1493E,  15,    0, DB
WP, 19, 1979091906,   , XRQA,   0, 135N, 1485E,  20,    0, DB
WP, 19, 1979091912,   , XRQA,   0, 132N, 1478E,  20,    0, DB
WP, 19, 1979091918,   , XRQA,   0, 129N, 1471E,  20,    0, DB
WP, 19, 1979092000,   , XRQA,   0, 128N, 1465E,  20,    0, DB
WP, 19, 1979092006,   , XRQA,   0, 125N, 1457E,  20,    0, DB
WP, 19, 1979092012,   , XRQA,   0, 122N, 1445E,  25,    0, TD
WP, 19, 1979092018,   , XRQA,   0, 119N, 1433E,  25,    0, TD
WP, 19, 1979092100,   , XRQA,   0, 120N, 1425E,  25,    0, TD
WP, 19, 1979092106,   , XRQA,   0, 121N, 1418E,  30,    0, TD
WP, 19, 1979092112,   , XRQA,   0, 122N, 1409E,  35,    0, TS
WP, 19, 1979092118,   , XRQA,   0, 123N, 1398E,  30,    0, TD
WP, 19, 1979092200,   , XRQA,   0, 126N, 1389E,  30,    0, TD
WP, 19, 1979092206,   , XRQA,   0, 125N, 1382E,  35,    0, TS
WP, 19, 1979092212,   , XRQA,   0, 123N, 1377E,  40,    0, TS
WP, 19, 1979092218,   , XRQA,   0, 122N, 1373E,  30,    0, TD
WP, 19, 1979092300,   , XRQA,   0, 125N, 1369E,  40,    0, TS
WP, 19, 1979092306,   , XRQA,   0, 131N, 1368E,  50,    0, TS
WP, 19, 1979092312,   , XRQA,   0, 137N, 1361E,  50,    0, TS
WP, 19, 1979092318,   , XRQA,   0, 146N, 1358E,  40,    0, TS
WP, 19, 1979092400,   , XRQA,   0, 164N, 1354E,  50,    0, TS
WP, 19, 1979092406,   , XRQA,   0, 175N, 1344E,  65,    0, TY
WP, 19, 1979092412,   , XRQA,   0, 189N, 1333E,  75,    0, TY
WP, 19, 1979092418,   , XRQA,   0, 203N, 1320E,  85,    0, TY
WP, 19, 1979092500,   , XRQA,   0, 209N, 1308E,  90,    0, TY
WP, 19, 1979092506,   , XRQA,   0, 213N, 1299E, 115,    0, TY
WP, 19, 1979092512,   , XRQA,   0, 220N, 1298E, 130,    0, ST
WP, 19, 1979092518,   , XRQA,   0, 226N, 1295E, 125,    0, TY
WP, 19, 1979092600,   , XRQA,   0, 231N, 1290E, 110,    0, TY
WP, 19, 1979092606,   , XRQA,   0, 234N, 1291E, 105,    0, TY
WP, 19, 1979092612,   , XRQA,   0, 238N, 1293E,  95,    0, TY
WP, 19, 1979092618,   , XRQA,   0, 244N, 1294E,  90,    0, TY
WP, 19, 1979092700,   , XRQA,   0, 250N, 1295E,  95,    0, TY
WP, 19, 1979092706,   , XRQA,   0, 254N, 1296E,  90,    0, TY
WP, 19, 1979092712,   , XRQA,   0, 260N, 1297E,  95,    0, TY
WP, 19, 1979092718,   , XRQA,   0, 264N, 1298E,  95,    0, TY
WP, 19, 1979092800,   , XRQA,   0, 270N, 1298E,  90,    0, TY
WP, 19, 1979092806,   , XRQA,   0, 273N, 1298E,  90,    0, TY
WP, 19, 1979092812,   , XRQA,   0, 276N, 1298E,  85,    0, TY
WP, 19, 1979092818,   , XRQA,   0, 278N, 1298E,  90,    0, TY
WP, 19, 1979092900,   , XRQA,   0, 281N, 1299E,  90,    0, TY
WP, 19, 1979092906,   , XRQA,   0, 285N, 1300E, 100,    0, TY
WP, 19, 1979092912,   , XRQA,   0, 290N, 1302E,  90,    0, TY
WP, 19, 1979092918,   , XRQA,   0, 298N, 1306E,  95,    0, TY
WP, 19, 1979093000,   , XRQA,   0, 309N, 1312E,  90,    0, TY
WP, 19, 1979093006,   , XRQA,   0, 323N, 1329E,  75,    0, TY
WP, 19, 1979093012,   , XRQA,   0, 340N, 1348E,  70,    0, TY
WP, 19, 1979093018,   , XRQA,   0, 365N, 1380E,  50,    0, TS
WP, 19, 1979100100,   , XRQA,   0, 401N, 1420E,  55,    0, EX
WP, 19, 1979100106,   , XRQA,   0, 434N, 1456E,  55,    0, EX
WP, 19, 1979100112,   , XRQA,   0, 450N, 1489E,  55,    0, EX
WP, 19, 1979100118,   , XRQA,   0, 462N, 1519E,  65,    0, EX
WP, 19, 1979100200,   , XRQA,   0, 471N, 1561E,  65,    0, EX
WP, 19, 1979100206,   , XRQA,   0, 472N, 1600E,  65,    0, EX
WP, 19, 1979100212,   , XRQA,   0, 471N, 1640E,  65,    0, EX
WP, 19, 1979100218,   , XRQA,   0, 470N, 1686E,  65,    0, EX
WP, 19, 1979100300,   , XRQA,   0, 469N, 1740E,  65,    0, EX
WP, 19, 1979100306,   , XRQA,   0, 470N, 1780E,  65,    0, EX
