WP, 19, 1980091212,   , XRQA,   0, 169N, 1341E,  25,    0, TD
WP, 19, 1980091218,   , XRQA,   0, 169N, 1336E,  30,    0, TD
WP, 19, 1980091300,   , XRQA,   0, 170N, 1331E,  35,    0, TS
WP, 19, 1980091306,   , XRQA,   0, 172N, 1326E,  40,    0, TS
WP, 19, 1980091312,   , XRQA,   0, 171N, 1321E,  45,    0, TS
WP, 19, 1980091318,   , XRQA,   0, 174N, 1317E,  50,    0, TS
WP, 19, 1980091400,   , XRQA,   0, 178N, 1315E,  50,    0, TS
WP, 19, 1980091406,   , XRQA,   0, 184N, 1310E,  50,    0, TS
WP, 19, 1980091412,   , XRQA,   0, 187N, 1299E,  50,    0, TS
WP, 19, 1980091418,   , XRQA,   0, 188N, 1289E,  45,    0, TS
WP, 19, 1980091500,   , XRQA,   0, 191N, 1282E,  45,    0, TS
WP, 19, 1980091506,   , XRQA,   0, 191N, 1273E,  45,    0, TS
WP, 19, 1980091512,   , XRQA,   0, 187N, 1268E,  50,    0, TS
WP, 19, 1980091518,   , XRQA,   0, 185N, 1266E,  65,    0, TY
WP, 19, 1980091600,   , XRQA,   0, 187N, 1265E,  75,    0, TY
WP, 19, 1980091606,   , XRQA,   0, 190N, 1261E,  80,    0, TY
WP, 19, 1980091612,   , XRQA,   0, 194N, 1258E,  90,    0, TY
WP, 19, 1980091618,   , XRQA,   0, 198N, 1252E, 120,    0, TY
WP, 19, 1980091700,   , XRQA,   0, 199N, 1247E, 130,    0, ST
WP, 19, 1980091706,   , XRQA,   0, 203N, 1240E, 135,    0, ST
WP, 19, 1980091712,   , XRQA,   0, 207N, 1231E, 140,    0, ST
WP, 19, 1980091718,   , XRQA,   0, 212N, 1222E, 135,    0, ST
WP, 19, 1980091800,   , XRQA,   0, 218N, 1211E, 105,    0, TY
WP, 19, 1980091806,   , XRQA,   0, 224N, 1196E, 100,    0, TY
WP, 19, 1980091812,   , XRQA,   0, 228N, 1186E,  95,    0, TY
WP, 19, 1980091818,   , XRQA,   0, 234N, 1178E,  95,    0, TY
WP, 19, 1980091900,   , XRQA,   0, 241N, 1168E,  55,    0, TS
WP, 19, 1980091906,   , XRQA,   0, 248N, 1158E,  40,    0, TS
WP, 19, 1980091912,   , XRQA,   0, 257N, 1149E,  35,    0, TS
WP, 19, 1980091918,   , XRQA,   0, 262N, 1145E,  25,    0, TD
WP, 19, 1980092000,   , XRQA,   0, 264N, 1140E,  25,    0, TD
WP, 19, 1980092006,   , XRQA,   0, 265N, 1132E,  25,    0, TD
