WP, 18, 1980091000,   , XRQA,   0, 135N, 1120E,  25,    0, TD
WP, 18, 1980091006,   , XRQA,   0, 140N, 1125E,  25,    0, TD
WP, 18, 1980091012,   , XRQA,   0, 145N, 1131E,  25,    0, TD
WP, 18, 1980091018,   , XRQA,   0, 152N, 1133E,  30,    0, TD
WP, 18, 1980091100,   , XRQA,   0, 160N, 1130E,  30,    0, TD
WP, 18, 1980091106,   , XRQA,   0, 164N, 1132E,  30,    0, TD
WP, 18, 1980091112,   , XRQA,   0, 168N, 1130E,  30,    0, TD
WP, 18, 1980091118,   , XRQA,   0, 172N, 1129E,  30,    0, TD
WP, 18, 1980091200,   , XRQA,   0, 175N, 1130E,  35,    0, TS
WP, 18, 1980091206,   , XRQA,   0, 181N, 1136E,  35,    0, TS
WP, 18, 1980091212,   , XRQA,   0, 187N, 1144E,  40,    0, TS
WP, 18, 1980091218,   , XRQA,   0, 190N, 1145E,  40,    0, TS
WP, 18, 1980091300,   , XRQA,   0, 189N, 1143E,  45,    0, TS
WP, 18, 1980091306,   , XRQA,   0, 187N, 1140E,  40,    0, TS
WP, 18, 1980091312,   , XRQA,   0, 185N, 1138E,  45,    0, TS
WP, 18, 1980091318,   , XRQA,   0, 183N, 1135E,  50,    0, TS
WP, 18, 1980091400,   , XRQA,   0, 184N, 1131E,  50,    0, TS
WP, 18, 1980091406,   , XRQA,   0, 188N, 1125E,  55,    0, TS
WP, 18, 1980091412,   , XRQA,   0, 192N, 1119E,  55,    0, TS
WP, 18, 1980091418,   , XRQA,   0, 195N, 1108E,  60,    0, TS
WP, 18, 1980091500,   , XRQA,   0, 196N, 1099E,  65,    0, TY
WP, 18, 1980091506,   , XRQA,   0, 197N, 1089E,  70,    0, TY
WP, 18, 1980091512,   , XRQA,   0, 198N, 1078E,  75,    0, TY
WP, 18, 1980091518,   , XRQA,   0, 198N, 1067E,  85,    0, TY
WP, 18, 1980091600,   , XRQA,   0, 195N, 1055E,  65,    0, TY
WP, 18, 1980091606,   , XRQA,   0, 190N, 1042E,  45,    0, TS
WP, 18, 1980091612,   , XRQA,   0, 188N, 1028E,  40,    0, TS
WP, 18, 1980091618,   , XRQA,   0, 180N, 1010E,  35,    0, TS
WP, 18, 1980091700,   , XRQA,   0, 180N, 1005E,  30,    0, TD
WP, 18, 1980091706,   , XRQA,   0, 181N, 1000E,  25,    0, TD
WP, 18, 1980091712,   , XRQA,   0, 182N,  995E,  25,    0, TD
