WP, 28, 1980121400,   , XRQA,   0,  98N, 1380E,  25,    0, TD
WP, 28, 1980121406,   , XRQA,   0, 102N, 1365E,  30,    0, TD
WP, 28, 1980121412,   , XRQA,   0, 107N, 1354E,  30,    0, TD
WP, 28, 1980121418,   , XRQA,   0, 111N, 1338E,  30,    0, TD
WP, 28, 1980121500,   , XRQA,   0, 114N, 1326E,  35,    0, TS
WP, 28, 1980121506,   , XRQA,   0, 117N, 1315E,  35,    0, TS
WP, 28, 1980121512,   , XRQA,   0, 119N, 1307E,  40,    0, TS
WP, 28, 1980121518,   , XRQA,   0, 121N, 1299E,  45,    0, TS
WP, 28, 1980121600,   , XRQA,   0, 124N, 1292E,  45,    0, TS
WP, 28, 1980121606,   , XRQA,   0, 127N, 1286E,  50,    0, TS
WP, 28, 1980121612,   , XRQA,   0, 130N, 1280E,  50,    0, TS
WP, 28, 1980121618,   , XRQA,   0, 134N, 1278E,  55,    0, TS
WP, 28, 1980121700,   , XRQA,   0, 135N, 1276E,  55,    0, TS
WP, 28, 1980121706,   , XRQA,   0, 136N, 1273E,  50,    0, TS
WP, 28, 1980121712,   , XRQA,   0, 135N, 1271E,  50,    0, TS
WP, 28, 1980121718,   , XRQA,   0, 134N, 1271E,  45,    0, TS
WP, 28, 1980121800,   , XRQA,   0, 133N, 1271E,  45,    0, TS
WP, 28, 1980121806,   , XRQA,   0, 134N, 1271E,  45,    0, TS
WP, 28, 1980121812,   , XRQA,   0, 135N, 1272E,  45,    0, TS
WP, 28, 1980121818,   , XRQA,   0, 137N, 1273E,  50,    0, TS
WP, 28, 1980121900,   , XRQA,   0, 139N, 1274E,  60,    0, TS
WP, 28, 1980121906,   , XRQA,   0, 140N, 1272E,  50,    0, TS
WP, 28, 1980121912,   , XRQA,   0, 143N, 1273E,  50,    0, TS
WP, 28, 1980121918,   , XRQA,   0, 145N, 1278E,  55,    0, TS
WP, 28, 1980122000,   , XRQA,   0, 142N, 1281E,  55,    0, TS
WP, 28, 1980122006,   , XRQA,   0, 137N, 1279E,  50,    0, TS
WP, 28, 1980122012,   , XRQA,   0, 133N, 1277E,  45,    0, TS
WP, 28, 1980122018,   , XRQA,   0, 131N, 1274E,  40,    0, TS
WP, 28, 1980122100,   , XRQA,   0, 130N, 1272E,  35,    0, TS
WP, 28, 1980122106,   , XRQA,   0, 125N, 1271E,  40,    0, TS
WP, 28, 1980122112,   , XRQA,   0, 116N, 1268E,  35,    0, TS
WP, 28, 1980122118,   , XRQA,   0, 112N, 1267E,  30,    0, TD
WP, 28, 1980122200,   , XRQA,   0, 107N, 1266E,  30,    0, TD
WP, 28, 1980122206,   , XRQA,   0, 103N, 1264E,  30,    0, TD
WP, 28, 1980122212,   , XRQA,   0,  99N, 1260E,  30,    0, TD
WP, 28, 1980122218,   , XRQA,   0,  98N, 1258E,  25,    0, TD
WP, 28, 1980122300,   , XRQA,   0,  95N, 1255E,  25,    0, TD
WP, 28, 1980122306,   , XRQA,   0,  90N, 1250E,  25,    0, TD
WP, 28, 1980122312,   , XRQA,   0,  85N, 1245E,  25,    0, TD
WP, 28, 1980122318,   , XRQA,   0,  80N, 1239E,  25,    0, TD
WP, 28, 1980122400,   , XRQA,   0,  76N, 1235E,  25,    0, TD
