WP, 23, 1980100200,   , XRQA,   0,  92N, 1579E,  25,    0, TD
WP, 23, 1980100206,   , XRQA,   0,  93N, 1572E,  25,    0, TD
WP, 23, 1980100212,   , XRQA,   0,  89N, 1565E,  30,    0, TD
WP, 23, 1980100218,   , XRQA,   0,  83N, 1558E,  35,    0, TS
WP, 23, 1980100300,   , XRQA,   0,  75N, 1551E,  40,    0, TS
WP, 23, 1980100306,   , XRQA,   0,  68N, 1543E,  45,    0, TS
WP, 23, 1980100312,   , XRQA,   0,  64N, 1537E,  65,    0, TY
WP, 23, 1980100318,   , XRQA,   0,  61N, 1529E,  85,    0, TY
WP, 23, 1980100400,   , XRQA,   0,  59N, 1522E,  75,    0, TY
WP, 23, 1980100406,   , XRQA,   0,  61N, 1512E,  60,    0, TS
WP, 23, 1980100412,   , XRQA,   0,  66N, 1503E,  40,    0, TS
WP, 23, 1980100418,   , XRQA,   0,  73N, 1497E,  45,    0, TS
WP, 23, 1980100500,   , XRQA,   0,  79N, 1494E,  45,    0, TS
WP, 23, 1980100506,   , XRQA,   0,  88N, 1490E,  50,    0, TS
WP, 23, 1980100512,   , XRQA,   0,  95N, 1481E,  55,    0, TS
WP, 23, 1980100518,   , XRQA,   0, 105N, 1472E,  60,    0, TS
WP, 23, 1980100600,   , XRQA,   0, 116N, 1466E,  65,    0, TY
WP, 23, 1980100606,   , XRQA,   0, 127N, 1462E,  60,    0, TS
WP, 23, 1980100612,   , XRQA,   0, 137N, 1458E,  60,    0, TS
WP, 23, 1980100618,   , XRQA,   0, 146N, 1452E,  55,    0, TS
WP, 23, 1980100700,   , XRQA,   0, 153N, 1445E,  60,    0, TS
WP, 23, 1980100706,   , XRQA,   0, 158N, 1440E,  65,    0, TY
WP, 23, 1980100712,   , XRQA,   0, 162N, 1435E,  70,    0, TY
WP, 23, 1980100718,   , XRQA,   0, 167N, 1428E,  75,    0, TY
WP, 23, 1980100800,   , XRQA,   0, 170N, 1420E,  80,    0, TY
WP, 23, 1980100806,   , XRQA,   0, 174N, 1411E,  85,    0, TY
WP, 23, 1980100812,   , XRQA,   0, 178N, 1401E, 105,    0, TY
WP, 23, 1980100818,   , XRQA,   0, 183N, 1390E, 145,    0, ST
WP, 23, 1980100900,   , XRQA,   0, 187N, 1380E, 165,    0, ST
WP, 23, 1980100906,   , XRQA,   0, 191N, 1370E, 155,    0, ST
WP, 23, 1980100912,   , XRQA,   0, 195N, 1360E, 145,    0, ST
WP, 23, 1980100918,   , XRQA,   0, 200N, 1348E, 140,    0, ST
WP, 23, 1980101000,   , XRQA,   0, 205N, 1334E, 135,    0, ST
WP, 23, 1980101006,   , XRQA,   0, 209N, 1320E, 145,    0, ST
WP, 23, 1980101012,   , XRQA,   0, 215N, 1308E, 150,    0, ST
WP, 23, 1980101018,   , XRQA,   0, 220N, 1297E, 145,    0, ST
WP, 23, 1980101100,   , XRQA,   0, 226N, 1288E, 135,    0, ST
WP, 23, 1980101106,   , XRQA,   0, 232N, 1279E, 140,    0, ST
WP, 23, 1980101112,   , XRQA,   0, 237N, 1272E, 130,    0, ST
WP, 23, 1980101118,   , XRQA,   0, 242N, 1265E, 125,    0, TY
WP, 23, 1980101200,   , XRQA,   0, 247N, 1260E, 120,    0, TY
WP, 23, 1980101206,   , XRQA,   0, 253N, 1257E, 115,    0, TY
WP, 23, 1980101212,   , XRQA,   0, 260N, 1257E, 105,    0, TY
WP, 23, 1980101218,   , XRQA,   0, 269N, 1258E,  95,    0, TY
WP, 23, 1980101300,   , XRQA,   0, 279N, 1263E,  90,    0, TY
WP, 23, 1980101306,   , XRQA,   0, 288N, 1272E,  90,    0, TY
WP, 23, 1980101312,   , XRQA,   0, 297N, 1285E,  80,    0, TY
WP, 23, 1980101318,   , XRQA,   0, 305N, 1305E,  85,    0, TY
WP, 23, 1980101400,   , XRQA,   0, 314N, 1330E,  80,    0, TY
WP, 23, 1980101406,   , XRQA,   0, 326N, 1362E,  70,    0, TY
WP, 23, 1980101412,   , XRQA,   0, 338N, 1401E,  50,    0, TS
WP, 23, 1980101418,   , XRQA,   0, 351N, 1447E,  55,    0, EX
WP, 23, 1980101500,   , XRQA,   0, 359N, 1492E,  65,    0, EX
WP, 23, 1980101506,   , XRQA,   0, 365N, 1550E,  65,    0, EX
WP, 23, 1980101512,   , XRQA,   0, 380N, 1610E,  65,    0, EX
WP, 23, 1980101518,   , XRQA,   0, 390N, 1700E,  65,    0, EX
