WP, 03, 1980050406,   , XRQA,   0,  81N, 1501E,  25,    0, TD
WP, 03, 1980050412,   , XRQA,   0,  81N, 1493E,  25,    0, TD
WP, 03, 1980050418,   , XRQA,   0,  81N, 1485E,  25,    0, TD
WP, 03, 1980050500,   , XRQA,   0,  80N, 1477E,  25,    0, TD
WP, 03, 1980050506,   , XRQA,   0,  80N, 1470E,  25,    0, TD
WP, 03, 1980050512,   , XRQA,   0,  80N, 1463E,  25,    0, TD
WP, 03, 1980050518,   , XRQA,   0,  81N, 1458E,  25,    0, TD
WP, 03, 1980050600,   , XRQA,   0,  81N, 1452E,  25,    0, TD
WP, 03, 1980050606,   , XRQA,   0,  81N, 1449E,  30,    0, TD
WP, 03, 1980050612,   , XRQA,   0,  80N, 1444E,  30,    0, TD
WP, 03, 1980050618,   , XRQA,   0,  82N, 1439E,  30,    0, TD
WP, 03, 1980050700,   , XRQA,   0,  82N, 1432E,  30,    0, TD
WP, 03, 1980050706,   , XRQA,   0,  83N, 1427E,  35,    0, TS
WP, 03, 1980050712,   , XRQA,   0,  83N, 1421E,  40,    0, TS
WP, 03, 1980050718,   , XRQA,   0,  82N, 1414E,  45,    0, TS
WP, 03, 1980050800,   , XRQA,   0,  82N, 1407E,  35,    0, TS
WP, 03, 1980050806,   , XRQA,   0,  80N, 1401E,  40,    0, TS
WP, 03, 1980050812,   , XRQA,   0,  78N, 1393E,  45,    0, TS
WP, 03, 1980050818,   , XRQA,   0,  81N, 1383E,  50,    0, TS
WP, 03, 1980050900,   , XRQA,   0,  87N, 1375E,  40,    0, TS
WP, 03, 1980050906,   , XRQA,   0,  94N, 1366E,  45,    0, TS
WP, 03, 1980050912,   , XRQA,   0, 100N, 1357E,  40,    0, TS
WP, 03, 1980050918,   , XRQA,   0, 103N, 1347E,  45,    0, TS
WP, 03, 1980051000,   , XRQA,   0, 110N, 1335E,  45,    0, TS
WP, 03, 1980051006,   , XRQA,   0, 113N, 1324E,  50,    0, TS
WP, 03, 1980051012,   , XRQA,   0, 114N, 1317E,  50,    0, TS
WP, 03, 1980051018,   , XRQA,   0, 116N, 1308E,  55,    0, TS
WP, 03, 1980051100,   , XRQA,   0, 119N, 1300E,  50,    0, TS
WP, 03, 1980051106,   , XRQA,   0, 123N, 1291E,  55,    0, TS
WP, 03, 1980051112,   , XRQA,   0, 129N, 1280E,  60,    0, TS
WP, 03, 1980051118,   , XRQA,   0, 136N, 1268E,  65,    0, TY
WP, 03, 1980051200,   , XRQA,   0, 141N, 1258E,  70,    0, TY
WP, 03, 1980051206,   , XRQA,   0, 148N, 1250E,  75,    0, TY
WP, 03, 1980051212,   , XRQA,   0, 154N, 1243E,  75,    0, TY
WP, 03, 1980051218,   , XRQA,   0, 159N, 1239E,  85,    0, TY
WP, 03, 1980051300,   , XRQA,   0, 163N, 1235E,  95,    0, TY
WP, 03, 1980051306,   , XRQA,   0, 167N, 1233E, 100,    0, TY
WP, 03, 1980051312,   , XRQA,   0, 170N, 1230E,  95,    0, TY
WP, 03, 1980051318,   , XRQA,   0, 172N, 1228E,  90,    0, TY
WP, 03, 1980051400,   , XRQA,   0, 173N, 1226E,  85,    0, TY
WP, 03, 1980051406,   , XRQA,   0, 175N, 1225E,  65,    0, TY
WP, 03, 1980051412,   , XRQA,   0, 177N, 1224E,  50,    0, TS
WP, 03, 1980051418,   , XRQA,   0, 180N, 1224E,  45,    0, TS
WP, 03, 1980051500,   , XRQA,   0, 182N, 1224E,  50,    0, TS
WP, 03, 1980051506,   , XRQA,   0, 186N, 1225E,  55,    0, TS
WP, 03, 1980051512,   , XRQA,   0, 190N, 1226E,  50,    0, TS
WP, 03, 1980051518,   , XRQA,   0, 194N, 1228E,  55,    0, TS
WP, 03, 1980051600,   , XRQA,   0, 197N, 1233E,  55,    0, TS
WP, 03, 1980051606,   , XRQA,   0, 200N, 1239E,  60,    0, TS
WP, 03, 1980051612,   , XRQA,   0, 202N, 1246E,  65,    0, TY
WP, 03, 1980051618,   , XRQA,   0, 205N, 1253E,  70,    0, TY
WP, 03, 1980051700,   , XRQA,   0, 208N, 1259E,  75,    0, TY
WP, 03, 1980051706,   , XRQA,   0, 211N, 1264E,  75,    0, TY
WP, 03, 1980051712,   , XRQA,   0, 212N, 1270E,  85,    0, TY
WP, 03, 1980051718,   , XRQA,   0, 210N, 1273E,  70,    0, TY
WP, 03, 1980051800,   , XRQA,   0, 208N, 1272E,  75,    0, TY
WP, 03, 1980051806,   , XRQA,   0, 207N, 1270E,  70,    0, TY
WP, 03, 1980051812,   , XRQA,   0, 206N, 1269E,  60,    0, TS
WP, 03, 1980051818,   , XRQA,   0, 206N, 1261E,  45,    0, TS
WP, 03, 1980051900,   , XRQA,   0, 209N, 1258E,  35,    0, TS
WP, 03, 1980051906,   , XRQA,   0, 211N, 1260E,  30,    0, SD
WP, 03, 1980051912,   , XRQA,   0, 213N, 1261E,  30,    0, SD
WP, 03, 1980051918,   , XRQA,   0, 215N, 1264E,  30,    0, SD
WP, 03, 1980052000,   , XRQA,   0, 218N, 1269E,  30,    0, SD
WP, 03, 1980052006,   , XRQA,   0, 223N, 1276E,  35,    0, EX
WP, 03, 1980052012,   , XRQA,   0, 229N, 1289E,  35,    0, EX
WP, 03, 1980052018,   , XRQA,   0, 238N, 1308E,  35,    0, EX
WP, 03, 1980052100,   , XRQA,   0, 250N, 1330E,  30,    0, EX
WP, 03, 1980052106,   , XRQA,   0, 260N, 1350E,  30,    0, EX
WP, 03, 1980052112,   , XRQA,   0, 270N, 1370E,  30,    0, EX
