WP, 25, 1980102200,   , XRQA,   0,  49N, 1649E,  25,    0, TD
WP, 25, 1980102206,   , XRQA,   0,  48N, 1645E,  25,    0, TD
WP, 25, 1980102212,   , XRQA,   0,  48N, 1640E,  25,    0, TD
WP, 25, 1980102218,   , XRQA,   0,  47N, 1633E,  25,    0, TD
WP, 25, 1980102300,   , XRQA,   0,  48N, 1625E,  25,    0, TD
WP, 25, 1980102306,   , XRQA,   0,  49N, 1616E,  25,    0, TD
WP, 25, 1980102312,   , XRQA,   0,  51N, 1608E,  25,    0, TD
WP, 25, 1980102318,   , XRQA,   0,  51N, 1603E,  25,    0, TD
WP, 25, 1980102400,   , XRQA,   0,  52N, 1598E,  30,    0, TD
WP, 25, 1980102406,   , XRQA,   0,  54N, 1588E,  30,    0, TD
WP, 25, 1980102412,   , XRQA,   0,  57N, 1580E,  30,    0, TD
WP, 25, 1980102418,   , XRQA,   0,  57N, 1576E,  30,    0, TD
WP, 25, 1980102500,   , XRQA,   0,  55N, 1573E,  30,    0, TD
WP, 25, 1980102506,   , XRQA,   0,  50N, 1566E,  30,    0, TD
WP, 25, 1980102512,   , XRQA,   0,  45N, 1560E,  35,    0, TS
WP, 25, 1980102518,   , XRQA,   0,  42N, 1556E,  35,    0, TS
WP, 25, 1980102600,   , XRQA,   0,  41N, 1552E,  30,    0, TD
WP, 25, 1980102606,   , XRQA,   0,  40N, 1543E,  30,    0, TD
WP, 25, 1980102612,   , XRQA,   0,  42N, 1535E,  30,    0, TD
WP, 25, 1980102618,   , XRQA,   0,  46N, 1528E,  30,    0, TD
WP, 25, 1980102700,   , XRQA,   0,  47N, 1524E,  30,    0, TD
WP, 25, 1980102706,   , XRQA,   0,  45N, 1520E,  30,    0, TD
WP, 25, 1980102712,   , XRQA,   0,  44N, 1520E,  30,    0, TD
WP, 25, 1980102718,   , XRQA,   0,  47N, 1523E,  30,    0, TD
WP, 25, 1980102800,   , XRQA,   0,  50N, 1533E,  35,    0, TS
WP, 25, 1980102806,   , XRQA,   0,  54N, 1535E,  40,    0, TS
WP, 25, 1980102812,   , XRQA,   0,  57N, 1530E,  45,    0, TS
WP, 25, 1980102818,   , XRQA,   0,  62N, 1530E,  50,    0, TS
WP, 25, 1980102900,   , XRQA,   0,  67N, 1537E,  50,    0, TS
WP, 25, 1980102906,   , XRQA,   0,  73N, 1540E,  50,    0, TS
WP, 25, 1980102912,   , XRQA,   0,  81N, 1533E,  55,    0, TS
WP, 25, 1980102918,   , XRQA,   0,  89N, 1521E,  55,    0, TS
WP, 25, 1980103000,   , XRQA,   0,  95N, 1506E,  55,    0, TS
WP, 25, 1980103006,   , XRQA,   0, 106N, 1490E,  60,    0, TS
WP, 25, 1980103012,   , XRQA,   0, 115N, 1472E,  60,    0, TS
WP, 25, 1980103018,   , XRQA,   0, 124N, 1453E,  65,    0, TY
WP, 25, 1980103100,   , XRQA,   0, 132N, 1433E,  60,    0, TS
WP, 25, 1980103106,   , XRQA,   0, 135N, 1413E,  60,    0, TS
WP, 25, 1980103112,   , XRQA,   0, 136N, 1394E,  65,    0, TY
WP, 25, 1980103118,   , XRQA,   0, 138N, 1377E,  65,    0, TY
WP, 25, 1980110100,   , XRQA,   0, 140N, 1361E,  70,    0, TY
WP, 25, 1980110106,   , XRQA,   0, 142N, 1344E,  70,    0, TY
WP, 25, 1980110112,   , XRQA,   0, 144N, 1329E,  65,    0, TY
WP, 25, 1980110118,   , XRQA,   0, 145N, 1318E,  65,    0, TY
WP, 25, 1980110200,   , XRQA,   0, 146N, 1311E,  65,    0, TY
WP, 25, 1980110206,   , XRQA,   0, 148N, 1302E,  65,    0, TY
WP, 25, 1980110212,   , XRQA,   0, 149N, 1293E,  70,    0, TY
WP, 25, 1980110218,   , XRQA,   0, 146N, 1286E,  80,    0, TY
WP, 25, 1980110300,   , XRQA,   0, 142N, 1280E, 100,    0, TY
WP, 25, 1980110306,   , XRQA,   0, 142N, 1274E, 110,    0, TY
WP, 25, 1980110312,   , XRQA,   0, 143N, 1267E, 120,    0, TY
WP, 25, 1980110318,   , XRQA,   0, 145N, 1258E, 110,    0, TY
WP, 25, 1980110400,   , XRQA,   0, 147N, 1248E, 110,    0, TY
WP, 25, 1980110406,   , XRQA,   0, 151N, 1237E, 115,    0, TY
WP, 25, 1980110412,   , XRQA,   0, 158N, 1227E, 115,    0, TY
WP, 25, 1980110418,   , XRQA,   0, 160N, 1216E, 115,    0, TY
WP, 25, 1980110500,   , XRQA,   0, 164N, 1207E,  80,    0, TY
WP, 25, 1980110506,   , XRQA,   0, 173N, 1205E,  60,    0, TS
WP, 25, 1980110512,   , XRQA,   0, 183N, 1204E,  55,    0, TS
WP, 25, 1980110518,   , XRQA,   0, 191N, 1204E,  50,    0, TS
WP, 25, 1980110600,   , XRQA,   0, 198N, 1207E,  55,    0, TS
WP, 25, 1980110606,   , XRQA,   0, 205N, 1210E,  50,    0, TS
WP, 25, 1980110612,   , XRQA,   0, 214N, 1220E,  50,    0, TS
WP, 25, 1980110618,   , XRQA,   0, 223N, 1232E,  50,    0, TS
WP, 25, 1980110700,   , XRQA,   0, 233N, 1246E,  45,    0, TS
WP, 25, 1980110706,   , XRQA,   0, 244N, 1264E,  45,    0, TS
WP, 25, 1980110712,   , XRQA,   0, 254N, 1287E,  40,    0, TS
WP, 25, 1980110718,   , XRQA,   0, 265N, 1315E,  45,    0, TS
WP, 25, 1980110800,   , XRQA,   0, 278N, 1358E,  40,    0, TS
WP, 25, 1980110806,   , XRQA,   0, 282N, 1400E,  35,    0, TS
WP, 25, 1980110812,   , XRQA,   0, 285N, 1440E,  35,    0, EX
WP, 25, 1980110818,   , XRQA,   0, 288N, 1480E,  30,    0, EX
WP, 25, 1980110900,   , XRQA,   0, 292N, 1515E,  30,    0, EX
