WP, 16, 1980083100,   , XRQA,   0,  41N, 1549E,  25,    0, TD
WP, 16, 1980083106,   , XRQA,   0,  41N, 1544E,  25,    0, TD
WP, 16, 1980083112,   , XRQA,   0,  42N, 1540E,  30,    0, TD
WP, 16, 1980083118,   , XRQA,   0,  42N, 1536E,  30,    0, TD
WP, 16, 1980090100,   , XRQA,   0,  42N, 1531E,  35,    0, TS
WP, 16, 1980090106,   , XRQA,   0,  42N, 1524E,  40,    0, TS
WP, 16, 1980090112,   , XRQA,   0,  45N, 1517E,  40,    0, TS
WP, 16, 1980090118,   , XRQA,   0,  49N, 1508E,  45,    0, TS
WP, 16, 1980090200,   , XRQA,   0,  55N, 1501E,  50,    0, TS
WP, 16, 1980090206,   , XRQA,   0,  62N, 1496E,  45,    0, TS
WP, 16, 1980090212,   , XRQA,   0,  69N, 1491E,  40,    0, TS
WP, 16, 1980090218,   , XRQA,   0,  74N, 1485E,  35,    0, TS
WP, 16, 1980090300,   , XRQA,   0,  78N, 1481E,  40,    0, TS
WP, 16, 1980090306,   , XRQA,   0,  80N, 1477E,  40,    0, TS
WP, 16, 1980090312,   , XRQA,   0,  84N, 1474E,  45,    0, TS
WP, 16, 1980090318,   , XRQA,   0,  85N, 1472E,  45,    0, TS
WP, 16, 1980090400,   , XRQA,   0,  88N, 1469E,  35,    0, TS
WP, 16, 1980090406,   , XRQA,   0,  92N, 1462E,  35,    0, TS
WP, 16, 1980090412,   , XRQA,   0,  96N, 1453E,  40,    0, TS
WP, 16, 1980090418,   , XRQA,   0, 103N, 1441E,  40,    0, TS
WP, 16, 1980090500,   , XRQA,   0, 113N, 1432E,  35,    0, TS
WP, 16, 1980090506,   , XRQA,   0, 123N, 1430E,  35,    0, TS
WP, 16, 1980090512,   , XRQA,   0, 127N, 1428E,  40,    0, TS
WP, 16, 1980090518,   , XRQA,   0, 134N, 1427E,  45,    0, TS
WP, 16, 1980090600,   , XRQA,   0, 144N, 1436E,  40,    0, TS
WP, 16, 1980090606,   , XRQA,   0, 151N, 1444E,  45,    0, TS
WP, 16, 1980090612,   , XRQA,   0, 160N, 1442E,  45,    0, TS
WP, 16, 1980090618,   , XRQA,   0, 170N, 1436E,  50,    0, TS
WP, 16, 1980090700,   , XRQA,   0, 180N, 1427E,  50,    0, TS
WP, 16, 1980090706,   , XRQA,   0, 187N, 1416E,  40,    0, TS
WP, 16, 1980090712,   , XRQA,   0, 191N, 1403E,  45,    0, TS
WP, 16, 1980090718,   , XRQA,   0, 195N, 1392E,  50,    0, TS
WP, 16, 1980090800,   , XRQA,   0, 201N, 1383E,  55,    0, TS
WP, 16, 1980090806,   , XRQA,   0, 208N, 1375E,  60,    0, TS
WP, 16, 1980090812,   , XRQA,   0, 215N, 1365E,  60,    0, TS
WP, 16, 1980090818,   , XRQA,   0, 222N, 1354E,  65,    0, TY
WP, 16, 1980090900,   , XRQA,   0, 228N, 1343E,  65,    0, TY
WP, 16, 1980090906,   , XRQA,   0, 232N, 1330E,  65,    0, TY
WP, 16, 1980090912,   , XRQA,   0, 236N, 1321E,  70,    0, TY
WP, 16, 1980090918,   , XRQA,   0, 245N, 1311E,  70,    0, TY
WP, 16, 1980091000,   , XRQA,   0, 254N, 1301E,  75,    0, TY
WP, 16, 1980091006,   , XRQA,   0, 269N, 1302E,  70,    0, TY
WP, 16, 1980091012,   , XRQA,   0, 279N, 1302E,  65,    0, TY
WP, 16, 1980091018,   , XRQA,   0, 301N, 1303E,  70,    0, TY
WP, 16, 1980091100,   , XRQA,   0, 315N, 1309E,  60,    0, TS
WP, 16, 1980091106,   , XRQA,   0, 342N, 1314E,  50,    0, TS
WP, 16, 1980091112,   , XRQA,   0, 374N, 1324E,  40,    0, TS
WP, 16, 1980091118,   , XRQA,   0, 412N, 1348E,  45,    0, EX
WP, 16, 1980091200,   , XRQA,   0, 455N, 1362E,  65,    0, EX
WP, 16, 1980091206,   , XRQA,   0, 471N, 1351E,  65,    0, EX
WP, 16, 1980091212,   , XRQA,   0, 490N, 1330E,  60,    0, EX
WP, 16, 1980091218,   , XRQA,   0, 500N, 1320E,  60,    0, EX
WP, 16, 1980091300,   , XRQA,   0, 510N, 1290E,  60,    0, EX
WP, 16, 1980091306,   , XRQA,   0, 515N, 1300E,  60,    0, EX
WP, 16, 1980091312,   , XRQA,   0, 520N, 1310E,  60,    0, EX
WP, 16, 1980091318,   , XRQA,   0, 530N, 1330E,  60,    0, EX
WP, 16, 1980091400,   , XRQA,   0, 530N, 1350E,  60,    0, EX
WP, 16, 1980091406,   , XRQA,   0, 520N, 1410E,  60,    0, EX
WP, 16, 1980091412,   , XRQA,   0, 520N, 1430E,  60,    0, EX
WP, 16, 1980091418,   , XRQA,   0, 540N, 1460E,  60,    0, EX
WP, 16, 1980091500,   , XRQA,   0, 550N, 1460E,  60,    0, EX
