WP, 10, 1980071418,   , XRQA,   0, 145N, 1325E,  25,    0, TD
WP, 10, 1980071500,   , XRQA,   0, 145N, 1310E,  25,    0, TD
WP, 10, 1980071506,   , XRQA,   0, 144N, 1292E,  25,    0, TD
WP, 10, 1980071512,   , XRQA,   0, 143N, 1276E,  30,    0, TD
WP, 10, 1980071518,   , XRQA,   0, 146N, 1255E,  30,    0, TD
WP, 10, 1980071600,   , XRQA,   0, 144N, 1237E,  30,    0, TD
WP, 10, 1980071606,   , XRQA,   0, 143N, 1220E,  35,    0, TS
WP, 10, 1980071612,   , XRQA,   0, 145N, 1206E,  40,    0, TS
WP, 10, 1980071618,   , XRQA,   0, 148N, 1190E,  35,    0, TS
WP, 10, 1980071700,   , XRQA,   0, 154N, 1176E,  35,    0, TS
WP, 10, 1980071706,   , XRQA,   0, 163N, 1163E,  35,    0, TS
WP, 10, 1980071712,   , XRQA,   0, 172N, 1153E,  40,    0, TS
WP, 10, 1980071718,   , XRQA,   0, 181N, 1146E,  40,    0, TS
WP, 10, 1980071800,   , XRQA,   0, 189N, 1140E,  40,    0, TS
WP, 10, 1980071806,   , XRQA,   0, 197N, 1136E,  45,    0, TS
WP, 10, 1980071812,   , XRQA,   0, 205N, 1131E,  40,    0, TS
WP, 10, 1980071818,   , XRQA,   0, 211N, 1126E,  45,    0, TS
WP, 10, 1980071900,   , XRQA,   0, 216N, 1123E,  40,    0, TS
WP, 10, 1980071906,   , XRQA,   0, 222N, 1118E,  35,    0, TS
WP, 10, 1980071912,   , XRQA,   0, 222N, 1108E,  30,    0, TD
WP, 10, 1980071918,   , XRQA,   0, 210N, 1098E,  30,    0, TD
WP, 10, 1980072000,   , XRQA,   0, 205N, 1087E,  30,    0, TD
