WP, 01, 1983061600,   , XRQA,   0,  49N, 1454E,  25,    0, TD
WP, 01, 1983061606,   , XRQA,   0,  50N, 1446E,  25,    0, TD
WP, 01, 1983061612,   , XRQA,   0,  51N, 1439E,  25,    0, TD
WP, 01, 1983061618,   , XRQA,   0,  52N, 1432E,  25,    0, TD
WP, 01, 1983061700,   , XRQA,   0,  54N, 1425E,  25,    0, TD
WP, 01, 1983061706,   , XRQA,   0,  55N, 1417E,  25,    0, TD
WP, 01, 1983061712,   , XRQA,   0,  56N, 1409E,  25,    0, TD
WP, 01, 1983061718,   , XRQA,   0,  57N, 1395E,  25,    0, TD
WP, 01, 1983061800,   , XRQA,   0,  58N, 1384E,  25,    0, TD
WP, 01, 1983061806,   , XRQA,   0,  56N, 1379E,  25,    0, TD
WP, 01, 1983061812,   , XRQA,   0,  56N, 1377E,  25,    0, TD
WP, 01, 1983061818,   , XRQA,   0,  56N, 1370E,  25,    0, TD
WP, 01, 1983061900,   , XRQA,   0,  59N, 1363E,  25,    0, TD
WP, 01, 1983061906,   , XRQA,   0,  64N, 1356E,  25,    0, TD
WP, 01, 1983061912,   , XRQA,   0,  70N, 1349E,  25,    0, TD
WP, 01, 1983061918,   , XRQA,   0,  74N, 1341E,  30,    0, TD
WP, 01, 1983062000,   , XRQA,   0,  78N, 1333E,  30,    0, TD
WP, 01, 1983062006,   , XRQA,   0,  79N, 1323E,  30,    0, TD
WP, 01, 1983062012,   , XRQA,   0,  81N, 1312E,  30,    0, TD
WP, 01, 1983062018,   , XRQA,   0,  83N, 1301E,  30,    0, TD
WP, 01, 1983062100,   , XRQA,   0,  86N, 1290E,  30,    0, TD
WP, 01, 1983062106,   , XRQA,   0,  88N, 1277E,  30,    0, TD
WP, 01, 1983062112,   , XRQA,   0,  93N, 1263E,  30,    0, TD
WP, 01, 1983062118,   , XRQA,   0,  98N, 1249E,  30,    0, TD
WP, 01, 1983062200,   , XRQA,   0, 104N, 1233E,  30,    0, TD
WP, 01, 1983062206,   , XRQA,   0, 113N, 1217E,  30,    0, TD
WP, 01, 1983062212,   , XRQA,   0, 122N, 1204E,  30,    0, TD
WP, 01, 1983062218,   , XRQA,   0, 126N, 1189E,  30,    0, TD
WP, 01, 1983062300,   , XRQA,   0, 128N, 1174E,  30,    0, TD
WP, 01, 1983062306,   , XRQA,   0, 128N, 1165E,  30,    0, TD
WP, 01, 1983062312,   , XRQA,   0, 123N, 1157E,  35,    0, TS
WP, 01, 1983062318,   , XRQA,   0, 123N, 1145E,  40,    0, TS
WP, 01, 1983062400,   , XRQA,   0, 127N, 1135E,  50,    0, TS
WP, 01, 1983062406,   , XRQA,   0, 130N, 1126E,  50,    0, TS
WP, 01, 1983062412,   , XRQA,   0, 136N, 1118E,  40,    0, TS
WP, 01, 1983062418,   , XRQA,   0, 142N, 1111E,  50,    0, TS
WP, 01, 1983062500,   , XRQA,   0, 150N, 1105E,  45,    0, TS
WP, 01, 1983062506,   , XRQA,   0, 156N, 1098E,  45,    0, TS
WP, 01, 1983062512,   , XRQA,   0, 161N, 1090E,  40,    0, TS
WP, 01, 1983062518,   , XRQA,   0, 167N, 1081E,  40,    0, TS
WP, 01, 1983062600,   , XRQA,   0, 170N, 1073E,  35,    0, TS
WP, 01, 1983062606,   , XRQA,   0, 177N, 1065E,  35,    0, TS
WP, 01, 1983062612,   , XRQA,   0, 185N, 1058E,  35,    0, TS
WP, 01, 1983062618,   , XRQA,   0, 192N, 1050E,  40,    0, TS
WP, 01, 1983062700,   , XRQA,   0, 200N, 1043E,  35,    0, TS
WP, 01, 1983062706,   , XRQA,   0, 206N, 1036E,  35,    0, TS
WP, 01, 1983062712,   , XRQA,   0, 211N, 1028E,  30,    0, TD
WP, 01, 1983062718,   , XRQA,   0, 215N, 1021E,  30,    0, TD
WP, 01, 1983062800,   , XRQA,   0, 219N, 1017E,  30,    0, TD
