WP, 08, 1983081700,   , XRQA,   0, 151N, 1411E,  25,    0, TD
WP, 08, 1983081706,   , XRQA,   0, 152N, 1401E,  25,    0, TD
WP, 08, 1983081712,   , XRQA,   0, 153N, 1390E,  30,    0, TD
WP, 08, 1983081718,   , XRQA,   0, 153N, 1381E,  35,    0, TS
WP, 08, 1983081800,   , XRQA,   0, 153N, 1372E,  30,    0, TD
WP, 08, 1983081806,   , XRQA,   0, 150N, 1362E,  35,    0, TS
WP, 08, 1983081812,   , XRQA,   0, 152N, 1354E,  35,    0, TS
WP, 08, 1983081818,   , XRQA,   0, 155N, 1348E,  35,    0, TS
WP, 08, 1983081900,   , XRQA,   0, 158N, 1341E,  35,    0, TS
WP, 08, 1983081906,   , XRQA,   0, 161N, 1332E,  35,    0, TS
WP, 08, 1983081912,   , XRQA,   0, 163N, 1327E,  35,    0, TS
WP, 08, 1983081918,   , XRQA,   0, 166N, 1323E,  40,    0, TS
WP, 08, 1983082000,   , XRQA,   0, 169N, 1321E,  35,    0, TS
WP, 08, 1983082006,   , XRQA,   0, 173N, 1324E,  35,    0, TS
WP, 08, 1983082012,   , XRQA,   0, 179N, 1329E,  35,    0, TS
WP, 08, 1983082018,   , XRQA,   0, 186N, 1337E,  45,    0, TS
WP, 08, 1983082100,   , XRQA,   0, 193N, 1347E,  35,    0, TS
WP, 08, 1983082106,   , XRQA,   0, 200N, 1355E,  40,    0, TS
WP, 08, 1983082112,   , XRQA,   0, 206N, 1361E,  45,    0, TS
WP, 08, 1983082118,   , XRQA,   0, 214N, 1369E,  55,    0, TS
WP, 08, 1983082200,   , XRQA,   0, 223N, 1377E,  60,    0, TS
WP, 08, 1983082206,   , XRQA,   0, 233N, 1386E,  45,    0, TS
WP, 08, 1983082212,   , XRQA,   0, 239N, 1400E,  35,    0, TS
WP, 08, 1983082218,   , XRQA,   0, 244N, 1414E,  35,    0, TS
WP, 08, 1983082300,   , XRQA,   0, 249N, 1426E,  30,    0, TD
WP, 08, 1983082306,   , XRQA,   0, 252N, 1432E,  30,    0, TD
WP, 08, 1983082312,   , XRQA,   0, 255N, 1436E,  30,    0, TD
WP, 08, 1983082318,   , XRQA,   0, 253N, 1440E,  35,    0, SS
WP, 08, 1983082400,   , XRQA,   0, 251N, 1442E,  35,    0, SS
WP, 08, 1983082406,   , XRQA,   0, 253N, 1445E,  35,    0, TS
WP, 08, 1983082412,   , XRQA,   0, 255N, 1446E,  40,    0, TS
WP, 08, 1983082418,   , XRQA,   0, 259N, 1442E,  45,    0, TS
WP, 08, 1983082500,   , XRQA,   0, 264N, 1435E,  50,    0, TS
WP, 08, 1983082506,   , XRQA,   0, 271N, 1427E,  45,    0, TS
WP, 08, 1983082512,   , XRQA,   0, 279N, 1418E,  30,    0, TD
WP, 08, 1983082518,   , XRQA,   0, 290N, 1411E,  30,    0, TD
WP, 08, 1983082600,   , XRQA,   0, 300N, 1411E,  30,    0, TD
WP, 08, 1983082606,   , XRQA,   0, 312N, 1414E,  30,    0, SD
WP, 08, 1983082612,   , XRQA,   0, 320N, 1419E,  30,    0, SD
WP, 08, 1983082618,   , XRQA,   0, 325N, 1421E,  30,    0, SD
WP, 08, 1983082700,   , XRQA,   0, 325N, 1430E,  30,    0, SD
WP, 08, 1983082706,   , XRQA,   0, 322N, 1440E,  35,    0, SS
WP, 08, 1983082712,   , XRQA,   0, 317N, 1450E,  35,    0, SS
WP, 08, 1983082718,   , XRQA,   0, 311N, 1460E,  35,    0, SS
WP, 08, 1983082800,   , XRQA,   0, 305N, 1470E,  30,    0, SD
WP, 08, 1983082806,   , XRQA,   0, 302N, 1480E,  25,    0, TD
WP, 08, 1983082812,   , XRQA,   0, 299N, 1490E,  25,    0, TD
WP, 08, 1983082818,   , XRQA,   0, 295N, 1500E,  25,    0, TD
WP, 08, 1983082900,   , XRQA,   0, 291N, 1520E,  25,    0, TD
WP, 08, 1983082906,   , XRQA,   0, 287N, 1540E,  25,    0, TD
WP, 08, 1983082912,   , XRQA,   0, 283N, 1560E,  25,    0, TD
WP, 08, 1983082918,   , XRQA,   0, 281N, 1580E,  30,    0, TD
WP, 08, 1983083000,   , XRQA,   0, 285N, 1600E,  30,    0, SD
WP, 08, 1983083006,   , XRQA,   0, 291N, 1620E,  30,    0, SD
WP, 08, 1983083012,   , XRQA,   0, 296N, 1638E,  30,    0, SD
WP, 08, 1983083018,   , XRQA,   0, 302N, 1657E,  30,    0, SD
WP, 08, 1983083100,   , XRQA,   0, 309N, 1681E,  30,    0, EX
WP, 08, 1983083106,   , XRQA,   0, 321N, 1714E,  30,    0, EX
WP, 08, 1983083112,   , XRQA,   0, 335N, 1745E,  30,    0, EX
WP, 08, 1983083118,   , XRQA,   0, 352N, 1778E,  30,    0, EX
