WP, 02, 1983070700,   , XRQA,   0,  60N, 1360E,  25,    0, TD
WP, 02, 1983070706,   , XRQA,   0,  62N, 1360E,  25,    0, TD
WP, 02, 1983070712,   , XRQA,   0,  64N, 1359E,  25,    0, TD
WP, 02, 1983070718,   , XRQA,   0,  66N, 1356E,  30,    0, TD
WP, 02, 1983070800,   , XRQA,   0,  70N, 1350E,  30,    0, TD
WP, 02, 1983070806,   , XRQA,   0,  74N, 1339E,  30,    0, TD
WP, 02, 1983070812,   , XRQA,   0,  81N, 1326E,  30,    0, TD
WP, 02, 1983070818,   , XRQA,   0,  92N, 1310E,  35,    0, TS
WP, 02, 1983070900,   , XRQA,   0, 107N, 1291E,  35,    0, TS
WP, 02, 1983070906,   , XRQA,   0, 116N, 1276E,  40,    0, TS
WP, 02, 1983070912,   , XRQA,   0, 120N, 1266E,  35,    0, TS
WP, 02, 1983070918,   , XRQA,   0, 125N, 1252E,  40,    0, TS
WP, 02, 1983071000,   , XRQA,   0, 129N, 1234E,  45,    0, TS
WP, 02, 1983071006,   , XRQA,   0, 132N, 1219E,  45,    0, TS
WP, 02, 1983071012,   , XRQA,   0, 135N, 1205E,  55,    0, TS
WP, 02, 1983071018,   , XRQA,   0, 139N, 1188E,  75,    0, TY
WP, 02, 1983071100,   , XRQA,   0, 144N, 1176E,  85,    0, TY
WP, 02, 1983071106,   , XRQA,   0, 151N, 1166E,  50,    0, TS
WP, 02, 1983071112,   , XRQA,   0, 156N, 1159E,  45,    0, TS
WP, 02, 1983071118,   , XRQA,   0, 162N, 1150E,  45,    0, TS
WP, 02, 1983071200,   , XRQA,   0, 168N, 1139E,  45,    0, TS
WP, 02, 1983071206,   , XRQA,   0, 174N, 1130E,  40,    0, TS
WP, 02, 1983071212,   , XRQA,   0, 180N, 1123E,  40,    0, TS
WP, 02, 1983071218,   , XRQA,   0, 186N, 1119E,  35,    0, TS
WP, 02, 1983071300,   , XRQA,   0, 194N, 1114E,  30,    0, TD
WP, 02, 1983071306,   , XRQA,   0, 201N, 1110E,  30,    0, TD
WP, 02, 1983071312,   , XRQA,   0, 207N, 1106E,  30,    0, TD
WP, 02, 1983071318,   , XRQA,   0, 211N, 1101E,  25,    0, TD
WP, 02, 1983071400,   , XRQA,   0, 217N, 1097E,  25,    0, TD
WP, 02, 1983071406,   , XRQA,   0, 230N, 1100E,  25,    0, TD
