WP, 19, 1959101100,   , XRQA,   0,  59N, 1781E,  15,    0, DB
WP, 19, 1959101106,   , XRQA,   0,  59N, 1766E,  15,    0, DB
WP, 19, 1959101112,   , XRQA,   0,  60N, 1752E,  15,    0, DB
WP, 19, 1959101118,   , XRQA,   0,  60N, 1737E,  15,    0, DB
WP, 19, 1959101200,   , XRQA,   0,  61N, 1721E,  20,    0, DB
WP, 19, 1959101206,   , XRQA,   0,  63N, 1706E,  20,    0, DB
WP, 19, 1959101212,   , XRQA,   0,  65N, 1690E,  20,    0, DB
WP, 19, 1959101218,   , XRQA,   0,  68N, 1675E,  25,    0, TD
WP, 19, 1959101300,   , XRQA,   0,  71N, 1661E,  25,    0, TD
WP, 19, 1959101306,   , XRQA,   0,  75N, 1645E,  25,    0, TD
WP, 19, 1959101312,   , XRQA,   0,  80N, 1630E,  30,    0, TD
WP, 19, 1959101318,   , XRQA,   0,  85N, 1615E,  30,    0, TD
WP, 19, 1959101400,   , XRQA,   0,  88N, 1600E,  35,    0, TS
WP, 19, 1959101406,   , XRQA,   0,  90N, 1585E,  35,    0, TS
WP, 19, 1959101412,   , XRQA,   0,  93N, 1570E,  40,    0, TS
WP, 19, 1959101418,   , XRQA,   0,  96N, 1554E,  40,    0, TS
WP, 19, 1959101500,   , XRQA,   0,  98N, 1541E,  45,    0, TS
WP, 19, 1959101506,   , XRQA,   0,  99N, 1527E,  50,    0, TS
WP, 19, 1959101512,   , XRQA,   0, 100N, 1513E,  55,    0, TS
WP, 19, 1959101518,   , XRQA,   0, 101N, 1496E,  65,    0, TY
WP, 19, 1959101600,   , XRQA,   0, 105N, 1478E,  70,    0, TY
WP, 19, 1959101606,   , XRQA,   0, 110N, 1458E,  75,    0, TY
WP, 19, 1959101612,   , XRQA,   0, 117N, 1439E,  85,    0, TY
WP, 19, 1959101618,   , XRQA,   0, 123N, 1418E, 100,    0, TY
WP, 19, 1959101700,   , XRQA,   0, 128N, 1402E, 115,    0, TY
WP, 19, 1959101706,   , XRQA,   0, 133N, 1387E, 125,    0, TY
WP, 19, 1959101712,   , XRQA,   0, 137N, 1372E, 115,    0, TY
WP, 19, 1959101718,   , XRQA,   0, 142N, 1362E, 105,    0, TY
WP, 19, 1959101800,   , XRQA,   0, 147N, 1355E, 100,    0, TY
WP, 19, 1959101806,   , XRQA,   0, 154N, 1351E,  95,    0, TY
WP, 19, 1959101812,   , XRQA,   0, 162N, 1349E,  95,    0, TY
WP, 19, 1959101818,   , XRQA,   0, 169N, 1347E, 105,    0, TY
WP, 19, 1959101900,   , XRQA,   0, 178N, 1347E, 115,    0, TY
WP, 19, 1959101906,   , XRQA,   0, 188N, 1348E, 105,    0, TY
WP, 19, 1959101912,   , XRQA,   0, 198N, 1349E, 115,    0, TY
WP, 19, 1959101918,   , XRQA,   0, 208N, 1351E, 130,    0, ST
WP, 19, 1959102000,   , XRQA,   0, 220N, 1352E, 140,    0, ST
WP, 19, 1959102006,   , XRQA,   0, 236N, 1352E, 130,    0, ST
WP, 19, 1959102012,   , XRQA,   0, 252N, 1353E, 120,    0, TY
WP, 19, 1959102018,   , XRQA,   0, 269N, 1362E, 105,    0, TY
WP, 19, 1959102100,   , XRQA,   0, 289N, 1381E,  95,    0, TY
WP, 19, 1959102106,   , XRQA,   0, 308N, 1399E,  85,    0, TY
WP, 19, 1959102112,   , XRQA,   0, 328N, 1423E,  70,    0, TY
WP, 19, 1959102118,   , XRQA,   0, 348N, 1448E,  65,    0, TY
WP, 19, 1959102200,   , XRQA,   0, 364N, 1477E,  65,    0, EX
WP, 19, 1959102206,   , XRQA,   0, 374N, 1525E,  65,    0, EX
WP, 19, 1959102212,   , XRQA,   0, 387N, 1571E,  65,    0, EX
WP, 19, 1959102218,   , XRQA,   0, 400N, 1606E,  65,    0, EX
WP, 19, 1959102300,   , XRQA,   0, 415N, 1645E,  65,    0, EX
WP, 19, 1959102306,   , XRQA,   0, 425N, 1683E,  65,    0, EX
WP, 19, 1959102312,   , XRQA,   0, 434N, 1719E,  65,    0, EX
WP, 19, 1959102318,   , XRQA,   0, 442N, 1758E,  65,    0, EX
WP, 19, 1959102400,   , XRQA,   0, 449N, 1779W,  65,    0, EX
WP, 19, 1959102406,   , XRQA,   0, 452N, 1735W,  65,    0, EX
WP, 19, 1959102412,   , XRQA,   0, 455N, 1685W,  65,    0, EX
