WP, 11, 1954090900,   , XRQA,   0, 190N, 1626E,  15,    0, DB
WP, 11, 1954090906,   , XRQA,   0, 187N, 1621E,  15,    0, DB
WP, 11, 1954090912,   , XRQA,   0, 184N, 1615E,  15,    0, DB
WP, 11, 1954090918,   , XRQA,   0, 181N, 1608E,  20,    0, DB
WP, 11, 1954091000,   , XRQA,   0, 179N, 1598E,  20,    0, DB
WP, 11, 1954091006,   , XRQA,   0, 177N, 1590E,  20,    0, DB
WP, 11, 1954091012,   , XRQA,   0, 176N, 1583E,  25,    0, TD
WP, 11, 1954091018,   , XRQA,   0, 173N, 1576E,  25,    0, TD
WP, 11, 1954091100,   , XRQA,   0, 169N, 1568E,  30,    0, TD
WP, 11, 1954091106,   , XRQA,   0, 167N, 1562E,  30,    0, TD
WP, 11, 1954091112,   , XRQA,   0, 169N, 1555E,  30,    0, TD
WP, 11, 1954091118,   , XRQA,   0, 171N, 1549E,  35,    0, TS
WP, 11, 1954091200,   , XRQA,   0, 173N, 1543E,  40,    0, TS
WP, 11, 1954091206,   , XRQA,   0, 174N, 1533E,  40,    0, TS
WP, 11, 1954091212,   , XRQA,   0, 175N, 1525E,  45,    0, TS
WP, 11, 1954091218,   , XRQA,   0, 174N, 1517E,  50,    0, TS
WP, 11, 1954091300,   , XRQA,   0, 172N, 1509E,  50,    0, TS
WP, 11, 1954091306,   , XRQA,   0, 169N, 1501E,  55,    0, TS
WP, 11, 1954091312,   , XRQA,   0, 166N, 1490E,  60,    0, TS
WP, 11, 1954091318,   , XRQA,   0, 165N, 1477E,  65,    0, TY
WP, 11, 1954091400,   , XRQA,   0, 164N, 1464E,  75,    0, TY
WP, 11, 1954091406,   , XRQA,   0, 166N, 1451E,  80,    0, TY
WP, 11, 1954091412,   , XRQA,   0, 167N, 1441E,  90,    0, TY
WP, 11, 1954091418,   , XRQA,   0, 171N, 1431E, 100,    0, TY
WP, 11, 1954091500,   , XRQA,   0, 178N, 1422E, 100,    0, TY
WP, 11, 1954091506,   , XRQA,   0, 188N, 1411E,  90,    0, TY
WP, 11, 1954091512,   , XRQA,   0, 196N, 1399E,  80,    0, TY
WP, 11, 1954091518,   , XRQA,   0, 203N, 1389E,  75,    0, TY
WP, 11, 1954091600,   , XRQA,   0, 213N, 1382E,  70,    0, TY
WP, 11, 1954091606,   , XRQA,   0, 226N, 1375E,  70,    0, TY
WP, 11, 1954091612,   , XRQA,   0, 238N, 1367E,  70,    0, TY
WP, 11, 1954091618,   , XRQA,   0, 253N, 1359E,  65,    0, TY
WP, 11, 1954091700,   , XRQA,   0, 268N, 1351E,  55,    0, TS
WP, 11, 1954091706,   , XRQA,   0, 278N, 1345E,  65,    0, TY
WP, 11, 1954091712,   , XRQA,   0, 290N, 1341E,  70,    0, TY
WP, 11, 1954091718,   , XRQA,   0, 305N, 1344E,  70,    0, TY
WP, 11, 1954091800,   , XRQA,   0, 321N, 1353E,  65,    0, TY
WP, 11, 1954091806,   , XRQA,   0, 334N, 1366E,  60,    0, TS
WP, 11, 1954091812,   , XRQA,   0, 347N, 1385E,  55,    0, TS
WP, 11, 1954091818,   , XRQA,   0, 363N, 1414E,  50,    0, TS
WP, 11, 1954091900,   , XRQA,   0, 381N, 1455E,  45,    0, TS
WP, 11, 1954091906,   , XRQA,   0, 404N, 1505E,  45,    0, EX
WP, 11, 1954091912,   , XRQA,   0, 435N, 1555E,  45,    0, EX
WP, 11, 1954091918,   , XRQA,   0, 461N, 1604E,  45,    0, EX
WP, 11, 1954092000,   , XRQA,   0, 479N, 1645E,  45,    0, EX
WP, 11, 1954092006,   , XRQA,   0, 487N, 1688E,  45,    0, EX
WP, 11, 1954092012,   , XRQA,   0, 495N, 1727E,  45,    0, EX
WP, 11, 1954092018,   , XRQA,   0, 501N, 1775E,  45,    0, EX
