WP, 16, 1981081318,   , XRQA,   0, 180N, 1402E,  20,    0, TD
WP, 16, 1981081400,   , XRQA,   0, 183N, 1411E,  20,    0, TD
WP, 16, 1981081406,   , XRQA,   0, 188N, 1420E,  20,    0, TD
WP, 16, 1981081412,   , XRQA,   0, 192N, 1425E,  25,    0, TD
WP, 16, 1981081418,   , XRQA,   0, 195N, 1435E,  25,    0, TD
WP, 16, 1981081500,   , XRQA,   0, 199N, 1450E,  25,    0, TD
WP, 16, 1981081506,   , XRQA,   0, 202N, 1465E,  30,    0, MD
WP, 16, 1981081512,   , XRQA,   0, 205N, 1485E,  30,    0, MD
WP, 16, 1981081518,   , XRQA,   0, 207N, 1504E,  35,    0, MD
WP, 16, 1981081600,   , XRQA,   0, 218N, 1522E,  35,    0, MD
WP, 16, 1981081606,   , XRQA,   0, 234N, 1541E,  35,    0, MD
WP, 16, 1981081612,   , XRQA,   0, 248N, 1556E,  40,    0, TS
WP, 16, 1981081618,   , XRQA,   0, 262N, 1568E,  40,    0, TS
WP, 16, 1981081700,   , XRQA,   0, 273N, 1580E,  40,    0, MD
WP, 16, 1981081706,   , XRQA,   0, 285N, 1593E,  40,    0, SS
WP, 16, 1981081712,   , XRQA,   0, 295N, 1603E,  40,    0, SS
WP, 16, 1981081718,   , XRQA,   0, 304N, 1613E,  45,    0, SS
WP, 16, 1981081800,   , XRQA,   0, 312N, 1622E,  45,    0, SS
WP, 16, 1981081806,   , XRQA,   0, 320N, 1635E,  45,    0, SS
WP, 16, 1981081812,   , XRQA,   0, 328N, 1647E,  35,    0, TS
WP, 16, 1981081818,   , XRQA,   0, 336N, 1656E,  35,    0, TS
WP, 16, 1981081900,   , XRQA,   0, 345N, 1663E,  40,    0, TS
WP, 16, 1981081906,   , XRQA,   0, 360N, 1668E,  40,    0, TS
WP, 16, 1981081912,   , XRQA,   0, 374N, 1665E,  45,    0, TS
WP, 16, 1981081918,   , XRQA,   0, 387N, 1664E,  35,    0, TS
WP, 16, 1981082000,   , XRQA,   0, 400N, 1658E,  35,    0, TS
WP, 16, 1981082006,   , XRQA,   0, 413N, 1655E,  45,    0, TS
WP, 16, 1981082012,   , XRQA,   0, 430N, 1658E,  45,    0, TS
WP, 16, 1981082018,   , XRQA,   0, 455N, 1660E,  55,    0, TS
WP, 16, 1981082100,   , XRQA,   0, 475N, 1650E,  50,    0, TS
WP, 16, 1981082106,   , XRQA,   0, 495N, 1648E,  50,    0, TS
WP, 16, 1981082112,   , XRQA,   0, 518N, 1655E,  55,    0, EX
WP, 16, 1981082118,   , XRQA,   0, 538N, 1672E,  55,    0, EX
WP, 16, 1981082200,   , XRQA,   0, 548N, 1690E,  55,    0, EX
WP, 16, 1981082206,   , XRQA,   0, 558N, 1700E,  65,    0, EX
WP, 16, 1981082212,   , XRQA,   0, 565N, 1710E,  65,    0, EX
WP, 16, 1981082218,   , XRQA,   0, 575N, 1720E,  65,    0, EX
WP, 16, 1981082300,   , XRQA,   0, 580N, 1740E,  65,    0, EX
WP, 16, 1981082306,   , XRQA,   0, 575N, 1770E,  65,    0, EX
WP, 16, 1981082312,   , XRQA,   0, 565N, 1800E,  65,    0, EX
WP, 16, 1981082318,   , XRQA,   0, 555N, 1770W,  65,    0, EX
