WP, 06, 1981062412,   , XRQA,   0,  71N, 1519E,  15,    0, DB
WP, 06, 1981062418,   , XRQA,   0,  75N, 1507E,  15,    0, DB
WP, 06, 1981062500,   , XRQA,   0,  81N, 1496E,  15,    0, DB
WP, 06, 1981062506,   , XRQA,   0,  91N, 1484E,  15,    0, DB
WP, 06, 1981062512,   , XRQA,   0,  99N, 1475E,  15,    0, DB
WP, 06, 1981062518,   , XRQA,   0, 104N, 1469E,  15,    0, DB
WP, 06, 1981062600,   , XRQA,   0, 108N, 1462E,  15,    0, DB
WP, 06, 1981062606,   , XRQA,   0, 114N, 1452E,  20,    0, DB
WP, 06, 1981062612,   , XRQA,   0, 119N, 1440E,  20,    0, DB
WP, 06, 1981062618,   , XRQA,   0, 122N, 1430E,  20,    0, DB
WP, 06, 1981062700,   , XRQA,   0, 125N, 1419E,  20,    0, DB
WP, 06, 1981062706,   , XRQA,   0, 127N, 1408E,  20,    0, DB
WP, 06, 1981062712,   , XRQA,   0, 133N, 1401E,  20,    0, DB
WP, 06, 1981062718,   , XRQA,   0, 136N, 1390E,  20,    0, DB
WP, 06, 1981062800,   , XRQA,   0, 137N, 1377E,  25,    0, TD
WP, 06, 1981062806,   , XRQA,   0, 137N, 1362E,  25,    0, TD
WP, 06, 1981062812,   , XRQA,   0, 135N, 1349E,  25,    0, TD
WP, 06, 1981062818,   , XRQA,   0, 133N, 1338E,  30,    0, TD
WP, 06, 1981062900,   , XRQA,   0, 132N, 1326E,  30,    0, TD
WP, 06, 1981062906,   , XRQA,   0, 133N, 1311E,  35,    0, TS
WP, 06, 1981062912,   , XRQA,   0, 136N, 1298E,  35,    0, TS
WP, 06, 1981062918,   , XRQA,   0, 138N, 1285E,  30,    0, TD
WP, 06, 1981063000,   , XRQA,   0, 139N, 1271E,  40,    0, TS
WP, 06, 1981063006,   , XRQA,   0, 139N, 1254E,  50,    0, TS
WP, 06, 1981063012,   , XRQA,   0, 138N, 1238E,  55,    0, TS
WP, 06, 1981063018,   , XRQA,   0, 136N, 1225E,  75,    0, TY
WP, 06, 1981070100,   , XRQA,   0, 135N, 1212E,  85,    0, TY
WP, 06, 1981070106,   , XRQA,   0, 135N, 1199E,  65,    0, TY
WP, 06, 1981070112,   , XRQA,   0, 137N, 1188E,  60,    0, TS
WP, 06, 1981070118,   , XRQA,   0, 139N, 1175E,  55,    0, TS
WP, 06, 1981070200,   , XRQA,   0, 141N, 1164E,  65,    0, TY
WP, 06, 1981070206,   , XRQA,   0, 143N, 1155E,  65,    0, TY
WP, 06, 1981070212,   , XRQA,   0, 148N, 1146E,  70,    0, TY
WP, 06, 1981070218,   , XRQA,   0, 157N, 1138E,  70,    0, TY
WP, 06, 1981070300,   , XRQA,   0, 168N, 1128E,  75,    0, TY
WP, 06, 1981070306,   , XRQA,   0, 173N, 1115E,  90,    0, TY
WP, 06, 1981070312,   , XRQA,   0, 177N, 1104E, 100,    0, TY
WP, 06, 1981070318,   , XRQA,   0, 182N, 1094E,  80,    0, TY
WP, 06, 1981070400,   , XRQA,   0, 187N, 1084E,  65,    0, TY
WP, 06, 1981070406,   , XRQA,   0, 190N, 1076E,  70,    0, TY
WP, 06, 1981070412,   , XRQA,   0, 193N, 1068E,  60,    0, TS
WP, 06, 1981070418,   , XRQA,   0, 194N, 1057E,  65,    0, TY
WP, 06, 1981070500,   , XRQA,   0, 194N, 1047E,  45,    0, TS
WP, 06, 1981070506,   , XRQA,   0, 193N, 1035E,  35,    0, TS
WP, 06, 1981070512,   , XRQA,   0, 197N, 1027E,  30,    0, TD
WP, 06, 1981070518,   , XRQA,   0, 199N, 1020E,  25,    0, TD
WP, 06, 1981070600,   , XRQA,   0, 200N, 1012E,  20,    0, DB
WP, 06, 1981070606,   , XRQA,   0, 202N, 1004E,  15,    0, DB
