WP, 10, 2015062900,   , XRQA,   0,  98N, 1393E,  15,    0, DB
WP, 10, 2015062906,   , XRQA,   0,  98N, 1380E,  15,    0, DB
WP, 10, 2015062912,   , XRQA,   0,  99N, 1367E,  20,    0, DB
WP, 10, 2015062918,   , XRQA,   0,  99N, 1355E,  20,    0, DB
WP, 10, 2015063000,   , XRQA,   0, 100N, 1343E,  20,    0, DB
WP, 10, 2015063006,   , XRQA,   0, 103N, 1333E,  20,    0, DB
WP, 10, 2015063012,   , XRQA,   0, 106N, 1325E,  25,    0, TD
WP, 10, 2015063018,   , XRQA,   0, 109N, 1317E,  25,    0, TD
WP, 10, 2015070100,   , XRQA,   0, 114N, 1313E,  30,    0, TD
WP, 10, 2015070106,   , XRQA,   0, 120N, 1308E,  30,    0, TD
WP, 10, 2015070112,   , XRQA,   0, 127N, 1303E,  35,    0, TS
WP, 10, 2015070118,   , XRQA,   0, 133N, 1299E,  45,    0, TS
WP, 10, 2015070200,   , XRQA,   0, 138N, 1296E,  45,    0, TS
WP, 10, 2015070206,   , XRQA,   0, 143N, 1291E,  50,    0, TS
WP, 10, 2015070212,   , XRQA,   0, 148N, 1284E,  50,    0, TS
WP, 10, 2015070218,   , XRQA,   0, 151N, 1276E,  50,    0, TS
WP, 10, 2015070300,   , XRQA,   0, 151N, 1267E,  50,    0, TS
WP, 10, 2015070306,   , XRQA,   0, 152N, 1261E,  55,    0, TS
WP, 10, 2015070312,   , XRQA,   0, 153N, 1254E,  60,    0, TS
WP, 10, 2015070318,   , XRQA,   0, 156N, 1250E,  55,    0, TS
WP, 10, 2015070400,   , XRQA,   0, 161N, 1245E,  60,    0, TS
WP, 10, 2015070406,   , XRQA,   0, 165N, 1239E,  65,    0, TY
WP, 10, 2015070412,   , XRQA,   0, 169N, 1231E,  55,    0, TS
WP, 10, 2015070418,   , XRQA,   0, 172N, 1225E,  60,    0, TS
WP, 10, 2015070500,   , XRQA,   0, 176N, 1219E,  45,    0, TS
WP, 10, 2015070503,   , XRQA,   0, 178N, 1212E,  45,    0, TS
WP, 10, 2015070506,   , XRQA,   0, 179N, 1204E,  45,    0, TS
WP, 10, 2015070512,   , XRQA,   0, 179N, 1198E,  55,    0, TS
WP, 10, 2015070518,   , XRQA,   0, 182N, 1195E,  50,    0, TS
WP, 10, 2015070600,   , XRQA,   0, 187N, 1194E,  40,    0, TS
WP, 10, 2015070606,   , XRQA,   0, 192N, 1193E,  35,    0, TS
WP, 10, 2015070612,   , XRQA,   0, 195N, 1193E,  45,    0, TS
WP, 10, 2015070618,   , XRQA,   0, 199N, 1191E,  50,    0, TS
WP, 10, 2015070700,   , XRQA,   0, 202N, 1189E,  55,    0, TS
WP, 10, 2015070706,   , XRQA,   0, 205N, 1188E,  65,    0, TY
WP, 10, 2015070712,   , XRQA,   0, 208N, 1188E,  65,    0, TY
WP, 10, 2015070718,   , XRQA,   0, 211N, 1187E,  70,    0, TY
WP, 10, 2015070800,   , XRQA,   0, 215N, 1187E,  75,    0, TY
WP, 10, 2015070806,   , XRQA,   0, 218N, 1187E,  80,    0, TY
WP, 10, 2015070812,   , XRQA,   0, 222N, 1184E,  85,    0, TY
WP, 10, 2015070818,   , XRQA,   0, 225N, 1177E,  80,    0, TY
WP, 10, 2015070900,   , XRQA,   0, 227N, 1169E,  85,    0, TY
WP, 10, 2015070906,   , XRQA,   0, 229N, 1157E,  75,    0, TY
WP, 10, 2015070912,   , XRQA,   0, 229N, 1144E,  50,    0, TS
WP, 10, 2015070918,   , XRQA,   0, 224N, 1130E,  35,    0, TS
WP, 10, 2015071000,   , XRQA,   0, 215N, 1121E,  30,    0, TD
WP, 10, 2015071006,   , XRQA,   0, 208N, 1118E,  30,    0, TD
WP, 10, 2015071012,   , XRQA,   0, 204N, 1119E,  25,    0, TD
WP, 10, 2015071018,   , XRQA,   0, 203N, 1121E,  20,    0, DB
WP, 10, 2015071100,   , XRQA,   0, 204N, 1123E,  20,    0, DB
