WP, 32, 1992111300,   , XRQA,   0, 109N, 1598E,  25,    0, TD
WP, 32, 1992111306,   , XRQA,   0, 111N, 1595E,  25,    0, TD
WP, 32, 1992111312,   , XRQA,   0, 113N, 1593E,  25,    0, TD
WP, 32, 1992111318,   , XRQA,   0, 115N, 1591E,  25,    0, TD
WP, 32, 1992111400,   , XRQA,   0, 118N, 1590E,  25,    0, TD
WP, 32, 1992111406,   , XRQA,   0, 121N, 1590E,  25,    0, TD
WP, 32, 1992111412,   , XRQA,   0, 123N, 1591E,  25,    0, TD
WP, 32, 1992111418,   , XRQA,   0, 125N, 1591E,  25,    0, TD
WP, 32, 1992111500,   , XRQA,   0, 128N, 1592E,  30,    0, TD
WP, 32, 1992111506,   , XRQA,   0, 128N, 1592E,  30,    0, TD
WP, 32, 1992111512,   , XRQA,   0, 132N, 1586E,  30,    0, TD
WP, 32, 1992111518,   , XRQA,   0, 133N, 1579E,  30,    0, TD
WP, 32, 1992111600,   , XRQA,   0, 131N, 1571E,  30,    0, TD
WP, 32, 1992111606,   , XRQA,   0, 130N, 1559E,  35,    0, TS
WP, 32, 1992111612,   , XRQA,   0, 128N, 1546E,  40,    0, TS
WP, 32, 1992111618,   , XRQA,   0, 128N, 1531E,  45,    0, TS
WP, 32, 1992111700,   , XRQA,   0, 126N, 1514E,  50,    0, TS
WP, 32, 1992111706,   , XRQA,   0, 126N, 1497E,  55,    0, TS
WP, 32, 1992111712,   , XRQA,   0, 125N, 1482E,  65,    0, TY
WP, 32, 1992111718,   , XRQA,   0, 127N, 1470E,  65,    0, TY
WP, 32, 1992111800,   , XRQA,   0, 131N, 1457E,  75,    0, TY
WP, 32, 1992111806,   , XRQA,   0, 139N, 1448E,  75,    0, TY
WP, 32, 1992111812,   , XRQA,   0, 144N, 1439E,  80,    0, TY
WP, 32, 1992111818,   , XRQA,   0, 150N, 1429E,  90,    0, TY
WP, 32, 1992111900,   , XRQA,   0, 155N, 1421E, 130,    0, ST
WP, 32, 1992111906,   , XRQA,   0, 163N, 1414E,  95,    0, TY
WP, 32, 1992111912,   , XRQA,   0, 172N, 1405E, 100,    0, TY
WP, 32, 1992111918,   , XRQA,   0, 179N, 1397E, 115,    0, TY
WP, 32, 1992112000,   , XRQA,   0, 189N, 1394E, 120,    0, TY
WP, 32, 1992112006,   , XRQA,   0, 201N, 1395E, 125,    0, TY
WP, 32, 1992112012,   , XRQA,   0, 216N, 1402E, 115,    0, TY
WP, 32, 1992112018,   , XRQA,   0, 235N, 1415E, 100,    0, TY
WP, 32, 1992112100,   , XRQA,   0, 256N, 1433E,  85,    0, TY
WP, 32, 1992112106,   , XRQA,   0, 279N, 1462E,  80,    0, TY
WP, 32, 1992112112,   , XRQA,   0, 306N, 1510E,  60,    0, TS
WP, 32, 1992112118,   , XRQA,   0, 343N, 1536E,  40,    0, TS
WP, 32, 1992112200,   , XRQA,   0, 396N, 1596E,  40,    0, EX
WP, 32, 1992112206,   , XRQA,   0, 430N, 1678E,  40,    0, EX
WP, 32, 1992112212,   , XRQA,   0, 455N, 1750E,  40,    0, EX
WP, 32, 1992112218,   , XRQA,   0, 492N, 1773W,  40,    0, EX
