WP, 18, 1992090400,   , XRQA,   0, 191N, 1662E,  25,    0, TD
WP, 18, 1992090406,   , XRQA,   0, 193N, 1659E,  25,    0, TD
WP, 18, 1992090412,   , XRQA,   0, 195N, 1657E,  25,    0, TD
WP, 18, 1992090418,   , XRQA,   0, 199N, 1655E,  25,    0, TD
WP, 18, 1992090500,   , XRQA,   0, 202N, 1657E,  25,    0, TD
WP, 18, 1992090506,   , XRQA,   0, 205N, 1661E,  25,    0, TD
WP, 18, 1992090512,   , XRQA,   0, 210N, 1664E,  25,    0, TD
WP, 18, 1992090518,   , XRQA,   0, 214N, 1667E,  30,    0, TD
WP, 18, 1992090600,   , XRQA,   0, 217N, 1663E,  30,    0, TD
WP, 18, 1992090606,   , XRQA,   0, 219N, 1662E,  30,    0, TD
WP, 18, 1992090612,   , XRQA,   0, 218N, 1661E,  30,    0, TD
WP, 18, 1992090618,   , XRQA,   0, 217N, 1659E,  30,    0, TD
WP, 18, 1992090700,   , XRQA,   0, 213N, 1662E,  30,    0, TD
WP, 18, 1992090706,   , XRQA,   0, 208N, 1665E,  30,    0, TD
WP, 18, 1992090712,   , XRQA,   0, 204N, 1668E,  40,    0, TS
WP, 18, 1992090718,   , XRQA,   0, 199N, 1671E,  50,    0, TS
WP, 18, 1992090800,   , XRQA,   0, 195N, 1672E,  50,    0, TS
WP, 18, 1992090806,   , XRQA,   0, 191N, 1671E,  60,    0, TS
WP, 18, 1992090812,   , XRQA,   0, 188N, 1673E,  65,    0, TY
WP, 18, 1992090818,   , XRQA,   0, 188N, 1676E,  75,    0, TY
WP, 18, 1992090900,   , XRQA,   0, 189N, 1678E,  85,    0, TY
WP, 18, 1992090903,   , XRQA,   0, 190N, 1677E, 100,    0, TY
WP, 18, 1992090906,   , XRQA,   0, 192N, 1677E,  90,    0, TY
WP, 18, 1992090912,   , XRQA,   0, 196N, 1677E,  85,    0, TY
WP, 18, 1992090918,   , XRQA,   0, 202N, 1677E, 110,    0, TY
WP, 18, 1992090921,   , XRQA,   0, 207N, 1676E, 115,    0, TY
WP, 18, 1992091000,   , XRQA,   0, 213N, 1675E, 100,    0, TY
WP, 18, 1992091006,   , XRQA,   0, 226N, 1664E,  85,    0, TY
WP, 18, 1992091012,   , XRQA,   0, 232N, 1649E,  95,    0, TY
WP, 18, 1992091018,   , XRQA,   0, 238N, 1635E,  85,    0, TY
WP, 18, 1992091100,   , XRQA,   0, 244N, 1620E, 100,    0, TY
WP, 18, 1992091106,   , XRQA,   0, 249N, 1607E, 115,    0, TY
WP, 18, 1992091112,   , XRQA,   0, 256N, 1594E, 130,    0, ST
WP, 18, 1992091118,   , XRQA,   0, 263N, 1583E, 125,    0, TY
WP, 18, 1992091200,   , XRQA,   0, 272N, 1572E, 120,    0, TY
WP, 18, 1992091206,   , XRQA,   0, 284N, 1561E, 105,    0, TY
WP, 18, 1992091212,   , XRQA,   0, 292N, 1553E,  90,    0, TY
WP, 18, 1992091218,   , XRQA,   0, 300N, 1547E,  80,    0, TY
WP, 18, 1992091300,   , XRQA,   0, 306N, 1543E,  65,    0, TY
WP, 18, 1992091306,   , XRQA,   0, 313N, 1539E,  55,    0, TS
WP, 18, 1992091312,   , XRQA,   0, 321N, 1541E,  55,    0, TS
WP, 18, 1992091318,   , XRQA,   0, 331N, 1544E,  50,    0, TS
WP, 18, 1992091400,   , XRQA,   0, 339N, 1549E,  45,    0, TS
WP, 18, 1992091406,   , XRQA,   0, 349N, 1558E,  50,    0, TS
WP, 18, 1992091412,   , XRQA,   0, 357N, 1571E,  50,    0, TS
WP, 18, 1992091418,   , XRQA,   0, 366N, 1581E,  45,    0, TS
WP, 18, 1992091500,   , XRQA,   0, 378N, 1590E,  35,    0, EX
WP, 18, 1992091506,   , XRQA,   0, 388N, 1603E,  35,    0, EX
WP, 18, 1992091512,   , XRQA,   0, 394N, 1617E,  35,    0, EX
WP, 18, 1992091518,   , XRQA,   0, 399N, 1630E,  35,    0, EX
WP, 18, 1992091600,   , XRQA,   0, 402N, 1643E,  35,    0, EX
WP, 18, 1992091606,   , XRQA,   0, 406N, 1660E,  35,    0, EX
WP, 18, 1992091612,   , XRQA,   0, 409N, 1675E,  50,    0, EX
WP, 18, 1992091618,   , XRQA,   0, 413N, 1689E,  50,    0, EX
WP, 18, 1992091700,   , XRQA,   0, 415N, 1700E,  50,    0, EX
WP, 18, 1992091706,   , XRQA,   0, 416N, 1715E,  50,    0, EX
WP, 18, 1992091712,   , XRQA,   0, 417N, 1727E,  50,    0, EX
WP, 18, 1992091718,   , XRQA,   0, 419N, 1740E,  50,    0, EX
WP, 18, 1992091800,   , XRQA,   0, 420N, 1755E,  65,    0, EX
WP, 18, 1992091806,   , XRQA,   0, 423N, 1770E,  65,    0, EX
WP, 18, 1992091812,   , XRQA,   0, 428N, 1780E,  65,    0, EX
WP, 18, 1992091818,   , XRQA,   0, 434N, 1794E,  65,    0, EX
WP, 18, 1992091900,   , XRQA,   0, 445N, 1790W,  65,    0, EX
