WP, 24, 1992101200,   , XRQA,   0, 114N, 1142E,  25,    0, TD
WP, 24, 1992101206,   , XRQA,   0, 115N, 1145E,  25,    0, TD
WP, 24, 1992101212,   , XRQA,   0, 115N, 1148E,  25,    0, TD
WP, 24, 1992101218,   , XRQA,   0, 115N, 1150E,  25,    0, TD
WP, 24, 1992101300,   , XRQA,   0, 115N, 1153E,  25,    0, TD
WP, 24, 1992101306,   , XRQA,   0, 115N, 1156E,  25,    0, TD
WP, 24, 1992101312,   , XRQA,   0, 116N, 1158E,  25,    0, TD
WP, 24, 1992101318,   , XRQA,   0, 116N, 1161E,  25,    0, TD
WP, 24, 1992101400,   , XRQA,   0, 117N, 1164E,  25,    0, TD
WP, 24, 1992101406,   , XRQA,   0, 118N, 1167E,  30,    0, TD
WP, 24, 1992101412,   , XRQA,   0, 120N, 1172E,  30,    0, TD
WP, 24, 1992101418,   , XRQA,   0, 121N, 1175E,  30,    0, TD
WP, 24, 1992101500,   , XRQA,   0, 120N, 1177E,  30,    0, TD
WP, 24, 1992101506,   , XRQA,   0, 122N, 1182E,  30,    0, TD
WP, 24, 1992101512,   , XRQA,   0, 128N, 1185E,  35,    0, TS
WP, 24, 1992101518,   , XRQA,   0, 134N, 1186E,  50,    0, TS
WP, 24, 1992101600,   , XRQA,   0, 138N, 1185E,  50,    0, TS
WP, 24, 1992101606,   , XRQA,   0, 141N, 1185E,  50,    0, TS
WP, 24, 1992101612,   , XRQA,   0, 144N, 1181E,  45,    0, TS
WP, 24, 1992101618,   , XRQA,   0, 142N, 1179E,  45,    0, TS
WP, 24, 1992101700,   , XRQA,   0, 139N, 1180E,  55,    0, TS
WP, 24, 1992101706,   , XRQA,   0, 137N, 1177E,  55,    0, TS
WP, 24, 1992101712,   , XRQA,   0, 135N, 1174E,  50,    0, TS
WP, 24, 1992101718,   , XRQA,   0, 133N, 1169E,  50,    0, TS
WP, 24, 1992101800,   , XRQA,   0, 130N, 1164E,  60,    0, TS
WP, 24, 1992101806,   , XRQA,   0, 127N, 1160E,  65,    0, TY
WP, 24, 1992101812,   , XRQA,   0, 125N, 1155E,  65,    0, TY
WP, 24, 1992101818,   , XRQA,   0, 123N, 1150E,  70,    0, TY
WP, 24, 1992101900,   , XRQA,   0, 121N, 1145E,  80,    0, TY
WP, 24, 1992101906,   , XRQA,   0, 119N, 1140E,  85,    0, TY
WP, 24, 1992101912,   , XRQA,   0, 121N, 1136E,  85,    0, TY
WP, 24, 1992101918,   , XRQA,   0, 124N, 1132E,  75,    0, TY
WP, 24, 1992102000,   , XRQA,   0, 126N, 1128E,  80,    0, TY
WP, 24, 1992102006,   , XRQA,   0, 125N, 1125E,  70,    0, TY
WP, 24, 1992102012,   , XRQA,   0, 125N, 1125E,  75,    0, TY
WP, 24, 1992102018,   , XRQA,   0, 127N, 1125E,  75,    0, TY
WP, 24, 1992102100,   , XRQA,   0, 130N, 1125E,  70,    0, TY
WP, 24, 1992102106,   , XRQA,   0, 133N, 1124E,  70,    0, TY
WP, 24, 1992102112,   , XRQA,   0, 135N, 1123E,  60,    0, TS
WP, 24, 1992102118,   , XRQA,   0, 136N, 1122E,  50,    0, TS
WP, 24, 1992102200,   , XRQA,   0, 137N, 1119E,  50,    0, TS
WP, 24, 1992102206,   , XRQA,   0, 136N, 1117E,  45,    0, TS
WP, 24, 1992102212,   , XRQA,   0, 136N, 1113E,  45,    0, TS
WP, 24, 1992102218,   , XRQA,   0, 135N, 1107E,  55,    0, TS
WP, 24, 1992102300,   , XRQA,   0, 135N, 1101E,  65,    0, TY
WP, 24, 1992102306,   , XRQA,   0, 134N, 1094E,  45,    0, TS
WP, 24, 1992102312,   , XRQA,   0, 133N, 1085E,  40,    0, TS
WP, 24, 1992102318,   , XRQA,   0, 131N, 1076E,  30,    0, TD
WP, 24, 1992102400,   , XRQA,   0, 130N, 1068E,  30,    0, TD
WP, 24, 1992102406,   , XRQA,   0, 127N, 1063E,  25,    0, TD
WP, 24, 1992102412,   , XRQA,   0, 123N, 1060E,  25,    0, TD
WP, 24, 1992102418,   , XRQA,   0, 118N, 1057E,  25,    0, TD
WP, 24, 1992102500,   , XRQA,   0, 113N, 1055E,  25,    0, TD
WP, 24, 1992102506,   , XRQA,   0, 108N, 1054E,  25,    0, TD
WP, 24, 1992102512,   , XRQA,   0, 103N, 1052E,  25,    0, TD
WP, 24, 1992102518,   , XRQA,   0,  99N, 1050E,  25,    0, TD
WP, 24, 1992102600,   , XRQA,   0,  95N, 1046E,  25,    0, TD
WP, 24, 1992102606,   , XRQA,   0,  92N, 1043E,  25,    0, TD
WP, 24, 1992102612,   , XRQA,   0,  88N, 1038E,  30,    0, TD
WP, 24, 1992102618,   , XRQA,   0,  84N, 1034E,  30,    0, TD
WP, 24, 1992102700,   , XRQA,   0,  83N, 1030E,  35,    0, TS
WP, 24, 1992102706,   , XRQA,   0,  83N, 1026E,  40,    0, TS
WP, 24, 1992102712,   , XRQA,   0,  84N, 1022E,  35,    0, TS
WP, 24, 1992102718,   , XRQA,   0,  85N, 1020E,  30,    0, TD
WP, 24, 1992102800,   , XRQA,   0,  87N, 1019E,  40,    0, TS
WP, 24, 1992102806,   , XRQA,   0,  89N, 1019E,  35,    0, TS
WP, 24, 1992102812,   , XRQA,   0,  91N, 1021E,  30,    0, TD
WP, 24, 1992102818,   , XRQA,   0,  92N, 1025E,  30,    0, TD
WP, 24, 1992102900,   , XRQA,   0,  92N, 1030E,  30,    0, TD
WP, 24, 1992102906,   , XRQA,   0,  92N, 1034E,  30,    0, TD
WP, 24, 1992102912,   , XRQA,   0,  93N, 1039E,  25,    0, TD
WP, 24, 1992102918,   , XRQA,   0,  94N, 1042E,  25,    0, TD
WP, 24, 1992103000,   , XRQA,   0,  95N, 1041E,  25,    0, TD
WP, 24, 1992103006,   , XRQA,   0,  96N, 1038E,  25,    0, TD
WP, 24, 1992103012,   , XRQA,   0,  96N, 1035E,  25,    0, TD
