WP, 04, 2020073000,   , XRQA,   0, 138N, 1327E,  15,    0, DB
WP, 04, 2020073006,   , XRQA,   0, 140N, 1321E,  15,    0, DB
WP, 04, 2020073012,   , XRQA,   0, 145N, 1316E,  20,    0, DB
WP, 04, 2020073018,   , XRQA,   0, 152N, 1312E,  20,    0, DB
WP, 04, 2020073100,   , XRQA,   0, 162N, 1308E,  25,    0, TD
WP, 04, 2020073106,   , XRQA,   0, 172N, 1302E,  25,    0, TD
WP, 04, 2020073112,   , XRQA,   0, 177N, 1297E,  30,    0, TD
WP, 04, 2020073118,   , XRQA,   0, 187N, 1295E,  35,    0, TS
WP, 04, 2020080100,   , XRQA,   0, 200N, 1289E,  50,    0, TS
WP, 04, 2020080106,   , XRQA,   0, 208N, 1279E,  60,    0, TS
WP, 04, 2020080112,   , XRQA,   0, 213N, 1270E,  45,    0, TS
WP, 04, 2020080118,   , XRQA,   0, 220N, 1259E,  40,    0, TS
WP, 04, 2020080200,   , XRQA,   0, 225N, 1251E,  45,    0, TS
WP, 04, 2020080206,   , XRQA,   0, 231N, 1246E,  50,    0, TS
WP, 04, 2020080212,   , XRQA,   0, 236N, 1242E,  65,    0, TY
WP, 04, 2020080218,   , XRQA,   0, 242N, 1239E,  70,    0, TY
WP, 04, 2020080300,   , XRQA,   0, 250N, 1234E,  75,    0, TY
WP, 04, 2020080306,   , XRQA,   0, 262N, 1225E,  85,    0, TY
WP, 04, 2020080312,   , XRQA,   0, 268N, 1217E,  90,    0, TY
WP, 04, 2020080318,   , XRQA,   0, 277N, 1211E,  85,    0, TY
WP, 04, 2020080400,   , XRQA,   0, 286N, 1206E,  55,    0, TS
WP, 04, 2020080406,   , XRQA,   0, 296N, 1204E,  45,    0, TS
WP, 04, 2020080412,   , XRQA,   0, 308N, 1203E,  35,    0, TS
WP, 04, 2020080418,   , XRQA,   0, 324N, 1206E,  30,    0, TD
WP, 04, 2020080500,   , XRQA,   0, 340N, 1208E,  30,    0, TD
WP, 04, 2020080506,   , XRQA,   0, 351N, 1214E,  25,    0, TD
WP, 04, 2020080512,   , XRQA,   0, 365N, 1226E,  25,    0, TD
WP, 04, 2020080518,   , XRQA,   0, 381N, 1249E,  25,    0, TD
WP, 04, 2020080600,   , XRQA,   0, 395N, 1282E,  30,    0, TD
WP, 04, 2020080606,   , XRQA,   0, 412N, 1322E,  35,    0, SS
WP, 04, 2020080612,   , XRQA,   0, 422N, 1348E,  35,    0, TS
WP, 04, 2020080618,   , XRQA,   0, 430N, 1369E,  35,    0, EX
WP, 04, 2020080700,   , XRQA,   0, 440N, 1397E,  35,    0, EX
WP, 04, 2020080706,   , XRQA,   0, 451N, 1428E,  35,    0, EX
WP, 04, 2020080712,   , XRQA,   0, 468N, 1458E,  35,    0, EX
WP, 04, 2020080718,   , XRQA,   0, 475N, 1479E,  35,    0, EX
