WP, 37, 1971091106,   , XRQA,   0, 202N, 1657E,  15,    0, DB
WP, 37, 1971091112,   , XRQA,   0, 212N, 1656E,  15,    0, DB
WP, 37, 1971091118,   , XRQA,   0, 220N, 1654E,  20,    0, DB
WP, 37, 1971091200,   , XRQA,   0, 228N, 1651E,  20,    0, DB
WP, 37, 1971091206,   , XRQA,   0, 235N, 1647E,  25,    0, TD
WP, 37, 1971091212,   , XRQA,   0, 241N, 1642E,  25,    0, TD
WP, 37, 1971091218,   , XRQA,   0, 246N, 1634E,  30,    0, TD
WP, 37, 1971091300,   , XRQA,   0, 251N, 1624E,  30,    0, TD
WP, 37, 1971091306,   , XRQA,   0, 258N, 1612E,  35,    0, TS
WP, 37, 1971091312,   , XRQA,   0, 264N, 1600E,  40,    0, TS
WP, 37, 1971091318,   , XRQA,   0, 266N, 1586E,  40,    0, TS
WP, 37, 1971091400,   , XRQA,   0, 269N, 1570E,  30,    0, TD
WP, 37, 1971091406,   , XRQA,   0, 272N, 1549E,  30,    0, TD
WP, 37, 1971091412,   , XRQA,   0, 278N, 1527E,  30,    0, TD
WP, 37, 1971091418,   , XRQA,   0, 288N, 1510E,  30,    0, TD
WP, 37, 1971091500,   , XRQA,   0, 300N, 1495E,  35,    0, TS
WP, 37, 1971091506,   , XRQA,   0, 314N, 1487E,  40,    0, TS
WP, 37, 1971091512,   , XRQA,   0, 324N, 1486E,  45,    0, TS
WP, 37, 1971091518,   , XRQA,   0, 332N, 1489E,  50,    0, TS
WP, 37, 1971091600,   , XRQA,   0, 343N, 1501E,  45,    0, TS
WP, 37, 1971091606,   , XRQA,   0, 358N, 1529E,  45,    0, TS
WP, 37, 1971091612,   , XRQA,   0, 373N, 1563E,  40,    0, TS
WP, 37, 1971091618,   , XRQA,   0, 380N, 1599E,  40,    0, TS
WP, 37, 1971091700,   , XRQA,   0, 387N, 1634E,  35,    0, TS
WP, 37, 1971091706,   , XRQA,   0, 393N, 1676E,  35,    0, TS
WP, 37, 1971091712,   , XRQA,   0, 400N, 1715E,  35,    0, EX
WP, 37, 1971091718,   , XRQA,   0, 406N, 1755E,  35,    0, EX
WP, 37, 1971091800,   , XRQA,   0, 411N, 1791E,  35,    0, EX
WP, 37, 1971091806,   , XRQA,   0, 415N, 1775W,  35,    0, EX
