WP, 21, 1971080518,   , XRQA,   0,  78N, 1629E,  15,    0, DB
WP, 21, 1971080600,   , XRQA,   0,  80N, 1621E,  15,    0, DB
WP, 21, 1971080606,   , XRQA,   0,  82N, 1612E,  15,    0, DB
WP, 21, 1971080612,   , XRQA,   0,  84N, 1602E,  20,    0, DB
WP, 21, 1971080618,   , XRQA,   0,  85N, 1590E,  20,    0, DB
WP, 21, 1971080700,   , XRQA,   0,  86N, 1576E,  25,    0, TD
WP, 21, 1971080706,   , XRQA,   0,  88N, 1562E,  25,    0, TD
WP, 21, 1971080712,   , XRQA,   0,  91N, 1547E,  30,    0, TD
WP, 21, 1971080718,   , XRQA,   0,  95N, 1532E,  30,    0, TD
WP, 21, 1971080800,   , XRQA,   0, 102N, 1517E,  30,    0, TD
WP, 21, 1971080806,   , XRQA,   0, 108N, 1502E,  30,    0, TD
WP, 21, 1971080812,   , XRQA,   0, 111N, 1487E,  35,    0, TS
WP, 21, 1971080818,   , XRQA,   0, 115N, 1472E,  40,    0, TS
WP, 21, 1971080900,   , XRQA,   0, 119N, 1459E,  45,    0, TS
WP, 21, 1971080906,   , XRQA,   0, 126N, 1450E,  45,    0, TS
WP, 21, 1971080912,   , XRQA,   0, 133N, 1440E,  40,    0, TS
WP, 21, 1971080918,   , XRQA,   0, 139N, 1431E,  40,    0, TS
WP, 21, 1971081000,   , XRQA,   0, 145N, 1422E,  35,    0, TS
WP, 21, 1971081006,   , XRQA,   0, 151N, 1413E,  40,    0, TS
WP, 21, 1971081012,   , XRQA,   0, 155N, 1405E,  45,    0, TS
WP, 21, 1971081018,   , XRQA,   0, 159N, 1396E,  50,    0, TS
WP, 21, 1971081100,   , XRQA,   0, 165N, 1383E,  50,    0, TS
WP, 21, 1971081106,   , XRQA,   0, 170N, 1368E,  55,    0, TS
WP, 21, 1971081112,   , XRQA,   0, 168N, 1353E,  45,    0, TS
WP, 21, 1971081118,   , XRQA,   0, 168N, 1337E,  40,    0, TS
WP, 21, 1971081200,   , XRQA,   0, 171N, 1323E,  40,    0, TS
WP, 21, 1971081206,   , XRQA,   0, 175N, 1309E,  45,    0, TS
WP, 21, 1971081212,   , XRQA,   0, 176N, 1294E,  40,    0, TS
WP, 21, 1971081218,   , XRQA,   0, 177N, 1279E,  50,    0, TS
WP, 21, 1971081300,   , XRQA,   0, 177N, 1263E,  55,    0, TS
WP, 21, 1971081306,   , XRQA,   0, 176N, 1249E,  65,    0, TY
WP, 21, 1971081312,   , XRQA,   0, 176N, 1234E,  65,    0, TY
WP, 21, 1971081318,   , XRQA,   0, 175N, 1220E,  70,    0, TY
WP, 21, 1971081400,   , XRQA,   0, 174N, 1207E,  55,    0, TS
WP, 21, 1971081406,   , XRQA,   0, 175N, 1195E,  50,    0, TS
WP, 21, 1971081412,   , XRQA,   0, 177N, 1184E,  55,    0, TS
WP, 21, 1971081418,   , XRQA,   0, 180N, 1173E,  65,    0, TY
WP, 21, 1971081500,   , XRQA,   0, 183N, 1162E,  70,    0, TY
WP, 21, 1971081506,   , XRQA,   0, 187N, 1155E,  80,    0, TY
WP, 21, 1971081512,   , XRQA,   0, 191N, 1149E,  95,    0, TY
WP, 21, 1971081518,   , XRQA,   0, 195N, 1145E, 105,    0, TY
WP, 21, 1971081600,   , XRQA,   0, 201N, 1143E, 115,    0, TY
WP, 21, 1971081606,   , XRQA,   0, 207N, 1140E, 115,    0, TY
WP, 21, 1971081612,   , XRQA,   0, 214N, 1139E, 105,    0, TY
WP, 21, 1971081618,   , XRQA,   0, 223N, 1138E,  90,    0, TY
WP, 21, 1971081700,   , XRQA,   0, 231N, 1133E,  65,    0, TY
WP, 21, 1971081706,   , XRQA,   0, 235N, 1128E,  45,    0, TS
WP, 21, 1971081712,   , XRQA,   0, 242N, 1120E,  30,    0, TD
WP, 21, 1971081718,   , XRQA,   0, 247N, 1111E,  30,    0, TD
WP, 21, 1971081800,   , XRQA,   0, 251N, 1100E,  25,    0, TD
WP, 21, 1971081806,   , XRQA,   0, 254N, 1089E,  20,    0, DB
WP, 21, 1971081812,   , XRQA,   0, 256N, 1075E,  20,    0, DB
WP, 21, 1971081818,   , XRQA,   0, 258N, 1061E,  20,    0, DB
