WP, 30, 1984120100,   , XRQA,   0,  46N, 1558E,  15,    0, DB
WP, 30, 1984120106,   , XRQA,   0,  49N, 1545E,  15,    0, DB
WP, 30, 1984120112,   , XRQA,   0,  52N, 1532E,  15,    0, DB
WP, 30, 1984120118,   , XRQA,   0,  56N, 1520E,  15,    0, DB
WP, 30, 1984120200,   , XRQA,   0,  60N, 1507E,  15,    0, DB
WP, 30, 1984120206,   , XRQA,   0,  62N, 1494E,  20,    0, DB
WP, 30, 1984120212,   , XRQA,   0,  64N, 1481E,  20,    0, DB
WP, 30, 1984120218,   , XRQA,   0,  66N, 1468E,  20,    0, DB
WP, 30, 1984120300,   , XRQA,   0,  69N, 1454E,  20,    0, DB
WP, 30, 1984120306,   , XRQA,   0,  70N, 1441E,  25,    0, TD
WP, 30, 1984120312,   , XRQA,   0,  72N, 1429E,  25,    0, TD
WP, 30, 1984120318,   , XRQA,   0,  74N, 1419E,  25,    0, TD
WP, 30, 1984120400,   , XRQA,   0,  77N, 1411E,  30,    0, TD
WP, 30, 1984120406,   , XRQA,   0,  79N, 1402E,  30,    0, TD
WP, 30, 1984120412,   , XRQA,   0,  81N, 1392E,  35,    0, TS
WP, 30, 1984120418,   , XRQA,   0,  83N, 1383E,  45,    0, TS
WP, 30, 1984120500,   , XRQA,   0,  86N, 1375E,  45,    0, TS
WP, 30, 1984120506,   , XRQA,   0,  91N, 1368E,  35,    0, TS
WP, 30, 1984120512,   , XRQA,   0,  96N, 1360E,  40,    0, TS
WP, 30, 1984120518,   , XRQA,   0, 103N, 1353E,  40,    0, TS
WP, 30, 1984120600,   , XRQA,   0, 110N, 1348E,  50,    0, TS
WP, 30, 1984120606,   , XRQA,   0, 116N, 1343E,  50,    0, TS
WP, 30, 1984120612,   , XRQA,   0, 121N, 1338E,  65,    0, TY
WP, 30, 1984120618,   , XRQA,   0, 128N, 1335E,  75,    0, TY
WP, 30, 1984120700,   , XRQA,   0, 136N, 1332E,  80,    0, TY
WP, 30, 1984120706,   , XRQA,   0, 144N, 1328E, 105,    0, TY
WP, 30, 1984120712,   , XRQA,   0, 150N, 1324E, 125,    0, TY
WP, 30, 1984120718,   , XRQA,   0, 155N, 1320E, 135,    0, ST
WP, 30, 1984120800,   , XRQA,   0, 158N, 1317E, 115,    0, TY
WP, 30, 1984120806,   , XRQA,   0, 161N, 1314E, 105,    0, TY
WP, 30, 1984120812,   , XRQA,   0, 165N, 1311E, 115,    0, TY
WP, 30, 1984120818,   , XRQA,   0, 170N, 1307E, 105,    0, TY
WP, 30, 1984120900,   , XRQA,   0, 175N, 1304E,  95,    0, TY
WP, 30, 1984120906,   , XRQA,   0, 181N, 1301E,  85,    0, TY
WP, 30, 1984120912,   , XRQA,   0, 188N, 1299E,  70,    0, TY
WP, 30, 1984120918,   , XRQA,   0, 193N, 1299E,  35,    0, TS
WP, 30, 1984121000,   , XRQA,   0, 201N, 1302E,  35,    0, TS
WP, 30, 1984121006,   , XRQA,   0, 210N, 1307E,  40,    0, TS
WP, 30, 1984121012,   , XRQA,   0, 220N, 1315E,  35,    0, TS
WP, 30, 1984121018,   , XRQA,   0, 229N, 1323E,  35,    0, TS
WP, 30, 1984121100,   , XRQA,   0, 239N, 1333E,  30,    0, TD
WP, 30, 1984121106,   , XRQA,   0, 251N, 1352E,  35,    0, EX
WP, 30, 1984121112,   , XRQA,   0, 262N, 1376E,  35,    0, EX
WP, 30, 1984121118,   , XRQA,   0, 273N, 1403E,  35,    0, EX
WP, 30, 1984121200,   , XRQA,   0, 283N, 1430E,  35,    0, EX
WP, 30, 1984121206,   , XRQA,   0, 295N, 1470E,  35,    0, EX
WP, 30, 1984121212,   , XRQA,   0, 310N, 1540E,  35,    0, EX
WP, 30, 1984121218,   , XRQA,   0, 330N, 1600E,  35,    0, EX
