WP, 06, 1960071506,   , XRQA,   0, 112N, 1348E,  15,    0, DB
WP, 06, 1960071512,   , XRQA,   0, 116N, 1337E,  15,    0, DB
WP, 06, 1960071518,   , XRQA,   0, 121N, 1326E,  20,    0, DB
WP, 06, 1960071600,   , XRQA,   0, 127N, 1316E,  20,    0, DB
WP, 06, 1960071606,   , XRQA,   0, 135N, 1309E,  25,    0, TD
WP, 06, 1960071612,   , XRQA,   0, 143N, 1303E,  30,    0, TD
WP, 06, 1960071618,   , XRQA,   0, 156N, 1297E,  30,    0, TD
WP, 06, 1960071700,   , XRQA,   0, 165N, 1290E,  35,    0, TS
WP, 06, 1960071706,   , XRQA,   0, 174N, 1283E,  45,    0, TS
WP, 06, 1960071712,   , XRQA,   0, 177N, 1275E,  40,    0, TS
WP, 06, 1960071718,   , XRQA,   0, 181N, 1273E,  45,    0, TS
WP, 06, 1960071800,   , XRQA,   0, 184N, 1270E,  50,    0, TS
WP, 06, 1960071806,   , XRQA,   0, 188N, 1268E,  55,    0, TS
WP, 06, 1960071812,   , XRQA,   0, 191N, 1266E,  60,    0, TS
WP, 06, 1960071818,   , XRQA,   0, 194N, 1265E,  70,    0, TY
WP, 06, 1960071900,   , XRQA,   0, 197N, 1264E,  75,    0, TY
WP, 06, 1960071906,   , XRQA,   0, 200N, 1263E,  70,    0, TY
WP, 06, 1960071912,   , XRQA,   0, 203N, 1264E,  70,    0, TY
WP, 06, 1960071918,   , XRQA,   0, 206N, 1265E,  75,    0, TY
WP, 06, 1960072000,   , XRQA,   0, 208N, 1267E,  85,    0, TY
WP, 06, 1960072006,   , XRQA,   0, 210N, 1270E,  90,    0, TY
WP, 06, 1960072012,   , XRQA,   0, 213N, 1273E, 105,    0, TY
WP, 06, 1960072018,   , XRQA,   0, 217N, 1276E, 100,    0, TY
WP, 06, 1960072100,   , XRQA,   0, 221N, 1278E,  90,    0, TY
WP, 06, 1960072106,   , XRQA,   0, 225N, 1278E,  90,    0, TY
