WP, 27, 1960120918,   , XRQA,   0,  51N, 1522E,  15,    0, DB
WP, 27, 1960121000,   , XRQA,   0,  55N, 1517E,  15,    0, DB
WP, 27, 1960121006,   , XRQA,   0,  60N, 1511E,  20,    0, DB
WP, 27, 1960121012,   , XRQA,   0,  65N, 1505E,  20,    0, DB
WP, 27, 1960121018,   , XRQA,   0,  69N, 1493E,  25,    0, TD
WP, 27, 1960121100,   , XRQA,   0,  73N, 1482E,  30,    0, TD
WP, 27, 1960121106,   , XRQA,   0,  76N, 1472E,  30,    0, TD
WP, 27, 1960121112,   , XRQA,   0,  80N, 1463E,  35,    0, TS
WP, 27, 1960121118,   , XRQA,   0,  89N, 1447E,  40,    0, TS
WP, 27, 1960121200,   , XRQA,   0,  97N, 1427E,  45,    0, TS
WP, 27, 1960121206,   , XRQA,   0, 105N, 1408E,  40,    0, TS
WP, 27, 1960121212,   , XRQA,   0, 109N, 1393E,  45,    0, TS
WP, 27, 1960121218,   , XRQA,   0, 113N, 1376E,  45,    0, TS
WP, 27, 1960121300,   , XRQA,   0, 116N, 1358E,  50,    0, TS
WP, 27, 1960121306,   , XRQA,   0, 118N, 1345E,  55,    0, TS
WP, 27, 1960121312,   , XRQA,   0, 122N, 1338E,  65,    0, TY
WP, 27, 1960121318,   , XRQA,   0, 126N, 1333E,  75,    0, TY
WP, 27, 1960121400,   , XRQA,   0, 131N, 1331E,  70,    0, TY
WP, 27, 1960121406,   , XRQA,   0, 134N, 1329E,  55,    0, TS
WP, 27, 1960121412,   , XRQA,   0, 138N, 1328E,  50,    0, TS
WP, 27, 1960121418,   , XRQA,   0, 139N, 1327E,  45,    0, TS
WP, 27, 1960121500,   , XRQA,   0, 141N, 1326E,  50,    0, TS
WP, 27, 1960121506,   , XRQA,   0, 146N, 1323E,  55,    0, TS
WP, 27, 1960121512,   , XRQA,   0, 148N, 1318E,  55,    0, TS
WP, 27, 1960121518,   , XRQA,   0, 149N, 1312E,  60,    0, TS
WP, 27, 1960121600,   , XRQA,   0, 150N, 1304E,  65,    0, TY
WP, 27, 1960121606,   , XRQA,   0, 152N, 1293E,  70,    0, TY
WP, 27, 1960121612,   , XRQA,   0, 153N, 1282E,  70,    0, TY
WP, 27, 1960121618,   , XRQA,   0, 154N, 1272E,  75,    0, TY
WP, 27, 1960121700,   , XRQA,   0, 156N, 1262E,  70,    0, TY
WP, 27, 1960121706,   , XRQA,   0, 159N, 1255E,  75,    0, TY
WP, 27, 1960121712,   , XRQA,   0, 163N, 1249E,  80,    0, TY
WP, 27, 1960121718,   , XRQA,   0, 167N, 1243E,  85,    0, TY
WP, 27, 1960121800,   , XRQA,   0, 171N, 1242E,  95,    0, TY
WP, 27, 1960121806,   , XRQA,   0, 174N, 1242E, 100,    0, TY
WP, 27, 1960121812,   , XRQA,   0, 177N, 1244E,  90,    0, TY
WP, 27, 1960121818,   , XRQA,   0, 178N, 1248E,  70,    0, TY
WP, 27, 1960121900,   , XRQA,   0, 178N, 1253E,  55,    0, TS
WP, 27, 1960121906,   , XRQA,   0, 178N, 1258E,  50,    0, TS
WP, 27, 1960121912,   , XRQA,   0, 179N, 1265E,  40,    0, TS
WP, 27, 1960121918,   , XRQA,   0, 180N, 1272E,  30,    0, TD
WP, 27, 1960122000,   , XRQA,   0, 180N, 1276E,  30,    0, TD
WP, 27, 1960122006,   , XRQA,   0, 181N, 1285E,  25,    0, TD
WP, 27, 1960122012,   , XRQA,   0, 184N, 1309E,  25,    0, TD
WP, 27, 1960122018,   , XRQA,   0, 188N, 1344E,  20,    0, DB
WP, 27, 1960122100,   , XRQA,   0, 195N, 1392E,  20,    0, DB
WP, 27, 1960122106,   , XRQA,   0, 205N, 1445E,  15,    0, DB
