WP, 06, 1967062218,   , XRQA,   0,  88N, 1479E,  15,    0, DB
WP, 06, 1967062300,   , XRQA,   0,  88N, 1468E,  15,    0, DB
WP, 06, 1967062306,   , XRQA,   0,  89N, 1457E,  15,    0, DB
WP, 06, 1967062312,   , XRQA,   0,  92N, 1445E,  20,    0, DB
WP, 06, 1967062318,   , XRQA,   0,  96N, 1434E,  20,    0, DB
WP, 06, 1967062400,   , XRQA,   0,  99N, 1421E,  25,    0, TD
WP, 06, 1967062406,   , XRQA,   0, 103N, 1413E,  30,    0, TD
WP, 06, 1967062412,   , XRQA,   0, 106N, 1405E,  30,    0, TD
WP, 06, 1967062418,   , XRQA,   0, 109N, 1398E,  35,    0, TS
WP, 06, 1967062500,   , XRQA,   0, 110N, 1390E,  40,    0, TS
WP, 06, 1967062506,   , XRQA,   0, 110N, 1378E,  45,    0, TS
WP, 06, 1967062512,   , XRQA,   0, 111N, 1365E,  45,    0, TS
WP, 06, 1967062518,   , XRQA,   0, 112N, 1350E,  50,    0, TS
WP, 06, 1967062600,   , XRQA,   0, 115N, 1336E,  45,    0, TS
WP, 06, 1967062606,   , XRQA,   0, 120N, 1328E,  50,    0, TS
WP, 06, 1967062612,   , XRQA,   0, 126N, 1315E,  45,    0, TS
WP, 06, 1967062618,   , XRQA,   0, 133N, 1303E,  45,    0, TS
WP, 06, 1967062700,   , XRQA,   0, 142N, 1292E,  50,    0, TS
WP, 06, 1967062706,   , XRQA,   0, 149N, 1280E,  50,    0, TS
WP, 06, 1967062712,   , XRQA,   0, 157N, 1268E,  55,    0, TS
WP, 06, 1967062718,   , XRQA,   0, 165N, 1256E,  60,    0, TS
WP, 06, 1967062800,   , XRQA,   0, 173N, 1245E,  65,    0, TY
WP, 06, 1967062806,   , XRQA,   0, 180N, 1234E,  65,    0, TY
WP, 06, 1967062812,   , XRQA,   0, 187N, 1223E,  60,    0, TS
WP, 06, 1967062818,   , XRQA,   0, 193N, 1214E,  60,    0, TS
WP, 06, 1967062900,   , XRQA,   0, 199N, 1205E,  65,    0, TY
WP, 06, 1967062906,   , XRQA,   0, 205N, 1195E,  70,    0, TY
WP, 06, 1967062912,   , XRQA,   0, 211N, 1186E,  70,    0, TY
WP, 06, 1967062918,   , XRQA,   0, 215N, 1176E,  65,    0, TY
WP, 06, 1967063000,   , XRQA,   0, 220N, 1167E,  60,    0, TS
WP, 06, 1967063006,   , XRQA,   0, 232N, 1160E,  50,    0, TS
WP, 06, 1967063012,   , XRQA,   0, 242N, 1148E,  35,    0, TS
WP, 06, 1967063018,   , XRQA,   0, 256N, 1142E,  30,    0, TD
WP, 06, 1967070100,   , XRQA,   0, 267N, 1135E,  25,    0, TD
WP, 06, 1967070106,   , XRQA,   0, 275N, 1139E,  20,    0, DB
WP, 06, 1967070112,   , XRQA,   0, 282N, 1142E,  20,    0, DB
