WP, 20, 1953102312,   , XRQA,   0,  74N, 1490E,  15,    0, DB
WP, 20, 1953102318,   , XRQA,   0,  76N, 1478E,  15,    0, DB
WP, 20, 1953102400,   , XRQA,   0,  77N, 1465E,  15,    0, DB
WP, 20, 1953102406,   , XRQA,   0,  78N, 1452E,  20,    0, DB
WP, 20, 1953102412,   , XRQA,   0,  80N, 1438E,  20,    0, DB
WP, 20, 1953102418,   , XRQA,   0,  82N, 1424E,  25,    0, TD
WP, 20, 1953102500,   , XRQA,   0,  83N, 1409E,  25,    0, TD
WP, 20, 1953102506,   , XRQA,   0,  83N, 1393E,  30,    0, TD
WP, 20, 1953102512,   , XRQA,   0,  84N, 1378E,  30,    0, TD
WP, 20, 1953102518,   , XRQA,   0,  86N, 1362E,  30,    0, TD
WP, 20, 1953102600,   , XRQA,   0,  89N, 1347E,  35,    0, TS
WP, 20, 1953102606,   , XRQA,   0,  93N, 1326E,  40,    0, TS
WP, 20, 1953102612,   , XRQA,   0,  98N, 1309E,  45,    0, TS
WP, 20, 1953102618,   , XRQA,   0, 109N, 1290E,  40,    0, TS
WP, 20, 1953102700,   , XRQA,   0, 121N, 1273E,  45,    0, TS
WP, 20, 1953102706,   , XRQA,   0, 131N, 1255E,  45,    0, TS
WP, 20, 1953102712,   , XRQA,   0, 139N, 1240E,  50,    0, TS
WP, 20, 1953102718,   , XRQA,   0, 143N, 1228E,  50,    0, TS
WP, 20, 1953102800,   , XRQA,   0, 147N, 1216E,  50,    0, TS
WP, 20, 1953102806,   , XRQA,   0, 151N, 1205E,  40,    0, TS
WP, 20, 1953102812,   , XRQA,   0, 153N, 1196E,  45,    0, TS
WP, 20, 1953102818,   , XRQA,   0, 154N, 1188E,  50,    0, TS
WP, 20, 1953102900,   , XRQA,   0, 161N, 1181E,  55,    0, TS
WP, 20, 1953102906,   , XRQA,   0, 166N, 1175E,  65,    0, TY
WP, 20, 1953102912,   , XRQA,   0, 169N, 1170E,  70,    0, TY
WP, 20, 1953102918,   , XRQA,   0, 170N, 1164E,  75,    0, TY
WP, 20, 1953103000,   , XRQA,   0, 171N, 1159E,  90,    0, TY
WP, 20, 1953103006,   , XRQA,   0, 173N, 1154E, 100,    0, TY
WP, 20, 1953103012,   , XRQA,   0, 175N, 1148E, 115,    0, TY
WP, 20, 1953103018,   , XRQA,   0, 177N, 1141E, 115,    0, TY
WP, 20, 1953103100,   , XRQA,   0, 180N, 1134E, 105,    0, TY
WP, 20, 1953103106,   , XRQA,   0, 184N, 1127E,  95,    0, TY
WP, 20, 1953103112,   , XRQA,   0, 188N, 1120E,  90,    0, TY
WP, 20, 1953103118,   , XRQA,   0, 192N, 1113E, 100,    0, TY
WP, 20, 1953110100,   , XRQA,   0, 195N, 1106E,  90,    0, TY
WP, 20, 1953110106,   , XRQA,   0, 199N, 1100E,  55,    0, TS
WP, 20, 1953110112,   , XRQA,   0, 202N, 1097E,  45,    0, TS
WP, 20, 1953110118,   , XRQA,   0, 204N, 1099E,  35,    0, TS
WP, 20, 1953110200,   , XRQA,   0, 205N, 1104E,  30,    0, TD
WP, 20, 1953110206,   , XRQA,   0, 204N, 1110E,  30,    0, TD
WP, 20, 1953110212,   , XRQA,   0, 202N, 1116E,  30,    0, TD
WP, 20, 1953110218,   , XRQA,   0, 201N, 1118E,  25,    0, TD
WP, 20, 1953110300,   , XRQA,   0, 199N, 1118E,  25,    0, TD
WP, 20, 1953110306,   , XRQA,   0, 195N, 1116E,  20,    0, DB
WP, 20, 1953110312,   , XRQA,   0, 193N, 1111E,  20,    0, DB
WP, 20, 1953110318,   , XRQA,   0, 192N, 1106E,  20,    0, DB
WP, 20, 1953110400,   , XRQA,   0, 191N, 1100E,  20,    0, DB
