WP, 18, 1953100400,   , XRQA,   0, 107N, 1672E,  15,    0, DB
WP, 18, 1953100406,   , XRQA,   0, 110N, 1665E,  15,    0, DB
WP, 18, 1953100412,   , XRQA,   0, 113N, 1657E,  20,    0, DB
WP, 18, 1953100418,   , XRQA,   0, 116N, 1648E,  20,    0, DB
WP, 18, 1953100500,   , XRQA,   0, 118N, 1637E,  25,    0, TD
WP, 18, 1953100506,   , XRQA,   0, 120N, 1627E,  25,    0, TD
WP, 18, 1953100512,   , XRQA,   0, 124N, 1619E,  30,    0, TD
WP, 18, 1953100518,   , XRQA,   0, 129N, 1611E,  30,    0, TD
WP, 18, 1953100600,   , XRQA,   0, 135N, 1605E,  35,    0, TS
WP, 18, 1953100606,   , XRQA,   0, 142N, 1601E,  35,    0, TS
WP, 18, 1953100612,   , XRQA,   0, 148N, 1600E,  40,    0, TS
WP, 18, 1953100618,   , XRQA,   0, 153N, 1596E,  45,    0, TS
WP, 18, 1953100700,   , XRQA,   0, 158N, 1588E,  50,    0, TS
WP, 18, 1953100706,   , XRQA,   0, 163N, 1577E,  55,    0, TS
WP, 18, 1953100712,   , XRQA,   0, 167N, 1568E,  50,    0, TS
WP, 18, 1953100718,   , XRQA,   0, 174N, 1559E,  40,    0, TS
WP, 18, 1953100800,   , XRQA,   0, 183N, 1550E,  35,    0, TS
WP, 18, 1953100806,   , XRQA,   0, 200N, 1544E,  30,    0, TD
WP, 18, 1953100812,   , XRQA,   0, 216N, 1542E,  30,    0, TD
WP, 18, 1953100818,   , XRQA,   0, 233N, 1544E,  35,    0, TS
WP, 18, 1953100900,   , XRQA,   0, 248N, 1550E,  40,    0, TS
WP, 18, 1953100906,   , XRQA,   0, 262N, 1558E,  45,    0, TS
WP, 18, 1953100912,   , XRQA,   0, 278N, 1565E,  50,    0, TS
WP, 18, 1953100918,   , XRQA,   0, 294N, 1574E,  55,    0, TS
WP, 18, 1953101000,   , XRQA,   0, 312N, 1583E,  65,    0, TY
WP, 18, 1953101006,   , XRQA,   0, 328N, 1591E,  65,    0, TY
WP, 18, 1953101012,   , XRQA,   0, 341N, 1599E,  55,    0, TS
WP, 18, 1953101018,   , XRQA,   0, 359N, 1610E,  50,    0, TS
WP, 18, 1953101100,   , XRQA,   0, 378N, 1621E,  50,    0, TS
WP, 18, 1953101106,   , XRQA,   0, 395N, 1635E,  45,    0, TS
WP, 18, 1953101112,   , XRQA,   0, 411N, 1658E,  45,    0, EX
WP, 18, 1953101118,   , XRQA,   0, 421N, 1682E,  45,    0, EX
WP, 18, 1953101200,   , XRQA,   0, 428N, 1725E,  45,    0, EX
WP, 18, 1953101206,   , XRQA,   0, 435N, 1765E,  45,    0, EX
WP, 18, 1953101212,   , XRQA,   0, 441N, 1795W,  45,    0, EX
WP, 18, 1953101218,   , XRQA,   0, 446N, 1760W,  45,    0, EX
