WP, 10, 1953080506,   , XRQA,   0, 112N, 1483E,  15,    0, DB
WP, 10, 1953080512,   , XRQA,   0, 115N, 1476E,  15,    0, DB
WP, 10, 1953080518,   , XRQA,   0, 119N, 1468E,  15,    0, DB
WP, 10, 1953080600,   , XRQA,   0, 125N, 1463E,  20,    0, DB
WP, 10, 1953080606,   , XRQA,   0, 132N, 1458E,  20,    0, DB
WP, 10, 1953080612,   , XRQA,   0, 139N, 1452E,  20,    0, DB
WP, 10, 1953080618,   , XRQA,   0, 146N, 1447E,  25,    0, TD
WP, 10, 1953080700,   , XRQA,   0, 151N, 1441E,  25,    0, TD
WP, 10, 1953080706,   , XRQA,   0, 155N, 1434E,  30,    0, TD
WP, 10, 1953080712,   , XRQA,   0, 157N, 1424E,  30,    0, TD
WP, 10, 1953080718,   , XRQA,   0, 156N, 1410E,  35,    0, TS
WP, 10, 1953080806,   , XRQA,   0, 157N, 1397E,  40,    0, TS
WP, 10, 1953080812,   , XRQA,   0, 155N, 1384E,  40,    0, TS
WP, 10, 1953080818,   , XRQA,   0, 156N, 1370E,  45,    0, TS
WP, 10, 1953080900,   , XRQA,   0, 157N, 1355E,  35,    0, TS
WP, 10, 1953080906,   , XRQA,   0, 158N, 1341E,  45,    0, TS
WP, 10, 1953080912,   , XRQA,   0, 158N, 1327E,  45,    0, TS
WP, 10, 1953080918,   , XRQA,   0, 160N, 1314E,  50,    0, TS
WP, 10, 1953081000,   , XRQA,   0, 162N, 1301E,  50,    0, TS
WP, 10, 1953081006,   , XRQA,   0, 165N, 1291E,  55,    0, TS
WP, 10, 1953081012,   , XRQA,   0, 169N, 1282E,  50,    0, TS
WP, 10, 1953081018,   , XRQA,   0, 172N, 1272E,  55,    0, TS
WP, 10, 1953081100,   , XRQA,   0, 175N, 1260E,  60,    0, TS
WP, 10, 1953081106,   , XRQA,   0, 178N, 1247E,  65,    0, TY
WP, 10, 1953081112,   , XRQA,   0, 181N, 1233E,  65,    0, TY
WP, 10, 1953081118,   , XRQA,   0, 184N, 1219E,  55,    0, TS
WP, 10, 1953081200,   , XRQA,   0, 186N, 1206E,  50,    0, TS
WP, 10, 1953081206,   , XRQA,   0, 188N, 1194E,  50,    0, TS
WP, 10, 1953081212,   , XRQA,   0, 189N, 1182E,  55,    0, TS
WP, 10, 1953081218,   , XRQA,   0, 188N, 1169E,  65,    0, TY
WP, 10, 1953081300,   , XRQA,   0, 188N, 1157E,  70,    0, TY
WP, 10, 1953081306,   , XRQA,   0, 187N, 1144E,  70,    0, TY
WP, 10, 1953081312,   , XRQA,   0, 188N, 1132E,  75,    0, TY
WP, 10, 1953081318,   , XRQA,   0, 189N, 1119E,  85,    0, TY
WP, 10, 1953081400,   , XRQA,   0, 190N, 1107E,  75,    0, TY
WP, 10, 1953081406,   , XRQA,   0, 191N, 1095E,  55,    0, TS
WP, 10, 1953081412,   , XRQA,   0, 192N, 1083E,  50,    0, TS
WP, 10, 1953081418,   , XRQA,   0, 192N, 1073E,  55,    0, TS
WP, 10, 1953081500,   , XRQA,   0, 193N, 1064E,  60,    0, TS
WP, 10, 1953081506,   , XRQA,   0, 194N, 1056E,  60,    0, TS
WP, 10, 1953081512,   , XRQA,   0, 193N, 1047E,  45,    0, TS
WP, 10, 1953081518,   , XRQA,   0, 192N, 1035E,  30,    0, TD
WP, 10, 1953081600,   , XRQA,   0, 191N, 1028E,  30,    0, TD
WP, 10, 1953081606,   , XRQA,   0, 190N, 1016E,  25,    0, TD
WP, 10, 1953081612,   , XRQA,   0, 190N, 1006E,  20,    0, DB
