WP, 20, 1994081900,   , XRQA,   0, 118N, 1567E,  25,    0, TD
WP, 20, 1994081906,   , XRQA,   0, 130N, 1568E,  25,    0, TD
WP, 20, 1994081912,   , XRQA,   0, 142N, 1567E,  30,    0, TD
WP, 20, 1994081918,   , XRQA,   0, 154N, 1565E,  30,    0, TD
WP, 20, 1994082000,   , XRQA,   0, 166N, 1561E,  30,    0, TD
WP, 20, 1994082006,   , XRQA,   0, 177N, 1557E,  35,    0, TS
WP, 20, 1994082012,   , XRQA,   0, 186N, 1554E,  45,    0, TS
WP, 20, 1994082018,   , XRQA,   0, 194N, 1555E,  50,    0, TS
WP, 20, 1994082100,   , XRQA,   0, 204N, 1559E,  35,    0, TS
WP, 20, 1994082106,   , XRQA,   0, 213N, 1564E,  40,    0, TS
WP, 20, 1994082112,   , XRQA,   0, 221N, 1568E,  40,    0, TS
WP, 20, 1994082118,   , XRQA,   0, 228N, 1572E,  40,    0, TS
WP, 20, 1994082200,   , XRQA,   0, 232N, 1577E,  45,    0, TS
WP, 20, 1994082206,   , XRQA,   0, 237N, 1582E,  35,    0, TS
WP, 20, 1994082212,   , XRQA,   0, 241N, 1586E,  30,    0, TD
WP, 20, 1994082218,   , XRQA,   0, 243N, 1588E,  30,    0, TD
WP, 20, 1994082300,   , XRQA,   0, 244N, 1586E,  30,    0, TD
WP, 20, 1994082306,   , XRQA,   0, 244N, 1582E,  35,    0, TS
WP, 20, 1994082312,   , XRQA,   0, 242N, 1577E,  30,    0, TD
WP, 20, 1994082318,   , XRQA,   0, 240N, 1572E,  30,    0, TD
WP, 20, 1994082400,   , XRQA,   0, 239N, 1567E,  35,    0, TS
WP, 20, 1994082406,   , XRQA,   0, 238N, 1562E,  35,    0, TS
WP, 20, 1994082412,   , XRQA,   0, 238N, 1558E,  40,    0, TS
WP, 20, 1994082418,   , XRQA,   0, 237N, 1553E,  45,    0, TS
WP, 20, 1994082500,   , XRQA,   0, 237N, 1549E,  45,    0, TS
WP, 20, 1994082506,   , XRQA,   0, 238N, 1544E,  65,    0, TY
WP, 20, 1994082512,   , XRQA,   0, 239N, 1537E,  65,    0, TY
WP, 20, 1994082518,   , XRQA,   0, 240N, 1530E,  70,    0, TY
WP, 20, 1994082600,   , XRQA,   0, 242N, 1523E,  60,    0, TS
WP, 20, 1994082606,   , XRQA,   0, 243N, 1516E,  50,    0, TS
WP, 20, 1994082612,   , XRQA,   0, 244N, 1508E,  45,    0, TS
WP, 20, 1994082618,   , XRQA,   0, 244N, 1498E,  50,    0, TS
WP, 20, 1994082700,   , XRQA,   0, 244N, 1487E,  40,    0, TS
WP, 20, 1994082706,   , XRQA,   0, 243N, 1475E,  40,    0, TS
WP, 20, 1994082712,   , XRQA,   0, 242N, 1465E,  35,    0, TS
WP, 20, 1994082718,   , XRQA,   0, 238N, 1455E,  35,    0, TS
WP, 20, 1994082800,   , XRQA,   0, 234N, 1447E,  35,    0, TS
WP, 20, 1994082806,   , XRQA,   0, 228N, 1437E,  30,    0, TD
WP, 20, 1994082812,   , XRQA,   0, 222N, 1427E,  30,    0, TD
WP, 20, 1994082818,   , XRQA,   0, 217N, 1417E,  30,    0, TD
WP, 20, 1994082900,   , XRQA,   0, 215N, 1404E,  35,    0, TS
WP, 20, 1994082906,   , XRQA,   0, 215N, 1391E,  40,    0, TS
WP, 20, 1994082912,   , XRQA,   0, 216N, 1379E,  50,    0, TS
WP, 20, 1994082918,   , XRQA,   0, 217N, 1364E,  35,    0, TS
WP, 20, 1994083000,   , XRQA,   0, 218N, 1349E,  30,    0, TD
WP, 20, 1994083006,   , XRQA,   0, 220N, 1332E,  45,    0, TS
WP, 20, 1994083012,   , XRQA,   0, 221N, 1316E,  60,    0, TS
WP, 20, 1994083018,   , XRQA,   0, 222N, 1301E,  70,    0, TY
WP, 20, 1994083100,   , XRQA,   0, 223N, 1282E,  85,    0, TY
WP, 20, 1994083106,   , XRQA,   0, 227N, 1266E, 100,    0, TY
WP, 20, 1994083109,   , XRQA,   0, 228N, 1258E, 115,    0, TY
WP, 20, 1994083112,   , XRQA,   0, 230N, 1250E, 105,    0, TY
WP, 20, 1994083118,   , XRQA,   0, 235N, 1237E, 120,    0, TY
WP, 20, 1994090100,   , XRQA,   0, 241N, 1224E, 105,    0, TY
WP, 20, 1994090106,   , XRQA,   0, 249N, 1210E,  80,    0, TY
WP, 20, 1994090112,   , XRQA,   0, 254N, 1197E,  55,    0, TS
WP, 20, 1994090118,   , XRQA,   0, 262N, 1186E,  35,    0, TS
WP, 20, 1994090200,   , XRQA,   0, 277N, 1174E,  25,    0, TD
WP, 20, 1994090206,   , XRQA,   0, 289N, 1167E,  25,    0, TD
WP, 20, 1994090212,   , XRQA,   0, 301N, 1164E,  25,    0, TD
WP, 20, 1994090218,   , XRQA,   0, 317N, 1164E,  25,    0, TD
WP, 20, 1994090300,   , XRQA,   0, 329N, 1167E,  25,    0, TD
WP, 20, 1994090306,   , XRQA,   0, 338N, 1170E,  25,    0, TD
WP, 20, 1994090312,   , XRQA,   0, 353N, 1175E,  25,    0, TD
WP, 20, 1994090318,   , XRQA,   0, 368N, 1181E,  25,    0, TD
WP, 20, 1994090400,   , XRQA,   0, 381N, 1191E,  25,    0, TD
