WP, 18, 1993081900,   , XRQA,   0,  90N, 1348E,  25,    0, TD
WP, 18, 1993081906,   , XRQA,   0,  90N, 1340E,  25,    0, TD
WP, 18, 1993081912,   , XRQA,   0,  91N, 1331E,  25,    0, TD
WP, 18, 1993081918,   , XRQA,   0,  92N, 1323E,  25,    0, TD
WP, 18, 1993082000,   , XRQA,   0,  93N, 1316E,  25,    0, TD
WP, 18, 1993082006,   , XRQA,   0,  94N, 1309E,  25,    0, TD
WP, 18, 1993082012,   , XRQA,   0,  95N, 1302E,  30,    0, TD
WP, 18, 1993082018,   , XRQA,   0,  96N, 1297E,  30,    0, TD
WP, 18, 1993082100,   , XRQA,   0,  97N, 1289E,  30,    0, TD
WP, 18, 1993082106,   , XRQA,   0,  99N, 1283E,  30,    0, TD
WP, 18, 1993082112,   , XRQA,   0, 102N, 1273E,  30,    0, TD
WP, 18, 1993082118,   , XRQA,   0, 107N, 1261E,  35,    0, TS
WP, 18, 1993082200,   , XRQA,   0, 113N, 1248E,  40,    0, TS
WP, 18, 1993082206,   , XRQA,   0, 117N, 1243E,  45,    0, TS
WP, 18, 1993082212,   , XRQA,   0, 116N, 1235E,  40,    0, TS
WP, 18, 1993082218,   , XRQA,   0, 117N, 1222E,  45,    0, TS
WP, 18, 1993082300,   , XRQA,   0, 117N, 1209E,  40,    0, TS
WP, 18, 1993082306,   , XRQA,   0, 119N, 1200E,  45,    0, TS
WP, 18, 1993082312,   , XRQA,   0, 120N, 1192E,  45,    0, TS
WP, 18, 1993082318,   , XRQA,   0, 124N, 1182E,  45,    0, TS
WP, 18, 1993082400,   , XRQA,   0, 131N, 1175E,  50,    0, TS
WP, 18, 1993082406,   , XRQA,   0, 142N, 1170E,  50,    0, TS
WP, 18, 1993082412,   , XRQA,   0, 150N, 1166E,  40,    0, TS
WP, 18, 1993082418,   , XRQA,   0, 156N, 1163E,  35,    0, TS
WP, 18, 1993082500,   , XRQA,   0, 162N, 1161E,  35,    0, TS
WP, 18, 1993082506,   , XRQA,   0, 168N, 1159E,  40,    0, TS
WP, 18, 1993082512,   , XRQA,   0, 172N, 1158E,  35,    0, TS
WP, 18, 1993082518,   , XRQA,   0, 175N, 1159E,  35,    0, TS
WP, 18, 1993082600,   , XRQA,   0, 175N, 1159E,  40,    0, TS
WP, 18, 1993082606,   , XRQA,   0, 177N, 1158E,  35,    0, TS
WP, 18, 1993082612,   , XRQA,   0, 179N, 1157E,  40,    0, TS
WP, 18, 1993082618,   , XRQA,   0, 179N, 1153E,  35,    0, TS
WP, 18, 1993082700,   , XRQA,   0, 178N, 1148E,  40,    0, TS
WP, 18, 1993082706,   , XRQA,   0, 177N, 1141E,  35,    0, TS
WP, 18, 1993082712,   , XRQA,   0, 175N, 1134E,  35,    0, TS
WP, 18, 1993082718,   , XRQA,   0, 173N, 1127E,  35,    0, TS
WP, 18, 1993082800,   , XRQA,   0, 171N, 1118E,  45,    0, TS
WP, 18, 1993082806,   , XRQA,   0, 169N, 1107E,  50,    0, TS
WP, 18, 1993082812,   , XRQA,   0, 167N, 1094E,  45,    0, TS
WP, 18, 1993082818,   , XRQA,   0, 169N, 1085E,  40,    0, TS
WP, 18, 1993082900,   , XRQA,   0, 172N, 1077E,  35,    0, TS
WP, 18, 1993082906,   , XRQA,   0, 177N, 1067E,  35,    0, TS
WP, 18, 1993082912,   , XRQA,   0, 181N, 1056E,  30,    0, TD
WP, 18, 1993082918,   , XRQA,   0, 180N, 1045E,  30,    0, TD
WP, 18, 1993083000,   , XRQA,   0, 180N, 1035E,  25,    0, TD
WP, 18, 1993083006,   , XRQA,   0, 180N, 1025E,  25,    0, TD
