WP, 35, 1993112700,   , XRQA,   0,  48N, 1741E,  25,    0, TD
WP, 35, 1993112706,   , XRQA,   0,  50N, 1716E,  25,    0, TD
WP, 35, 1993112712,   , XRQA,   0,  51N, 1702E,  25,    0, TD
WP, 35, 1993112718,   , XRQA,   0,  53N, 1688E,  25,    0, TD
WP, 35, 1993112800,   , XRQA,   0,  55N, 1676E,  25,    0, TD
WP, 35, 1993112806,   , XRQA,   0,  57N, 1666E,  25,    0, TD
WP, 35, 1993112812,   , XRQA,   0,  59N, 1656E,  25,    0, TD
WP, 35, 1993112818,   , XRQA,   0,  61N, 1645E,  25,    0, TD
WP, 35, 1993112900,   , XRQA,   0,  63N, 1633E,  25,    0, TD
WP, 35, 1993112906,   , XRQA,   0,  65N, 1618E,  25,    0, TD
WP, 35, 1993112912,   , XRQA,   0,  67N, 1602E,  25,    0, TD
WP, 35, 1993112918,   , XRQA,   0,  68N, 1585E,  30,    0, TD
WP, 35, 1993113000,   , XRQA,   0,  69N, 1567E,  30,    0, TD
WP, 35, 1993113006,   , XRQA,   0,  69N, 1550E,  30,    0, TD
WP, 35, 1993113012,   , XRQA,   0,  70N, 1534E,  30,    0, TD
WP, 35, 1993113018,   , XRQA,   0,  70N, 1518E,  30,    0, TD
WP, 35, 1993120100,   , XRQA,   0,  72N, 1502E,  30,    0, TD
WP, 35, 1993120106,   , XRQA,   0,  70N, 1486E,  30,    0, TD
WP, 35, 1993120112,   , XRQA,   0,  70N, 1470E,  35,    0, TS
WP, 35, 1993120118,   , XRQA,   0,  75N, 1454E,  40,    0, TS
WP, 35, 1993120200,   , XRQA,   0,  82N, 1438E,  35,    0, TS
WP, 35, 1993120206,   , XRQA,   0,  90N, 1421E,  40,    0, TS
WP, 35, 1993120212,   , XRQA,   0,  98N, 1404E,  40,    0, TS
WP, 35, 1993120218,   , XRQA,   0, 105N, 1384E,  45,    0, TS
WP, 35, 1993120300,   , XRQA,   0, 111N, 1362E,  50,    0, TS
WP, 35, 1993120306,   , XRQA,   0, 116N, 1341E,  55,    0, TS
WP, 35, 1993120312,   , XRQA,   0, 121N, 1324E,  60,    0, TS
WP, 35, 1993120318,   , XRQA,   0, 128N, 1309E,  65,    0, TY
WP, 35, 1993120400,   , XRQA,   0, 134N, 1294E,  70,    0, TY
WP, 35, 1993120406,   , XRQA,   0, 139N, 1280E,  70,    0, TY
WP, 35, 1993120412,   , XRQA,   0, 141N, 1268E,  75,    0, TY
WP, 35, 1993120418,   , XRQA,   0, 143N, 1258E,  85,    0, TY
WP, 35, 1993120421,   , XRQA,   0, 143N, 1253E, 115,    0, TY
WP, 35, 1993120500,   , XRQA,   0, 143N, 1249E, 105,    0, TY
WP, 35, 1993120506,   , XRQA,   0, 143N, 1239E,  95,    0, TY
WP, 35, 1993120512,   , XRQA,   0, 142N, 1231E,  85,    0, TY
WP, 35, 1993120518,   , XRQA,   0, 140N, 1222E,  55,    0, TS
WP, 35, 1993120600,   , XRQA,   0, 137N, 1210E,  45,    0, TS
WP, 35, 1993120606,   , XRQA,   0, 135N, 1201E,  45,    0, TS
WP, 35, 1993120612,   , XRQA,   0, 131N, 1192E,  35,    0, TS
WP, 35, 1993120618,   , XRQA,   0, 127N, 1183E,  50,    0, TS
WP, 35, 1993120700,   , XRQA,   0, 124N, 1176E,  65,    0, TY
WP, 35, 1993120706,   , XRQA,   0, 121N, 1167E,  55,    0, TS
WP, 35, 1993120712,   , XRQA,   0, 117N, 1157E,  60,    0, TS
WP, 35, 1993120718,   , XRQA,   0, 115N, 1147E,  65,    0, TY
WP, 35, 1993120800,   , XRQA,   0, 112N, 1135E,  85,    0, TY
WP, 35, 1993120806,   , XRQA,   0, 112N, 1119E, 125,    0, TY
WP, 35, 1993120812,   , XRQA,   0, 114N, 1105E, 120,    0, TY
WP, 35, 1993120818,   , XRQA,   0, 119N, 1091E,  70,    0, TY
WP, 35, 1993120900,   , XRQA,   0, 126N, 1075E,  45,    0, TS
WP, 35, 1993120906,   , XRQA,   0, 134N, 1060E,  35,    0, TS
WP, 35, 1993120912,   , XRQA,   0, 138N, 1052E,  30,    0, TD
WP, 35, 1993120918,   , XRQA,   0, 135N, 1043E,  25,    0, TD
WP, 35, 1993121000,   , XRQA,   0, 133N, 1034E,  25,    0, TD
