WP, 08, 1993070400,   , XRQA,   0,  93N, 1383E,  25,    0, TD
WP, 08, 1993070406,   , XRQA,   0,  91N, 1373E,  25,    0, TD
WP, 08, 1993070412,   , XRQA,   0,  88N, 1362E,  25,    0, TD
WP, 08, 1993070418,   , XRQA,   0,  86N, 1351E,  25,    0, TD
WP, 08, 1993070500,   , XRQA,   0,  84N, 1342E,  25,    0, TD
WP, 08, 1993070506,   , XRQA,   0,  82N, 1335E,  25,    0, TD
WP, 08, 1993070512,   , XRQA,   0,  81N, 1328E,  25,    0, TD
WP, 08, 1993070518,   , XRQA,   0,  80N, 1321E,  25,    0, TD
WP, 08, 1993070600,   , XRQA,   0,  79N, 1312E,  25,    0, TD
WP, 08, 1993070606,   , XRQA,   0,  81N, 1303E,  25,    0, TD
WP, 08, 1993070612,   , XRQA,   0,  85N, 1294E,  30,    0, TD
WP, 08, 1993070618,   , XRQA,   0,  92N, 1287E,  30,    0, TD
WP, 08, 1993070700,   , XRQA,   0,  98N, 1282E,  30,    0, TD
WP, 08, 1993070706,   , XRQA,   0, 103N, 1276E,  30,    0, TD
WP, 08, 1993070712,   , XRQA,   0, 109N, 1270E,  30,    0, TD
WP, 08, 1993070718,   , XRQA,   0, 115N, 1263E,  35,    0, TS
WP, 08, 1993070800,   , XRQA,   0, 121N, 1252E,  45,    0, TS
WP, 08, 1993070806,   , XRQA,   0, 128N, 1240E,  50,    0, TS
WP, 08, 1993070812,   , XRQA,   0, 132N, 1228E,  50,    0, TS
WP, 08, 1993070818,   , XRQA,   0, 136N, 1217E,  55,    0, TS
WP, 08, 1993070900,   , XRQA,   0, 144N, 1199E,  45,    0, TS
WP, 08, 1993070906,   , XRQA,   0, 153N, 1184E,  50,    0, TS
WP, 08, 1993070912,   , XRQA,   0, 161N, 1168E,  55,    0, TS
WP, 08, 1993070918,   , XRQA,   0, 168N, 1151E,  60,    0, TS
WP, 08, 1993071000,   , XRQA,   0, 175N, 1136E,  65,    0, TY
WP, 08, 1993071006,   , XRQA,   0, 181N, 1119E,  75,    0, TY
WP, 08, 1993071012,   , XRQA,   0, 183N, 1106E,  75,    0, TY
WP, 08, 1993071018,   , XRQA,   0, 185N, 1094E,  65,    0, TY
WP, 08, 1993071100,   , XRQA,   0, 186N, 1082E,  50,    0, TS
WP, 08, 1993071106,   , XRQA,   0, 188N, 1073E,  55,    0, TS
WP, 08, 1993071112,   , XRQA,   0, 190N, 1068E,  60,    0, TS
WP, 08, 1993071118,   , XRQA,   0, 191N, 1062E,  65,    0, TY
WP, 08, 1993071200,   , XRQA,   0, 191N, 1056E,  60,    0, TS
WP, 08, 1993071206,   , XRQA,   0, 193N, 1045E,  45,    0, TS
WP, 08, 1993071212,   , XRQA,   0, 192N, 1034E,  35,    0, TS
WP, 08, 1993071218,   , XRQA,   0, 193N, 1028E,  30,    0, TD
WP, 08, 1993071300,   , XRQA,   0, 194N, 1022E,  25,    0, TD
WP, 08, 1993071306,   , XRQA,   0, 195N, 1016E,  25,    0, TD
WP, 08, 1993071312,   , XRQA,   0, 196N, 1009E,  25,    0, TD
WP, 08, 1993071318,   , XRQA,   0, 197N, 1003E,  25,    0, TD
