WP, 22, 1993090918,   , XRQA,   0,  61N, 1493E,  25,    0, TD
WP, 22, 1993091000,   , XRQA,   0,  64N, 1477E,  25,    0, TD
WP, 22, 1993091006,   , XRQA,   0,  69N, 1458E,  25,    0, TD
WP, 22, 1993091012,   , XRQA,   0,  73N, 1444E,  25,    0, TD
WP, 22, 1993091018,   , XRQA,   0,  78N, 1430E,  25,    0, TD
WP, 22, 1993091100,   , XRQA,   0,  81N, 1418E,  25,    0, TD
WP, 22, 1993091106,   , XRQA,   0,  83N, 1407E,  25,    0, TD
WP, 22, 1993091112,   , XRQA,   0,  86N, 1400E,  25,    0, TD
WP, 22, 1993091118,   , XRQA,   0,  90N, 1391E,  25,    0, TD
WP, 22, 1993091200,   , XRQA,   0,  93N, 1382E,  25,    0, TD
WP, 22, 1993091206,   , XRQA,   0,  98N, 1372E,  30,    0, TD
WP, 22, 1993091212,   , XRQA,   0, 105N, 1358E,  30,    0, TD
WP, 22, 1993091218,   , XRQA,   0, 112N, 1346E,  30,    0, TD
WP, 22, 1993091300,   , XRQA,   0, 118N, 1333E,  30,    0, TD
WP, 22, 1993091306,   , XRQA,   0, 128N, 1315E,  30,    0, TD
WP, 22, 1993091312,   , XRQA,   0, 137N, 1302E,  35,    0, TS
WP, 22, 1993091318,   , XRQA,   0, 143N, 1291E,  40,    0, TS
WP, 22, 1993091400,   , XRQA,   0, 150N, 1281E,  45,    0, TS
WP, 22, 1993091406,   , XRQA,   0, 157N, 1272E,  35,    0, TS
WP, 22, 1993091412,   , XRQA,   0, 164N, 1264E,  35,    0, TS
WP, 22, 1993091418,   , XRQA,   0, 169N, 1257E,  40,    0, TS
WP, 22, 1993091500,   , XRQA,   0, 174N, 1245E,  40,    0, TS
WP, 22, 1993091506,   , XRQA,   0, 181N, 1235E,  50,    0, TS
WP, 22, 1993091512,   , XRQA,   0, 187N, 1225E,  55,    0, TS
WP, 22, 1993091518,   , XRQA,   0, 189N, 1214E,  50,    0, TS
WP, 22, 1993091600,   , XRQA,   0, 188N, 1199E,  60,    0, TS
WP, 22, 1993091606,   , XRQA,   0, 194N, 1184E,  65,    0, TY
WP, 22, 1993091612,   , XRQA,   0, 202N, 1168E,  65,    0, TY
WP, 22, 1993091618,   , XRQA,   0, 209N, 1151E,  70,    0, TY
WP, 22, 1993091700,   , XRQA,   0, 216N, 1137E,  80,    0, TY
WP, 22, 1993091706,   , XRQA,   0, 222N, 1119E,  60,    0, TS
WP, 22, 1993091712,   , XRQA,   0, 226N, 1106E,  40,    0, TS
WP, 22, 1993091718,   , XRQA,   0, 228N, 1094E,  40,    0, TS
WP, 22, 1993091800,   , XRQA,   0, 231N, 1081E,  35,    0, TS
WP, 22, 1993091806,   , XRQA,   0, 233N, 1071E,  30,    0, TD
WP, 22, 1993091812,   , XRQA,   0, 234N, 1062E,  25,    0, TD
WP, 22, 1993091818,   , XRQA,   0, 235N, 1052E,  25,    0, TD
