WP, 10, 1993071700,   , XRQA,   0,  97N, 1578E,  25,    0, TD
WP, 10, 1993071706,   , XRQA,   0,  98N, 1570E,  25,    0, TD
WP, 10, 1993071712,   , XRQA,   0, 100N, 1561E,  25,    0, TD
WP, 10, 1993071718,   , XRQA,   0, 102N, 1552E,  25,    0, TD
WP, 10, 1993071800,   , XRQA,   0, 104N, 1543E,  25,    0, TD
WP, 10, 1993071806,   , XRQA,   0, 109N, 1536E,  25,    0, TD
WP, 10, 1993071812,   , XRQA,   0, 114N, 1528E,  30,    0, TD
WP, 10, 1993071818,   , XRQA,   0, 120N, 1521E,  30,    0, TD
WP, 10, 1993071900,   , XRQA,   0, 128N, 1515E,  30,    0, TD
WP, 10, 1993071906,   , XRQA,   0, 134N, 1508E,  35,    0, TS
WP, 10, 1993071912,   , XRQA,   0, 138N, 1500E,  40,    0, TS
WP, 10, 1993071918,   , XRQA,   0, 143N, 1492E,  40,    0, TS
WP, 10, 1993072000,   , XRQA,   0, 148N, 1485E,  50,    0, TS
WP, 10, 1993072006,   , XRQA,   0, 155N, 1473E,  55,    0, TS
WP, 10, 1993072012,   , XRQA,   0, 160N, 1464E,  55,    0, TS
WP, 10, 1993072018,   , XRQA,   0, 167N, 1454E,  50,    0, TS
WP, 10, 1993072100,   , XRQA,   0, 174N, 1443E,  45,    0, TS
WP, 10, 1993072106,   , XRQA,   0, 183N, 1431E,  40,    0, TS
WP, 10, 1993072112,   , XRQA,   0, 190N, 1421E,  45,    0, TS
WP, 10, 1993072118,   , XRQA,   0, 197N, 1412E,  40,    0, TS
WP, 10, 1993072200,   , XRQA,   0, 204N, 1407E,  40,    0, TS
WP, 10, 1993072206,   , XRQA,   0, 210N, 1406E,  35,    0, TS
WP, 10, 1993072212,   , XRQA,   0, 215N, 1404E,  45,    0, TS
WP, 10, 1993072218,   , XRQA,   0, 220N, 1403E,  50,    0, TS
WP, 10, 1993072300,   , XRQA,   0, 224N, 1401E,  40,    0, TS
WP, 10, 1993072306,   , XRQA,   0, 228N, 1399E,  45,    0, TS
WP, 10, 1993072312,   , XRQA,   0, 234N, 1398E,  50,    0, TS
WP, 10, 1993072318,   , XRQA,   0, 246N, 1395E,  55,    0, TS
WP, 10, 1993072400,   , XRQA,   0, 269N, 1387E,  65,    0, TY
WP, 10, 1993072406,   , XRQA,   0, 296N, 1377E,  75,    0, TY
WP, 10, 1993072412,   , XRQA,   0, 322N, 1363E,  40,    0, TS
WP, 10, 1993072418,   , XRQA,   0, 338N, 1349E,  30,    0, TD
WP, 10, 1993072500,   , XRQA,   0, 359N, 1332E,  30,    0, TD
WP, 10, 1993072506,   , XRQA,   0, 372N, 1329E,  30,    0, EX
WP, 10, 1993072512,   , XRQA,   0, 382N, 1333E,  30,    0, EX
WP, 10, 1993072518,   , XRQA,   0, 392N, 1338E,  35,    0, EX
WP, 10, 1993072600,   , XRQA,   0, 400N, 1348E,  35,    0, EX
WP, 10, 1993072606,   , XRQA,   0, 400N, 1350E,  35,    0, EX
WP, 10, 1993072612,   , XRQA,   0, 405N, 1355E,  35,    0, EX
WP, 10, 1993072618,   , XRQA,   0, 410N, 1355E,  35,    0, EX
WP, 10, 1993072700,   , XRQA,   0, 415N, 1355E,  35,    0, EX
