WP, 25, 1993092700,   , XRQA,   0,  68N, 1536E,  25,    0, TD
WP, 25, 1993092706,   , XRQA,   0,  72N, 1529E,  25,    0, TD
WP, 25, 1993092712,   , XRQA,   0,  79N, 1521E,  25,    0, TD
WP, 25, 1993092718,   , XRQA,   0,  86N, 1517E,  25,    0, TD
WP, 25, 1993092800,   , XRQA,   0,  92N, 1512E,  25,    0, TD
WP, 25, 1993092806,   , XRQA,   0,  97N, 1504E,  25,    0, TD
WP, 25, 1993092812,   , XRQA,   0, 101N, 1499E,  25,    0, TD
WP, 25, 1993092818,   , XRQA,   0, 105N, 1492E,  25,    0, TD
WP, 25, 1993092900,   , XRQA,   0, 108N, 1485E,  30,    0, TD
WP, 25, 1993092906,   , XRQA,   0, 115N, 1482E,  30,    0, TD
WP, 25, 1993092912,   , XRQA,   0, 121N, 1477E,  30,    0, TD
WP, 25, 1993092918,   , XRQA,   0, 125N, 1470E,  30,    0, TD
WP, 25, 1993093000,   , XRQA,   0, 127N, 1462E,  30,    0, TD
WP, 25, 1993093006,   , XRQA,   0, 131N, 1457E,  30,    0, TD
WP, 25, 1993093012,   , XRQA,   0, 134N, 1452E,  40,    0, TS
WP, 25, 1993093018,   , XRQA,   0, 138N, 1444E,  45,    0, TS
WP, 25, 1993100100,   , XRQA,   0, 141N, 1434E,  55,    0, TS
WP, 25, 1993100103,   , XRQA,   0, 141N, 1430E,  65,    0, TY
WP, 25, 1993100106,   , XRQA,   0, 142N, 1426E,  50,    0, TS
WP, 25, 1993100112,   , XRQA,   0, 143N, 1419E,  65,    0, TY
WP, 25, 1993100115,   , XRQA,   0, 144N, 1416E, 100,    0, TY
WP, 25, 1993100118,   , XRQA,   0, 146N, 1412E,  95,    0, TY
WP, 25, 1993100200,   , XRQA,   0, 150N, 1404E, 120,    0, TY
WP, 25, 1993100203,   , XRQA,   0, 152N, 1401E, 125,    0, TY
WP, 25, 1993100206,   , XRQA,   0, 155N, 1397E,  95,    0, TY
WP, 25, 1993100212,   , XRQA,   0, 162N, 1387E,  80,    0, TY
WP, 25, 1993100218,   , XRQA,   0, 168N, 1376E,  85,    0, TY
WP, 25, 1993100300,   , XRQA,   0, 174N, 1366E,  90,    0, TY
WP, 25, 1993100306,   , XRQA,   0, 178N, 1358E,  85,    0, TY
WP, 25, 1993100312,   , XRQA,   0, 183N, 1351E,  85,    0, TY
WP, 25, 1993100318,   , XRQA,   0, 188N, 1343E,  95,    0, TY
WP, 25, 1993100400,   , XRQA,   0, 192N, 1337E, 115,    0, TY
WP, 25, 1993100406,   , XRQA,   0, 195N, 1331E, 145,    0, ST
WP, 25, 1993100412,   , XRQA,   0, 198N, 1327E, 160,    0, ST
WP, 25, 1993100418,   , XRQA,   0, 203N, 1326E, 140,    0, ST
WP, 25, 1993100500,   , XRQA,   0, 209N, 1326E, 125,    0, TY
WP, 25, 1993100506,   , XRQA,   0, 215N, 1328E, 125,    0, TY
WP, 25, 1993100512,   , XRQA,   0, 222N, 1331E, 110,    0, TY
WP, 25, 1993100518,   , XRQA,   0, 229N, 1335E,  95,    0, TY
WP, 25, 1993100600,   , XRQA,   0, 238N, 1340E,  95,    0, TY
WP, 25, 1993100606,   , XRQA,   0, 248N, 1347E,  90,    0, TY
WP, 25, 1993100612,   , XRQA,   0, 257N, 1356E,  90,    0, TY
WP, 25, 1993100618,   , XRQA,   0, 271N, 1367E,  85,    0, TY
WP, 25, 1993100700,   , XRQA,   0, 285N, 1381E,  85,    0, TY
WP, 25, 1993100706,   , XRQA,   0, 301N, 1397E,  65,    0, TY
WP, 25, 1993100712,   , XRQA,   0, 316N, 1414E,  70,    0, TY
WP, 25, 1993100718,   , XRQA,   0, 331N, 1436E,  60,    0, TS
WP, 25, 1993100800,   , XRQA,   0, 346N, 1463E,  45,    0, TS
WP, 25, 1993100806,   , XRQA,   0, 357N, 1495E,  40,    0, TS
WP, 25, 1993100812,   , XRQA,   0, 370N, 1525E,  40,    0, EX
WP, 25, 1993100818,   , XRQA,   0, 390N, 1559E,  40,    0, EX
WP, 25, 1993100900,   , XRQA,   0, 416N, 1587E,  45,    0, EX
WP, 25, 1993100906,   , XRQA,   0, 450N, 1630E,  45,    0, EX
WP, 25, 1993100912,   , XRQA,   0, 485N, 1685E,  45,    0, EX
