WP, 01, 1998070500,   , XRQA,   0, 165N, 1349E,  15,    0, DB
WP, 01, 1998070506,   , XRQA,   0, 166N, 1343E,  15,    0, DB
WP, 01, 1998070512,   , XRQA,   0, 166N, 1337E,  15,    0, DB
WP, 01, 1998070518,   , XRQA,   0, 168N, 1330E,  15,    0, DB
WP, 01, 1998070600,   , XRQA,   0, 172N, 1325E,  20,    0, DB
WP, 01, 1998070606,   , XRQA,   0, 175N, 1321E,  20,    0, DB
WP, 01, 1998070612,   , XRQA,   0, 181N, 1316E,  20,    0, DB
WP, 01, 1998070618,   , XRQA,   0, 186N, 1311E,  25,    0, TD
WP, 01, 1998070700,   , XRQA,   0, 191N, 1307E,  25,    0, TD
WP, 01, 1998070706,   , XRQA,   0, 194N, 1304E,  30,    0, TD
WP, 01, 1998070712,   , XRQA,   0, 196N, 1302E,  30,    0, TD
WP, 01, 1998070718,   , XRQA,   0, 197N, 1300E,  35,    0, TS
WP, 01, 1998070800,   , XRQA,   0, 199N, 1294E,  45,    0, TS
WP, 01, 1998070806,   , XRQA,   0, 201N, 1290E,  35,    0, TS
WP, 01, 1998070812,   , XRQA,   0, 205N, 1287E,  40,    0, TS
WP, 01, 1998070818,   , XRQA,   0, 208N, 1285E,  30,    0, TD
WP, 01, 1998070900,   , XRQA,   0, 211N, 1282E,  30,    0, TD
WP, 01, 1998070906,   , XRQA,   0, 214N, 1279E,  35,    0, TS
WP, 01, 1998070912,   , XRQA,   0, 217N, 1273E,  35,    0, TS
WP, 01, 1998070918,   , XRQA,   0, 221N, 1267E,  30,    0, TD
WP, 01, 1998071000,   , XRQA,   0, 227N, 1257E,  30,    0, TD
WP, 01, 1998071006,   , XRQA,   0, 233N, 1248E,  25,    0, TD
WP, 01, 1998071012,   , XRQA,   0, 239N, 1239E,  25,    0, TD
WP, 01, 1998071018,   , XRQA,   0, 246N, 1228E,  20,    0, DB
WP, 01, 1998071100,   , XRQA,   0, 243N, 1217E,  20,    0, DB
WP, 01, 1998071106,   , XRQA,   0, 239N, 1211E,  15,    0, DB
WP, 01, 1998071112,   , XRQA,   0, 236N, 1204E,  15,    0, DB
