WP, 60, 2021080600,   , XRQA,   0, 211N, 1470E,  15,    0, DB
WP, 60, 2021080606,   , XRQA,   0, 225N, 1480E,  20,    0, DB
WP, 60, 2021080612,   , XRQA,   0, 242N, 1489E,  20,    0, DB
WP, 60, 2021080618,   , XRQA,   0, 265N, 1497E,  25,    0, TD
WP, 60, 2021080700,   , XRQA,   0, 287N, 1502E,  25,    0, TD
WP, 60, 2021080706,   , XRQA,   0, 311N, 1500E,  30,    0, TD
WP, 60, 2021080712,   , XRQA,   0, 338N, 1496E,  40,    0, TS
WP, 60, 2021080718,   , XRQA,   0, 359N, 1493E,  40,    0, TS
WP, 60, 2021080800,   , XRQA,   0, 376N, 1499E,  35,    0, TS
WP, 60, 2021080806,   , XRQA,   0, 392N, 1512E,  30,    0, SS
WP, 60, 2021080812,   , XRQA,   0, 400N, 1527E,  30,    0, SS
WP, 60, 2021080818,   , XRQA,   0, 405N, 1545E,  25,    0, SS
WP, 60, 2021080900,   , XRQA,   0, 409N, 1565E,  25,    0, SS
WP, 60, 2021080906,   , XRQA,   0, 411N, 1590E,  30,    0, TD
WP, 60, 2021080912,   , XRQA,   0, 409N, 1618E,  30,    0, TD
WP, 60, 2021080918,   , XRQA,   0, 406N, 1642E,  30,    0, TD
WP, 60, 2021081000,   , XRQA,   0, 403N, 1675E,  30,    0, EX
WP, 60, 2021081006,   , XRQA,   0, 399N, 1705E,  35,    0, EX
WP, 60, 2021081012,   , XRQA,   0, 395N, 1735E,  35,    0, EX
WP, 60, 2021081018,   , XRQA,   0, 392N, 1765E,  35,    0, EX
WP, 60, 2021081100,   , XRQA,   0, 390N, 1795E,  35,    0, EX
