WP, 15, 2009090900,   , XRQA,   0,  93N, 1663E,  15,    0, DB
WP, 15, 2009090906,   , XRQA,   0,  97N, 1653E,  15,    0, DB
WP, 15, 2009090912,   , XRQA,   0, 102N, 1641E,  15,    0, DB
WP, 15, 2009090918,   , XRQA,   0, 107N, 1626E,  15,    0, DB
WP, 15, 2009091000,   , XRQA,   0, 111N, 1613E,  20,    0, DB
WP, 15, 2009091006,   , XRQA,   0, 114N, 1598E,  20,    0, DB
WP, 15, 2009091012,   , XRQA,   0, 117N, 1584E,  20,    0, DB
WP, 15, 2009091018,   , XRQA,   0, 121N, 1572E,  20,    0, DB
WP, 15, 2009091100,   , XRQA,   0, 125N, 1562E,  25,    0, TD
WP, 15, 2009091106,   , XRQA,   0, 129N, 1555E,  25,    0, TD
WP, 15, 2009091112,   , XRQA,   0, 135N, 1550E,  30,    0, TD
WP, 15, 2009091118,   , XRQA,   0, 140N, 1543E,  40,    0, TS
WP, 15, 2009091200,   , XRQA,   0, 144N, 1535E,  45,    0, TS
WP, 15, 2009091206,   , XRQA,   0, 149N, 1527E,  50,    0, TS
WP, 15, 2009091212,   , XRQA,   0, 151N, 1519E,  45,    0, TS
WP, 15, 2009091218,   , XRQA,   0, 154N, 1508E,  55,    0, TS
WP, 15, 2009091300,   , XRQA,   0, 158N, 1499E,  65,    0, TY
WP, 15, 2009091306,   , XRQA,   0, 157N, 1493E,  65,    0, TY
WP, 15, 2009091312,   , XRQA,   0, 156N, 1487E,  75,    0, TY
WP, 15, 2009091318,   , XRQA,   0, 155N, 1485E,  80,    0, TY
WP, 15, 2009091400,   , XRQA,   0, 156N, 1482E,  90,    0, TY
WP, 15, 2009091406,   , XRQA,   0, 157N, 1478E,  95,    0, TY
WP, 15, 2009091412,   , XRQA,   0, 163N, 1475E, 120,    0, TY
WP, 15, 2009091418,   , XRQA,   0, 166N, 1470E, 130,    0, ST
WP, 15, 2009091500,   , XRQA,   0, 171N, 1465E, 140,    0, ST
WP, 15, 2009091506,   , XRQA,   0, 176N, 1457E, 145,    0, ST
WP, 15, 2009091512,   , XRQA,   0, 179N, 1450E, 150,    0, ST
WP, 15, 2009091518,   , XRQA,   0, 182N, 1442E, 135,    0, ST
WP, 15, 2009091600,   , XRQA,   0, 186N, 1434E, 120,    0, TY
WP, 15, 2009091606,   , XRQA,   0, 190N, 1426E, 145,    0, ST
WP, 15, 2009091612,   , XRQA,   0, 192N, 1419E, 145,    0, ST
WP, 15, 2009091618,   , XRQA,   0, 196N, 1414E, 140,    0, ST
WP, 15, 2009091700,   , XRQA,   0, 203N, 1409E, 125,    0, TY
WP, 15, 2009091706,   , XRQA,   0, 210N, 1403E, 110,    0, TY
WP, 15, 2009091712,   , XRQA,   0, 216N, 1397E, 105,    0, TY
WP, 15, 2009091718,   , XRQA,   0, 225N, 1393E, 100,    0, TY
WP, 15, 2009091800,   , XRQA,   0, 232N, 1389E,  95,    0, TY
WP, 15, 2009091806,   , XRQA,   0, 241N, 1388E,  95,    0, TY
WP, 15, 2009091812,   , XRQA,   0, 251N, 1390E,  95,    0, TY
WP, 15, 2009091818,   , XRQA,   0, 264N, 1395E, 105,    0, TY
WP, 15, 2009091900,   , XRQA,   0, 276N, 1403E, 105,    0, TY
WP, 15, 2009091906,   , XRQA,   0, 290N, 1415E,  90,    0, TY
WP, 15, 2009091912,   , XRQA,   0, 305N, 1432E,  90,    0, TY
WP, 15, 2009091918,   , XRQA,   0, 326N, 1451E,  75,    0, TY
WP, 15, 2009092000,   , XRQA,   0, 340N, 1468E,  65,    0, EX
WP, 15, 2009092006,   , XRQA,   0, 351N, 1491E,  65,    0, EX
WP, 15, 2009092012,   , XRQA,   0, 368N, 1523E,  55,    0, EX
WP, 15, 2009092018,   , XRQA,   0, 388N, 1560E,  55,    0, EX
