WP, 13, 1982080612,   , XRQA,   0,  66N, 1614E,  15,    0, DB
WP, 13, 1982080618,   , XRQA,   0,  67N, 1603E,  15,    0, DB
WP, 13, 1982080700,   , XRQA,   0,  69N, 1590E,  20,    0, DB
WP, 13, 1982080706,   , XRQA,   0,  71N, 1577E,  20,    0, DB
WP, 13, 1982080712,   , XRQA,   0,  75N, 1565E,  20,    0, DB
WP, 13, 1982080718,   , XRQA,   0,  77N, 1550E,  25,    0, TD
WP, 13, 1982080800,   , XRQA,   0,  80N, 1538E,  25,    0, TD
WP, 13, 1982080806,   , XRQA,   0,  85N, 1524E,  30,    0, TD
WP, 13, 1982080812,   , XRQA,   0,  91N, 1513E,  35,    0, TS
WP, 13, 1982080818,   , XRQA,   0, 100N, 1500E,  40,    0, TS
WP, 13, 1982080900,   , XRQA,   0, 106N, 1488E,  30,    0, TD
WP, 13, 1982080906,   , XRQA,   0, 109N, 1469E,  35,    0, TS
WP, 13, 1982080912,   , XRQA,   0, 110N, 1446E,  45,    0, TS
WP, 13, 1982080918,   , XRQA,   0, 115N, 1427E,  50,    0, TS
WP, 13, 1982081000,   , XRQA,   0, 119N, 1409E,  60,    0, TS
WP, 13, 1982081006,   , XRQA,   0, 121N, 1395E,  65,    0, TY
WP, 13, 1982081012,   , XRQA,   0, 125N, 1380E,  75,    0, TY
WP, 13, 1982081018,   , XRQA,   0, 128N, 1366E,  85,    0, TY
WP, 13, 1982081100,   , XRQA,   0, 133N, 1354E,  85,    0, TY
WP, 13, 1982081106,   , XRQA,   0, 138N, 1344E,  90,    0, TY
WP, 13, 1982081112,   , XRQA,   0, 143N, 1334E,  90,    0, TY
WP, 13, 1982081118,   , XRQA,   0, 150N, 1325E,  75,    0, TY
WP, 13, 1982081200,   , XRQA,   0, 158N, 1316E,  60,    0, TS
WP, 13, 1982081206,   , XRQA,   0, 166N, 1308E,  55,    0, TS
WP, 13, 1982081212,   , XRQA,   0, 175N, 1300E,  50,    0, TS
WP, 13, 1982081218,   , XRQA,   0, 183N, 1289E,  45,    0, TS
WP, 13, 1982081300,   , XRQA,   0, 191N, 1279E,  45,    0, TS
WP, 13, 1982081306,   , XRQA,   0, 199N, 1268E,  50,    0, TS
WP, 13, 1982081312,   , XRQA,   0, 206N, 1258E,  55,    0, TS
WP, 13, 1982081318,   , XRQA,   0, 210N, 1249E,  55,    0, TS
WP, 13, 1982081400,   , XRQA,   0, 213N, 1241E,  60,    0, TS
WP, 13, 1982081406,   , XRQA,   0, 215N, 1232E,  65,    0, TY
WP, 13, 1982081412,   , XRQA,   0, 218N, 1224E,  65,    0, TY
WP, 13, 1982081418,   , XRQA,   0, 224N, 1212E,  65,    0, TY
WP, 13, 1982081500,   , XRQA,   0, 230N, 1199E,  50,    0, TS
WP, 13, 1982081506,   , XRQA,   0, 235N, 1187E,  45,    0, TS
WP, 13, 1982081512,   , XRQA,   0, 238N, 1174E,  40,    0, TS
WP, 13, 1982081518,   , XRQA,   0, 237N, 1162E,  35,    0, TS
WP, 13, 1982081600,   , XRQA,   0, 235N, 1153E,  35,    0, TS
WP, 13, 1982081606,   , XRQA,   0, 234N, 1143E,  30,    0, TD
WP, 13, 1982081612,   , XRQA,   0, 238N, 1135E,  25,    0, TD
WP, 13, 1982081618,   , XRQA,   0, 243N, 1127E,  25,    0, TD
WP, 13, 1982081700,   , XRQA,   0, 248N, 1121E,  25,    0, TD
WP, 13, 1982081706,   , XRQA,   0, 252N, 1115E,  20,    0, DB
WP, 13, 1982081712,   , XRQA,   0, 255N, 1109E,  20,    0, DB
WP, 13, 1982081718,   , XRQA,   0, 259N, 1104E,  15,    0, DB
WP, 13, 1982081800,   , XRQA,   0, 262N, 1101E,  15,    0, DB
WP, 13, 1982081806,   , XRQA,   0, 265N, 1098E,  15,    0, DB
