WP, 20, 1982091400,   , XRQA,   0, 163N, 1431E,  25,    0, TD
WP, 20, 1982091406,   , XRQA,   0, 164N, 1410E,  25,    0, TD
WP, 20, 1982091412,   , XRQA,   0, 164N, 1395E,  30,    0, TD
WP, 20, 1982091418,   , XRQA,   0, 165N, 1380E,  30,    0, TD
WP, 20, 1982091500,   , XRQA,   0, 165N, 1364E,  45,    0, TS
WP, 20, 1982091506,   , XRQA,   0, 167N, 1352E,  45,    0, TS
WP, 20, 1982091512,   , XRQA,   0, 170N, 1344E,  45,    0, TS
WP, 20, 1982091518,   , XRQA,   0, 173N, 1338E,  50,    0, TS
WP, 20, 1982091600,   , XRQA,   0, 175N, 1330E,  45,    0, TS
WP, 20, 1982091606,   , XRQA,   0, 176N, 1323E,  55,    0, TS
WP, 20, 1982091612,   , XRQA,   0, 178N, 1318E,  60,    0, TS
WP, 20, 1982091618,   , XRQA,   0, 180N, 1310E,  60,    0, TS
WP, 20, 1982091700,   , XRQA,   0, 183N, 1304E,  65,    0, TY
WP, 20, 1982091706,   , XRQA,   0, 186N, 1299E,  65,    0, TY
WP, 20, 1982091712,   , XRQA,   0, 190N, 1295E,  80,    0, TY
WP, 20, 1982091718,   , XRQA,   0, 192N, 1290E, 115,    0, TY
WP, 20, 1982091800,   , XRQA,   0, 196N, 1283E, 120,    0, TY
WP, 20, 1982091806,   , XRQA,   0, 199N, 1275E, 110,    0, TY
WP, 20, 1982091812,   , XRQA,   0, 201N, 1270E,  95,    0, TY
WP, 20, 1982091818,   , XRQA,   0, 204N, 1264E,  80,    0, TY
WP, 20, 1982091900,   , XRQA,   0, 205N, 1259E,  80,    0, TY
WP, 20, 1982091906,   , XRQA,   0, 206N, 1252E,  70,    0, TY
WP, 20, 1982091912,   , XRQA,   0, 206N, 1248E,  95,    0, TY
WP, 20, 1982091918,   , XRQA,   0, 207N, 1245E, 105,    0, TY
WP, 20, 1982092000,   , XRQA,   0, 208N, 1243E, 115,    0, TY
WP, 20, 1982092006,   , XRQA,   0, 209N, 1241E, 100,    0, TY
WP, 20, 1982092012,   , XRQA,   0, 210N, 1243E,  90,    0, TY
WP, 20, 1982092018,   , XRQA,   0, 210N, 1244E,  75,    0, TY
WP, 20, 1982092100,   , XRQA,   0, 211N, 1246E,  80,    0, TY
WP, 20, 1982092106,   , XRQA,   0, 213N, 1247E,  80,    0, TY
WP, 20, 1982092112,   , XRQA,   0, 214N, 1248E,  75,    0, TY
WP, 20, 1982092118,   , XRQA,   0, 217N, 1249E,  65,    0, TY
WP, 20, 1982092200,   , XRQA,   0, 222N, 1252E,  60,    0, TS
WP, 20, 1982092206,   , XRQA,   0, 226N, 1256E,  60,    0, TS
WP, 20, 1982092212,   , XRQA,   0, 229N, 1261E,  65,    0, TY
WP, 20, 1982092218,   , XRQA,   0, 235N, 1267E,  80,    0, TY
WP, 20, 1982092300,   , XRQA,   0, 241N, 1274E,  90,    0, TY
WP, 20, 1982092306,   , XRQA,   0, 248N, 1283E, 105,    0, TY
WP, 20, 1982092312,   , XRQA,   0, 257N, 1292E, 100,    0, TY
WP, 20, 1982092318,   , XRQA,   0, 267N, 1301E,  85,    0, TY
WP, 20, 1982092400,   , XRQA,   0, 277N, 1307E,  70,    0, TY
WP, 20, 1982092406,   , XRQA,   0, 292N, 1314E,  80,    0, TY
WP, 20, 1982092412,   , XRQA,   0, 311N, 1322E,  75,    0, TY
WP, 20, 1982092418,   , XRQA,   0, 332N, 1325E,  65,    0, TY
WP, 20, 1982092500,   , XRQA,   0, 353N, 1324E,  55,    0, TS
WP, 20, 1982092506,   , XRQA,   0, 369N, 1326E,  55,    0, EX
WP, 20, 1982092512,   , XRQA,   0, 378N, 1332E,  55,    0, EX
WP, 20, 1982092518,   , XRQA,   0, 385N, 1342E,  55,    0, EX
WP, 20, 1982092600,   , XRQA,   0, 393N, 1353E,  65,    0, EX
WP, 20, 1982092606,   , XRQA,   0, 406N, 1373E,  65,    0, EX
WP, 20, 1982092612,   , XRQA,   0, 424N, 1400E,  65,    0, EX
WP, 20, 1982092618,   , XRQA,   0, 450N, 1440E,  65,    0, EX
WP, 20, 1982092700,   , XRQA,   0, 480N, 1500E,  65,    0, EX
