WP, 08, 2017071800,   , XRQA,   0,  79N, 1270E,  15,    0, DB
WP, 08, 2017071806,   , XRQA,   0,  83N, 1250E,  15,    0, DB
WP, 08, 2017071812,   , XRQA,   0,  89N, 1233E,  15,    0, DB
WP, 08, 2017071818,   , XRQA,   0,  93N, 1217E,  20,    0, DB
WP, 08, 2017071900,   , XRQA,   0,  99N, 1203E,  20,    0, DB
WP, 08, 2017071906,   , XRQA,   0, 108N, 1194E,  20,    0, DB
WP, 08, 2017071912,   , XRQA,   0, 118N, 1185E,  20,    0, DB
WP, 08, 2017071918,   , XRQA,   0, 130N, 1178E,  25,    0, TD
WP, 08, 2017072000,   , XRQA,   0, 142N, 1171E,  25,    0, TD
WP, 08, 2017072006,   , XRQA,   0, 151N, 1166E,  30,    0, TD
WP, 08, 2017072012,   , XRQA,   0, 161N, 1160E,  35,    0, TS
WP, 08, 2017072018,   , XRQA,   0, 169N, 1153E,  30,    0, TD
WP, 08, 2017072100,   , XRQA,   0, 174N, 1146E,  35,    0, TS
WP, 08, 2017072106,   , XRQA,   0, 176N, 1139E,  40,    0, TS
WP, 08, 2017072112,   , XRQA,   0, 178N, 1132E,  35,    0, TS
WP, 08, 2017072118,   , XRQA,   0, 178N, 1128E,  30,    0, TD
WP, 08, 2017072200,   , XRQA,   0, 178N, 1124E,  40,    0, TS
WP, 08, 2017072206,   , XRQA,   0, 178N, 1121E,  50,    0, TS
WP, 08, 2017072212,   , XRQA,   0, 177N, 1118E,  50,    0, TS
WP, 08, 2017072218,   , XRQA,   0, 176N, 1116E,  50,    0, TS
WP, 08, 2017072300,   , XRQA,   0, 176N, 1115E,  45,    0, TS
WP, 08, 2017072306,   , XRQA,   0, 175N, 1114E,  45,    0, TS
WP, 08, 2017072312,   , XRQA,   0, 174N, 1114E,  40,    0, TS
WP, 08, 2017072318,   , XRQA,   0, 172N, 1114E,  35,    0, TS
WP, 08, 2017072400,   , XRQA,   0, 171N, 1112E,  45,    0, TS
WP, 08, 2017072406,   , XRQA,   0, 170N, 1108E,  55,    0, TS
WP, 08, 2017072412,   , XRQA,   0, 169N, 1103E,  50,    0, TS
WP, 08, 2017072418,   , XRQA,   0, 170N, 1096E,  55,    0, TS
WP, 08, 2017072500,   , XRQA,   0, 171N, 1087E,  55,    0, TS
WP, 08, 2017072506,   , XRQA,   0, 171N, 1075E,  65,    0, TY
WP, 08, 2017072512,   , XRQA,   0, 168N, 1063E,  50,    0, TS
WP, 08, 2017072518,   , XRQA,   0, 165N, 1051E,  50,    0, TS
WP, 08, 2017072600,   , XRQA,   0, 162N, 1042E,  35,    0, TS
WP, 08, 2017072606,   , XRQA,   0, 161N, 1037E,  35,    0, TS
WP, 08, 2017072612,   , XRQA,   0, 162N, 1033E,  30,    0, TD
WP, 08, 2017072618,   , XRQA,   0, 163N, 1030E,  30,    0, TD
WP, 08, 2017072700,   , XRQA,   0, 165N, 1032E,  25,    0, TD
WP, 08, 2017072706,   , XRQA,   0, 167N, 1035E,  25,    0, TD
WP, 08, 2017072712,   , XRQA,   0, 169N, 1038E,  25,    0, TD
WP, 08, 2017072718,   , XRQA,   0, 172N, 1041E,  25,    0, TD
WP, 08, 2017072800,   , XRQA,   0, 174N, 1043E,  25,    0, TD
WP, 08, 2017072806,   , XRQA,   0, 176N, 1041E,  25,    0, TD
WP, 08, 2017072812,   , XRQA,   0, 176N, 1038E,  20,    0, DB
WP, 08, 2017072818,   , XRQA,   0, 177N, 1036E,  20,    0, DB
WP, 08, 2017072900,   , XRQA,   0, 178N, 1033E,  20,    0, DB
WP, 08, 2017072906,   , XRQA,   0, 179N, 1031E,  20,    0, DB
WP, 08, 2017072912,   , XRQA,   0, 181N, 1033E,  20,    0, DB
WP, 08, 2017072918,   , XRQA,   0, 184N, 1035E,  20,    0, DB
