WP, 05, 2017063000,   , XRQA,   0,  97N, 1392E,  15,    0, DB
WP, 05, 2017063006,   , XRQA,   0, 103N, 1377E,  20,    0, DB
WP, 05, 2017063012,   , XRQA,   0, 113N, 1364E,  25,    0, TD
WP, 05, 2017063018,   , XRQA,   0, 125N, 1351E,  30,    0, TD
WP, 05, 2017070100,   , XRQA,   0, 140N, 1337E,  35,    0, TS
WP, 05, 2017070106,   , XRQA,   0, 154N, 1322E,  40,    0, TS
WP, 05, 2017070112,   , XRQA,   0, 172N, 1303E,  50,    0, TS
WP, 05, 2017070118,   , XRQA,   0, 190N, 1287E,  50,    0, TS
WP, 05, 2017070200,   , XRQA,   0, 206N, 1269E,  65,    0, TY
WP, 05, 2017070206,   , XRQA,   0, 221N, 1257E,  70,    0, TY
WP, 05, 2017070212,   , XRQA,   0, 235N, 1247E,  75,    0, TY
WP, 05, 2017070218,   , XRQA,   0, 248N, 1241E,  70,    0, TY
WP, 05, 2017070300,   , XRQA,   0, 262N, 1243E,  80,    0, TY
WP, 05, 2017070306,   , XRQA,   0, 278N, 1249E,  85,    0, TY
WP, 05, 2017070312,   , XRQA,   0, 295N, 1262E,  85,    0, TY
WP, 05, 2017070318,   , XRQA,   0, 313N, 1277E,  70,    0, TY
WP, 05, 2017070400,   , XRQA,   0, 326N, 1299E,  65,    0, TY
WP, 05, 2017070406,   , XRQA,   0, 332N, 1322E,  50,    0, TS
WP, 05, 2017070412,   , XRQA,   0, 337N, 1349E,  65,    0, TY
WP, 05, 2017070418,   , XRQA,   0, 342N, 1383E,  50,    0, TS
WP, 05, 2017070500,   , XRQA,   0, 353N, 1425E,  45,    0, TS
WP, 05, 2017070506,   , XRQA,   0, 360N, 1459E,  40,    0, SS
WP, 05, 2017070512,   , XRQA,   0, 369N, 1505E,  35,    0, SS
WP, 05, 2017070518,   , XRQA,   0, 382N, 1549E,  35,    0, EX
WP, 05, 2017070600,   , XRQA,   0, 402N, 1601E,  35,    0, EX
WP, 05, 2017070606,   , XRQA,   0, 428N, 1656E,  35,    0, EX
WP, 05, 2017070612,   , XRQA,   0, 464N, 1697E,  35,    0, EX
WP, 05, 2017070618,   , XRQA,   0, 498N, 1714E,  35,    0, EX
WP, 05, 2017070700,   , XRQA,   0, 506N, 1704E,  35,    0, EX
WP, 05, 2017070706,   , XRQA,   0, 510N, 1706E,  35,    0, EX
WP, 05, 2017070712,   , XRQA,   0, 510N, 1713E,  35,    0, EX
WP, 05, 2017070718,   , XRQA,   0, 509N, 1723E,  35,    0, EX
WP, 05, 2017070800,   , XRQA,   0, 509N, 1746E,  35,    0, EX
WP, 05, 2017070806,   , XRQA,   0, 514N, 1772E,  35,    0, EX
