WP, 11, 1957090318,   , XRQA,   0, 155N, 1305E,  15,    0, DB
WP, 11, 1957090400,   , XRQA,   0, 156N, 1294E,  15,    0, DB
WP, 11, 1957090406,   , XRQA,   0, 158N, 1282E,  20,    0, DB
WP, 11, 1957090412,   , XRQA,   0, 160N, 1270E,  20,    0, DB
WP, 11, 1957090418,   , XRQA,   0, 164N, 1258E,  25,    0, TD
WP, 11, 1957090500,   , XRQA,   0, 167N, 1248E,  25,    0, TD
WP, 11, 1957090506,   , XRQA,   0, 169N, 1242E,  30,    0, TD
WP, 11, 1957090512,   , XRQA,   0, 171N, 1245E,  30,    0, TD
WP, 11, 1957090518,   , XRQA,   0, 175N, 1250E,  35,    0, TS
WP, 11, 1957090600,   , XRQA,   0, 179N, 1258E,  35,    0, TS
WP, 11, 1957090606,   , XRQA,   0, 182N, 1267E,  30,    0, TD
WP, 11, 1957090612,   , XRQA,   0, 180N, 1275E,  30,    0, TD
WP, 11, 1957090618,   , XRQA,   0, 178N, 1281E,  30,    0, TD
WP, 11, 1957090700,   , XRQA,   0, 181N, 1287E,  30,    0, TD
WP, 11, 1957090706,   , XRQA,   0, 185N, 1290E,  30,    0, TD
WP, 11, 1957090712,   , XRQA,   0, 190N, 1295E,  35,    0, TS
WP, 11, 1957090718,   , XRQA,   0, 196N, 1296E,  40,    0, TS
WP, 11, 1957090800,   , XRQA,   0, 199N, 1294E,  40,    0, TS
WP, 11, 1957090806,   , XRQA,   0, 201N, 1290E,  45,    0, TS
WP, 11, 1957090812,   , XRQA,   0, 203N, 1285E,  50,    0, TS
WP, 11, 1957090818,   , XRQA,   0, 206N, 1279E,  50,    0, TS
WP, 11, 1957090900,   , XRQA,   0, 210N, 1270E,  45,    0, TS
WP, 11, 1957090906,   , XRQA,   0, 212N, 1263E,  50,    0, TS
WP, 11, 1957090912,   , XRQA,   0, 213N, 1259E,  50,    0, TS
WP, 11, 1957090918,   , XRQA,   0, 212N, 1256E,  55,    0, TS
WP, 11, 1957091000,   , XRQA,   0, 211N, 1254E,  65,    0, TY
WP, 11, 1957091006,   , XRQA,   0, 210N, 1252E,  65,    0, TY
WP, 11, 1957091012,   , XRQA,   0, 209N, 1251E,  70,    0, TY
WP, 11, 1957091018,   , XRQA,   0, 208N, 1250E,  70,    0, TY
WP, 11, 1957091100,   , XRQA,   0, 206N, 1249E,  75,    0, TY
WP, 11, 1957091106,   , XRQA,   0, 203N, 1248E,  75,    0, TY
WP, 11, 1957091112,   , XRQA,   0, 199N, 1246E,  70,    0, TY
WP, 11, 1957091118,   , XRQA,   0, 198N, 1242E,  75,    0, TY
WP, 11, 1957091200,   , XRQA,   0, 197N, 1239E,  80,    0, TY
WP, 11, 1957091206,   , XRQA,   0, 196N, 1236E,  85,    0, TY
WP, 11, 1957091212,   , XRQA,   0, 196N, 1232E,  85,    0, TY
WP, 11, 1957091218,   , XRQA,   0, 196N, 1227E,  90,    0, TY
WP, 11, 1957091300,   , XRQA,   0, 197N, 1223E, 100,    0, TY
WP, 11, 1957091306,   , XRQA,   0, 199N, 1219E,  85,    0, TY
WP, 11, 1957091312,   , XRQA,   0, 203N, 1211E,  80,    0, TY
WP, 11, 1957091318,   , XRQA,   0, 207N, 1207E,  70,    0, TY
WP, 11, 1957091400,   , XRQA,   0, 213N, 1199E,  75,    0, TY
WP, 11, 1957091406,   , XRQA,   0, 219N, 1193E,  85,    0, TY
WP, 11, 1957091412,   , XRQA,   0, 224N, 1186E,  85,    0, TY
WP, 11, 1957091418,   , XRQA,   0, 231N, 1180E,  80,    0, TY
WP, 11, 1957091500,   , XRQA,   0, 238N, 1174E,  70,    0, TY
WP, 11, 1957091506,   , XRQA,   0, 244N, 1165E,  45,    0, TS
WP, 11, 1957091512,   , XRQA,   0, 250N, 1155E,  35,    0, TS
WP, 11, 1957091518,   , XRQA,   0, 256N, 1145E,  30,    0, TD
WP, 11, 1957091600,   , XRQA,   0, 264N, 1132E,  25,    0, TD
WP, 11, 1957091606,   , XRQA,   0, 270N, 1122E,  20,    0, DB
WP, 11, 1957091612,   , XRQA,   0, 275N, 1113E,  20,    0, DB
