WP, 23, 1996090200,   , XRQA,   0,  81N, 1477E,  15,    0, DB
WP, 23, 1996090206,   , XRQA,   0,  85N, 1467E,  15,    0, DB
WP, 23, 1996090212,   , XRQA,   0,  89N, 1457E,  15,    0, DB
WP, 23, 1996090218,   , XRQA,   0,  92N, 1445E,  15,    0, DB
WP, 23, 1996090300,   , XRQA,   0,  98N, 1431E,  15,    0, DB
WP, 23, 1996090306,   , XRQA,   0, 105N, 1416E,  20,    0, DB
WP, 23, 1996090312,   , XRQA,   0, 113N, 1402E,  20,    0, DB
WP, 23, 1996090318,   , XRQA,   0, 121N, 1384E,  25,    0, TD
WP, 23, 1996090400,   , XRQA,   0, 126N, 1371E,  25,    0, TD
WP, 23, 1996090406,   , XRQA,   0, 131N, 1361E,  30,    0, TD
WP, 23, 1996090412,   , XRQA,   0, 136N, 1354E,  30,    0, TD
WP, 23, 1996090418,   , XRQA,   0, 140N, 1348E,  30,    0, TD
WP, 23, 1996090500,   , XRQA,   0, 142N, 1343E,  35,    0, TS
WP, 23, 1996090506,   , XRQA,   0, 147N, 1337E,  40,    0, TS
WP, 23, 1996090512,   , XRQA,   0, 151N, 1330E,  50,    0, TS
WP, 23, 1996090518,   , XRQA,   0, 154N, 1323E,  65,    0, TY
WP, 23, 1996090600,   , XRQA,   0, 158N, 1316E,  70,    0, TY
WP, 23, 1996090606,   , XRQA,   0, 167N, 1306E,  75,    0, TY
WP, 23, 1996090612,   , XRQA,   0, 172N, 1295E,  85,    0, TY
WP, 23, 1996090618,   , XRQA,   0, 176N, 1282E,  90,    0, TY
WP, 23, 1996090700,   , XRQA,   0, 181N, 1268E,  95,    0, TY
WP, 23, 1996090706,   , XRQA,   0, 187N, 1253E, 105,    0, TY
WP, 23, 1996090712,   , XRQA,   0, 189N, 1235E, 115,    0, TY
WP, 23, 1996090718,   , XRQA,   0, 192N, 1218E, 130,    0, ST
WP, 23, 1996090800,   , XRQA,   0, 194N, 1198E, 125,    0, TY
WP, 23, 1996090806,   , XRQA,   0, 199N, 1178E, 115,    0, TY
WP, 23, 1996090812,   , XRQA,   0, 203N, 1157E, 105,    0, TY
WP, 23, 1996090818,   , XRQA,   0, 207N, 1137E, 110,    0, TY
WP, 23, 1996090900,   , XRQA,   0, 211N, 1115E, 115,    0, TY
WP, 23, 1996090906,   , XRQA,   0, 216N, 1094E,  80,    0, TY
WP, 23, 1996090912,   , XRQA,   0, 219N, 1075E,  40,    0, TS
WP, 23, 1996090918,   , XRQA,   0, 225N, 1053E,  30,    0, TD
WP, 23, 1996091000,   , XRQA,   0, 232N, 1038E,  25,    0, TD
WP, 23, 1996091006,   , XRQA,   0, 240N, 1027E,  20,    0, DB
WP, 23, 1996091012,   , XRQA,   0, 245N, 1014E,  15,    0, DB
WP, 23, 1996091018,   , XRQA,   0, 251N, 1002E,  15,    0, DB
