WP, 07, 1996071000,   , XRQA,   0, 195N, 1524E,  15,    0, DB
WP, 07, 1996071006,   , XRQA,   0, 193N, 1517E,  15,    0, DB
WP, 07, 1996071012,   , XRQA,   0, 192N, 1510E,  15,    0, DB
WP, 07, 1996071018,   , XRQA,   0, 191N, 1505E,  15,    0, DB
WP, 07, 1996071100,   , XRQA,   0, 190N, 1500E,  20,    0, DB
WP, 07, 1996071106,   , XRQA,   0, 190N, 1495E,  20,    0, DB
WP, 07, 1996071112,   , XRQA,   0, 188N, 1488E,  25,    0, TD
WP, 07, 1996071118,   , XRQA,   0, 187N, 1480E,  25,    0, TD
WP, 07, 1996071200,   , XRQA,   0, 186N, 1473E,  30,    0, TD
WP, 07, 1996071206,   , XRQA,   0, 185N, 1467E,  30,    0, TD
WP, 07, 1996071212,   , XRQA,   0, 185N, 1462E,  35,    0, TS
WP, 07, 1996071218,   , XRQA,   0, 187N, 1457E,  35,    0, TS
WP, 07, 1996071300,   , XRQA,   0, 188N, 1452E,  45,    0, TS
WP, 07, 1996071306,   , XRQA,   0, 189N, 1445E,  50,    0, TS
WP, 07, 1996071312,   , XRQA,   0, 192N, 1439E,  65,    0, TY
WP, 07, 1996071318,   , XRQA,   0, 198N, 1430E,  55,    0, TS
WP, 07, 1996071400,   , XRQA,   0, 202N, 1423E,  45,    0, TS
WP, 07, 1996071406,   , XRQA,   0, 205N, 1415E,  50,    0, TS
WP, 07, 1996071412,   , XRQA,   0, 209N, 1407E,  55,    0, TS
WP, 07, 1996071418,   , XRQA,   0, 216N, 1398E,  65,    0, TY
WP, 07, 1996071500,   , XRQA,   0, 220N, 1390E,  75,    0, TY
WP, 07, 1996071506,   , XRQA,   0, 226N, 1380E,  90,    0, TY
WP, 07, 1996071512,   , XRQA,   0, 230N, 1370E, 125,    0, TY
WP, 07, 1996071518,   , XRQA,   0, 235N, 1360E, 130,    0, ST
WP, 07, 1996071521,   , XRQA,   0, 237N, 1356E, 140,    0, ST
WP, 07, 1996071600,   , XRQA,   0, 241N, 1353E, 125,    0, TY
WP, 07, 1996071606,   , XRQA,   0, 248N, 1346E, 110,    0, TY
