WP, 29, 1996092000,   , XRQA,   0,  48N, 1577E,  15,    0, TD
WP, 29, 1996092006,   , XRQA,   0,  49N, 1563E,  15,    0, TD
WP, 29, 1996092012,   , XRQA,   0,  49N, 1550E,  15,    0, TD
WP, 29, 1996092018,   , XRQA,   0,  51N, 1537E,  15,    0, TD
WP, 29, 1996092100,   , XRQA,   0,  54N, 1527E,  15,    0, TD
WP, 29, 1996092106,   , XRQA,   0,  56N, 1516E,  20,    0, TD
WP, 29, 1996092112,   , XRQA,   0,  56N, 1505E,  20,    0, TD
WP, 29, 1996092118,   , XRQA,   0,  57N, 1491E,  20,    0, TD
WP, 29, 1996092200,   , XRQA,   0,  57N, 1477E,  20,    0, TD
WP, 29, 1996092206,   , XRQA,   0,  58N, 1463E,  20,    0, TD
WP, 29, 1996092212,   , XRQA,   0,  64N, 1454E,  25,    0, TD
WP, 29, 1996092218,   , XRQA,   0,  74N, 1449E,  25,    0, TD
WP, 29, 1996092300,   , XRQA,   0,  84N, 1443E,  25,    0, TD
WP, 29, 1996092306,   , XRQA,   0,  92N, 1434E,  25,    0, TD
WP, 29, 1996092312,   , XRQA,   0, 101N, 1420E,  30,    0, TD
WP, 29, 1996092318,   , XRQA,   0, 118N, 1406E,  30,    0, TD
WP, 29, 1996092400,   , XRQA,   0, 136N, 1392E,  30,    0, TD
WP, 29, 1996092406,   , XRQA,   0, 151N, 1378E,  35,    0, TS
WP, 29, 1996092412,   , XRQA,   0, 157N, 1366E,  45,    0, TS
WP, 29, 1996092418,   , XRQA,   0, 162N, 1353E,  50,    0, TS
WP, 29, 1996092500,   , XRQA,   0, 166N, 1337E,  65,    0, TY
WP, 29, 1996092506,   , XRQA,   0, 169N, 1323E,  70,    0, TY
WP, 29, 1996092512,   , XRQA,   0, 173N, 1312E,  75,    0, TY
WP, 29, 1996092518,   , XRQA,   0, 181N, 1302E,  90,    0, TY
WP, 29, 1996092600,   , XRQA,   0, 189N, 1294E,  90,    0, TY
WP, 29, 1996092606,   , XRQA,   0, 195N, 1285E, 100,    0, TY
WP, 29, 1996092612,   , XRQA,   0, 201N, 1278E, 110,    0, TY
WP, 29, 1996092615,   , XRQA,   0, 203N, 1275E, 120,    0, TY
WP, 29, 1996092618,   , XRQA,   0, 205N, 1271E, 110,    0, TY
WP, 29, 1996092700,   , XRQA,   0, 209N, 1265E,  95,    0, TY
WP, 29, 1996092706,   , XRQA,   0, 214N, 1259E,  85,    0, TY
WP, 29, 1996092712,   , XRQA,   0, 217N, 1256E,  85,    0, TY
WP, 29, 1996092718,   , XRQA,   0, 223N, 1254E,  95,    0, TY
WP, 29, 1996092800,   , XRQA,   0, 228N, 1253E,  90,    0, TY
WP, 29, 1996092806,   , XRQA,   0, 236N, 1252E, 105,    0, TY
WP, 29, 1996092812,   , XRQA,   0, 244N, 1254E, 100,    0, TY
WP, 29, 1996092818,   , XRQA,   0, 254N, 1259E,  90,    0, TY
WP, 29, 1996092900,   , XRQA,   0, 263N, 1262E,  85,    0, TY
WP, 29, 1996092903,   , XRQA,   0, 267N, 1263E, 105,    0, TY
WP, 29, 1996092906,   , XRQA,   0, 271N, 1264E,  95,    0, TY
WP, 29, 1996092912,   , XRQA,   0, 275N, 1267E,  90,    0, TY
WP, 29, 1996092918,   , XRQA,   0, 274N, 1271E,  70,    0, TY
WP, 29, 1996093000,   , XRQA,   0, 274N, 1280E,  75,    0, TY
WP, 29, 1996093006,   , XRQA,   0, 273N, 1291E,  80,    0, TY
WP, 29, 1996093012,   , XRQA,   0, 275N, 1305E,  90,    0, TY
WP, 29, 1996093018,   , XRQA,   0, 279N, 1321E,  85,    0, TY
WP, 29, 1996100100,   , XRQA,   0, 284N, 1340E,  70,    0, TY
WP, 29, 1996100106,   , XRQA,   0, 288N, 1362E,  75,    0, TY
WP, 29, 1996100109,   , XRQA,   0, 290N, 1372E,  85,    0, TY
WP, 29, 1996100112,   , XRQA,   0, 293N, 1383E,  80,    0, TY
WP, 29, 1996100118,   , XRQA,   0, 296N, 1403E,  65,    0, TY
WP, 29, 1996100200,   , XRQA,   0, 295N, 1425E,  60,    0, TS
WP, 29, 1996100206,   , XRQA,   0, 299N, 1450E,  75,    0, TY
WP, 29, 1996100212,   , XRQA,   0, 301N, 1473E,  85,    0, TY
WP, 29, 1996100218,   , XRQA,   0, 307N, 1498E,  75,    0, TY
WP, 29, 1996100300,   , XRQA,   0, 312N, 1525E,  60,    0, TS
WP, 29, 1996100306,   , XRQA,   0, 319N, 1548E,  45,    0, TS
WP, 29, 1996100312,   , XRQA,   0, 325N, 1572E,  40,    0, TS
WP, 29, 1996100318,   , XRQA,   0, 329N, 1602E,  40,    0, TS
WP, 29, 1996100400,   , XRQA,   0, 333N, 1631E,  35,    0, SS
WP, 29, 1996100406,   , XRQA,   0, 335N, 1661E,  35,    0, SS
WP, 29, 1996100412,   , XRQA,   0, 334N, 1689E,  30,    0, SS
WP, 29, 1996100418,   , XRQA,   0, 332N, 1717E,  30,    0, SS
WP, 29, 1996100500,   , XRQA,   0, 325N, 1746E,  30,    0, SS
WP, 29, 1996100506,   , XRQA,   0, 320N, 1775E,  30,    0, SS
WP, 29, 1996100512,   , XRQA,   0, 315N, 1796W,  30,    0, SS
WP, 29, 1996100518,   , XRQA,   0, 311N, 1765W,  30,    0, SS
