WP, 21, 1986101400,   , XRQA,   0,  90N, 1410E,  15,    0, DB
WP, 21, 1986101406,   , XRQA,   0,  91N, 1396E,  15,    0, DB
WP, 21, 1986101412,   , XRQA,   0,  92N, 1383E,  15,    0, DB
WP, 21, 1986101418,   , XRQA,   0,  93N, 1370E,  15,    0, DB
WP, 21, 1986101500,   , XRQA,   0,  93N, 1359E,  20,    0, DB
WP, 21, 1986101506,   , XRQA,   0,  93N, 1351E,  20,    0, DB
WP, 21, 1986101512,   , XRQA,   0,  94N, 1343E,  20,    0, DB
WP, 21, 1986101518,   , XRQA,   0,  95N, 1334E,  20,    0, DB
WP, 21, 1986101600,   , XRQA,   0,  96N, 1325E,  25,    0, TD
WP, 21, 1986101606,   , XRQA,   0,  98N, 1319E,  25,    0, TD
WP, 21, 1986101612,   , XRQA,   0, 100N, 1314E,  25,    0, TD
WP, 21, 1986101618,   , XRQA,   0, 103N, 1309E,  30,    0, TD
WP, 21, 1986101700,   , XRQA,   0, 105N, 1304E,  30,    0, TD
WP, 21, 1986101706,   , XRQA,   0, 106N, 1299E,  35,    0, TS
WP, 21, 1986101712,   , XRQA,   0, 107N, 1293E,  35,    0, TS
WP, 21, 1986101718,   , XRQA,   0, 109N, 1288E,  35,    0, TS
WP, 21, 1986101800,   , XRQA,   0, 112N, 1282E,  40,    0, TS
WP, 21, 1986101806,   , XRQA,   0, 116N, 1273E,  45,    0, TS
WP, 21, 1986101812,   , XRQA,   0, 120N, 1262E,  50,    0, TS
WP, 21, 1986101818,   , XRQA,   0, 123N, 1251E,  60,    0, TS
WP, 21, 1986101900,   , XRQA,   0, 126N, 1238E,  65,    0, TY
WP, 21, 1986101906,   , XRQA,   0, 128N, 1228E,  50,    0, TS
WP, 21, 1986101912,   , XRQA,   0, 131N, 1212E,  50,    0, TS
WP, 21, 1986101918,   , XRQA,   0, 132N, 1195E,  45,    0, TS
WP, 21, 1986102000,   , XRQA,   0, 134N, 1183E,  45,    0, TS
WP, 21, 1986102006,   , XRQA,   0, 137N, 1172E,  50,    0, TS
WP, 21, 1986102012,   , XRQA,   0, 139N, 1160E,  40,    0, TS
WP, 21, 1986102018,   , XRQA,   0, 141N, 1147E,  45,    0, TS
WP, 21, 1986102100,   , XRQA,   0, 143N, 1133E,  50,    0, TS
WP, 21, 1986102106,   , XRQA,   0, 145N, 1119E,  50,    0, TS
WP, 21, 1986102112,   , XRQA,   0, 148N, 1106E,  50,    0, TS
WP, 21, 1986102118,   , XRQA,   0, 151N, 1095E,  55,    0, TS
WP, 21, 1986102200,   , XRQA,   0, 153N, 1085E,  60,    0, TS
WP, 21, 1986102206,   , XRQA,   0, 156N, 1072E,  50,    0, TS
WP, 21, 1986102212,   , XRQA,   0, 160N, 1059E,  35,    0, TS
WP, 21, 1986102218,   , XRQA,   0, 162N, 1046E,  30,    0, TD
WP, 21, 1986102300,   , XRQA,   0, 164N, 1035E,  30,    0, TD
WP, 21, 1986102306,   , XRQA,   0, 166N, 1025E,  25,    0, TD
WP, 21, 1986102312,   , XRQA,   0, 168N, 1016E,  20,    0, DB
