WP, 24, 1989091100,   , XRQA,   0, 173N, 1447E,  15,    0, DB
WP, 24, 1989091106,   , XRQA,   0, 171N, 1454E,  15,    0, DB
WP, 24, 1989091112,   , XRQA,   0, 169N, 1461E,  20,    0, DB
WP, 24, 1989091118,   , XRQA,   0, 168N, 1460E,  20,    0, DB
WP, 24, 1989091200,   , XRQA,   0, 172N, 1453E,  25,    0, TD
WP, 24, 1989091206,   , XRQA,   0, 178N, 1444E,  30,    0, TD
WP, 24, 1989091212,   , XRQA,   0, 184N, 1430E,  35,    0, TS
WP, 24, 1989091218,   , XRQA,   0, 194N, 1412E,  40,    0, TS
WP, 24, 1989091300,   , XRQA,   0, 202N, 1393E,  50,    0, TS
WP, 24, 1989091306,   , XRQA,   0, 207N, 1376E,  55,    0, TS
WP, 24, 1989091312,   , XRQA,   0, 213N, 1360E,  45,    0, TS
WP, 24, 1989091318,   , XRQA,   0, 220N, 1342E,  45,    0, TS
WP, 24, 1989091400,   , XRQA,   0, 227N, 1322E,  40,    0, TS
WP, 24, 1989091406,   , XRQA,   0, 233N, 1302E,  45,    0, TS
WP, 24, 1989091412,   , XRQA,   0, 241N, 1282E,  45,    0, TS
WP, 24, 1989091418,   , XRQA,   0, 249N, 1263E,  40,    0, TS
WP, 24, 1989091500,   , XRQA,   0, 261N, 1246E,  35,    0, TS
WP, 24, 1989091506,   , XRQA,   0, 273N, 1230E,  40,    0, TS
WP, 24, 1989091512,   , XRQA,   0, 284N, 1216E,  35,    0, TS
WP, 24, 1989091518,   , XRQA,   0, 294N, 1205E,  35,    0, TS
WP, 24, 1989091600,   , XRQA,   0, 305N, 1197E,  35,    0, TS
WP, 24, 1989091606,   , XRQA,   0, 318N, 1193E,  30,    0, TD
WP, 24, 1989091612,   , XRQA,   0, 329N, 1196E,  35,    0, TS
WP, 24, 1989091618,   , XRQA,   0, 346N, 1214E,  45,    0, TS
WP, 24, 1989091700,   , XRQA,   0, 362N, 1237E,  45,    0, SS
WP, 24, 1989091706,   , XRQA,   0, 371N, 1265E,  45,    0, SS
WP, 24, 1989091712,   , XRQA,   0, 385N, 1303E,  45,    0, SS
WP, 24, 1989091718,   , XRQA,   0, 395N, 1348E,  45,    0, SS
WP, 24, 1989091800,   , XRQA,   0, 406N, 1405E,  45,    0, EX
WP, 24, 1989091806,   , XRQA,   0, 418N, 1484E,  50,    0, EX
WP, 24, 1989091812,   , XRQA,   0, 429N, 1581E,  50,    0, EX
WP, 24, 1989091818,   , XRQA,   0, 441N, 1632E,  55,    0, EX
WP, 24, 1989091900,   , XRQA,   0, 452N, 1680E,  55,    0, EX
WP, 24, 1989091906,   , XRQA,   0, 465N, 1735E,  55,    0, EX
WP, 24, 1989091912,   , XRQA,   0, 480N, 1775E,  55,    0, EX
WP, 24, 1989091918,   , XRQA,   0, 489N, 1795W,  55,    0, EX
