WP, 05, 1989060200,   , XRQA,   0,  32N, 1454E,  15,    0, DB
WP, 05, 1989060206,   , XRQA,   0,  39N, 1444E,  15,    0, DB
WP, 05, 1989060212,   , XRQA,   0,  47N, 1437E,  15,    0, DB
WP, 05, 1989060218,   , XRQA,   0,  53N, 1427E,  15,    0, DB
WP, 05, 1989060300,   , XRQA,   0,  59N, 1416E,  15,    0, DB
WP, 05, 1989060306,   , XRQA,   0,  65N, 1406E,  20,    0, DB
WP, 05, 1989060312,   , XRQA,   0,  71N, 1394E,  20,    0, DB
WP, 05, 1989060318,   , XRQA,   0,  76N, 1381E,  20,    0, DB
WP, 05, 1989060400,   , XRQA,   0,  79N, 1364E,  25,    0, TD
WP, 05, 1989060406,   , XRQA,   0,  82N, 1347E,  25,    0, TD
WP, 05, 1989060412,   , XRQA,   0,  86N, 1330E,  25,    0, TD
WP, 05, 1989060418,   , XRQA,   0,  90N, 1318E,  30,    0, TD
WP, 05, 1989060500,   , XRQA,   0,  95N, 1306E,  30,    0, TD
WP, 05, 1989060506,   , XRQA,   0,  99N, 1293E,  35,    0, TS
WP, 05, 1989060512,   , XRQA,   0, 104N, 1279E,  40,    0, TS
WP, 05, 1989060518,   , XRQA,   0, 109N, 1268E,  50,    0, TS
WP, 05, 1989060600,   , XRQA,   0, 114N, 1256E,  55,    0, TS
WP, 05, 1989060606,   , XRQA,   0, 118N, 1243E,  65,    0, TY
WP, 05, 1989060612,   , XRQA,   0, 123N, 1230E,  70,    0, TY
WP, 05, 1989060618,   , XRQA,   0, 127N, 1216E,  75,    0, TY
WP, 05, 1989060700,   , XRQA,   0, 131N, 1202E,  70,    0, TY
WP, 05, 1989060706,   , XRQA,   0, 136N, 1191E,  70,    0, TY
WP, 05, 1989060712,   , XRQA,   0, 142N, 1184E,  75,    0, TY
WP, 05, 1989060718,   , XRQA,   0, 147N, 1176E,  75,    0, TY
WP, 05, 1989060800,   , XRQA,   0, 152N, 1167E,  85,    0, TY
WP, 05, 1989060806,   , XRQA,   0, 157N, 1159E, 105,    0, TY
WP, 05, 1989060812,   , XRQA,   0, 161N, 1150E, 115,    0, TY
WP, 05, 1989060815,   , XRQA,   0, 162N, 1147E, 125,    0, TY
WP, 05, 1989060818,   , XRQA,   0, 163N, 1144E, 120,    0, TY
WP, 05, 1989060900,   , XRQA,   0, 166N, 1136E, 110,    0, TY
WP, 05, 1989060906,   , XRQA,   0, 170N, 1127E, 100,    0, TY
WP, 05, 1989060912,   , XRQA,   0, 173N, 1119E,  90,    0, TY
WP, 05, 1989060918,   , XRQA,   0, 176N, 1110E, 100,    0, TY
WP, 05, 1989061000,   , XRQA,   0, 181N, 1102E,  95,    0, TY
WP, 05, 1989061006,   , XRQA,   0, 185N, 1093E,  70,    0, TY
WP, 05, 1989061012,   , XRQA,   0, 189N, 1086E,  50,    0, TS
WP, 05, 1989061018,   , XRQA,   0, 193N, 1077E,  55,    0, TS
WP, 05, 1989061100,   , XRQA,   0, 199N, 1069E,  65,    0, TY
WP, 05, 1989061106,   , XRQA,   0, 206N, 1063E,  60,    0, TS
WP, 05, 1989061112,   , XRQA,   0, 210N, 1059E,  45,    0, TS
WP, 05, 1989061118,   , XRQA,   0, 213N, 1054E,  35,    0, TS
WP, 05, 1989061200,   , XRQA,   0, 216N, 1050E,  30,    0, TD
WP, 05, 1989061206,   , XRQA,   0, 219N, 1045E,  25,    0, TD
WP, 05, 1989061212,   , XRQA,   0, 224N, 1039E,  20,    0, DB
WP, 05, 1989061218,   , XRQA,   0, 229N, 1032E,  20,    0, DB
