WP, 14, 1995082700,   , XRQA,   0, 237N, 1549E,  15,    0, DB
WP, 14, 1995082706,   , XRQA,   0, 237N, 1541E,  15,    0, DB
WP, 14, 1995082712,   , XRQA,   0, 238N, 1531E,  15,    0, DB
WP, 14, 1995082718,   , XRQA,   0, 238N, 1521E,  20,    0, DB
WP, 14, 1995082800,   , XRQA,   0, 240N, 1512E,  20,    0, DB
WP, 14, 1995082806,   , XRQA,   0, 241N, 1504E,  20,    0, DB
WP, 14, 1995082812,   , XRQA,   0, 243N, 1497E,  20,    0, DB
WP, 14, 1995082818,   , XRQA,   0, 248N, 1501E,  25,    0, TD
WP, 14, 1995082900,   , XRQA,   0, 252N, 1505E,  25,    0, TD
WP, 14, 1995082906,   , XRQA,   0, 260N, 1510E,  30,    0, TD
WP, 14, 1995082912,   , XRQA,   0, 270N, 1513E,  30,    0, TD
WP, 14, 1995082918,   , XRQA,   0, 282N, 1521E,  35,    0, TS
WP, 14, 1995083000,   , XRQA,   0, 290N, 1530E,  40,    0, TS
WP, 14, 1995083006,   , XRQA,   0, 296N, 1537E,  50,    0, TS
WP, 14, 1995083012,   , XRQA,   0, 301N, 1545E,  65,    0, TY
WP, 14, 1995083018,   , XRQA,   0, 306N, 1554E,  70,    0, TY
WP, 14, 1995083100,   , XRQA,   0, 311N, 1561E,  75,    0, TY
WP, 14, 1995083106,   , XRQA,   0, 316N, 1569E,  85,    0, TY
WP, 14, 1995083112,   , XRQA,   0, 322N, 1576E,  85,    0, TY
WP, 14, 1995083118,   , XRQA,   0, 333N, 1588E,  90,    0, TY
WP, 14, 1995090100,   , XRQA,   0, 348N, 1607E,  95,    0, TY
WP, 14, 1995090106,   , XRQA,   0, 364N, 1633E, 105,    0, TY
WP, 14, 1995090112,   , XRQA,   0, 379N, 1665E, 120,    0, TY
WP, 14, 1995090118,   , XRQA,   0, 393N, 1693E,  90,    0, TY
WP, 14, 1995090200,   , XRQA,   0, 404N, 1724E,  50,    0, TS
WP, 14, 1995090206,   , XRQA,   0, 407N, 1758E,  40,    0, TS
WP, 14, 1995090212,   , XRQA,   0, 407N, 1791E,  45,    0, EX
WP, 14, 1995090218,   , XRQA,   0, 405N, 1777W,  45,    0, EX
WP, 14, 1995090300,   , XRQA,   0, 401N, 1750W,  45,    0, EX
WP, 14, 1995090306,   , XRQA,   0, 398N, 1720W,  45,    0, EX
