WP, 14, 1950102418,   , XRQA,   0,  81N, 1511E,  15,    0, DB
WP, 14, 1950102500,   , XRQA,   0,  87N, 1505E,  15,    0, DB
WP, 14, 1950102506,   , XRQA,   0,  92N, 1499E,  20,    0, DB
WP, 14, 1950102512,   , XRQA,   0,  96N, 1493E,  20,    0, DB
WP, 14, 1950102518,   , XRQA,   0, 100N, 1487E,  25,    0, TD
WP, 14, 1950102600,   , XRQA,   0, 103N, 1480E,  25,    0, TD
WP, 14, 1950102606,   , XRQA,   0, 106N, 1471E,  30,    0, TD
WP, 14, 1950102612,   , XRQA,   0, 110N, 1460E,  30,    0, TD
WP, 14, 1950102618,   , XRQA,   0, 114N, 1447E,  35,    0, TS
WP, 14, 1950102700,   , XRQA,   0, 119N, 1434E,  45,    0, TS
WP, 14, 1950102706,   , XRQA,   0, 127N, 1420E,  45,    0, TS
WP, 14, 1950102712,   , XRQA,   0, 138N, 1406E,  40,    0, TS
WP, 14, 1950102718,   , XRQA,   0, 148N, 1393E,  50,    0, TS
WP, 14, 1950102800,   , XRQA,   0, 154N, 1381E,  55,    0, TS
WP, 14, 1950102806,   , XRQA,   0, 162N, 1369E,  65,    0, TY
WP, 14, 1950102812,   , XRQA,   0, 170N, 1359E,  75,    0, TY
WP, 14, 1950102818,   , XRQA,   0, 175N, 1350E,  90,    0, TY
WP, 14, 1950102900,   , XRQA,   0, 181N, 1343E, 110,    0, TY
WP, 14, 1950102906,   , XRQA,   0, 186N, 1339E, 125,    0, TY
WP, 14, 1950102912,   , XRQA,   0, 194N, 1340E, 130,    0, ST
WP, 14, 1950102918,   , XRQA,   0, 208N, 1346E, 140,    0, ST
WP, 14, 1950103000,   , XRQA,   0, 221N, 1353E, 140,    0, ST
WP, 14, 1950103006,   , XRQA,   0, 236N, 1364E, 130,    0, ST
WP, 14, 1950103012,   , XRQA,   0, 263N, 1381E, 115,    0, TY
WP, 14, 1950103018,   , XRQA,   0, 291N, 1394E, 105,    0, TY
WP, 14, 1950103100,   , XRQA,   0, 321N, 1409E,  90,    0, TY
WP, 14, 1950103106,   , XRQA,   0, 351N, 1428E,  80,    0, EX
WP, 14, 1950103112,   , XRQA,   0, 381N, 1452E,  75,    0, EX
WP, 14, 1950103118,   , XRQA,   0, 409N, 1477E,  75,    0, EX
WP, 14, 1950110100,   , XRQA,   0, 432N, 1495E,  70,    0, EX
WP, 14, 1950110106,   , XRQA,   0, 452N, 1515E,  75,    0, EX
WP, 14, 1950110112,   , XRQA,   0, 470N, 1549E,  75,    0, EX
WP, 14, 1950110118,   , XRQA,   0, 483N, 1585E,  75,    0, EX
WP, 14, 1950110200,   , XRQA,   0, 490N, 1629E,  75,    0, EX
WP, 14, 1950110206,   , XRQA,   0, 495N, 1655E,  75,    0, EX
WP, 14, 1950110212,   , XRQA,   0, 503N, 1693E,  75,    0, EX
WP, 14, 1950110218,   , XRQA,   0, 508N, 1735E,  75,    0, EX
