WP, 19, 1976091206,   , XRQA,   0, 154N, 1573E,  15,    0, DB
WP, 19, 1976091212,   , XRQA,   0, 155N, 1569E,  20,    0, DB
WP, 19, 1976091218,   , XRQA,   0, 158N, 1566E,  25,    0, TD
WP, 19, 1976091300,   , XRQA,   0, 161N, 1562E,  25,    0, TD
WP, 19, 1976091306,   , XRQA,   0, 165N, 1554E,  30,    0, TD
WP, 19, 1976091312,   , XRQA,   0, 169N, 1546E,  35,    0, TS
WP, 19, 1976091318,   , XRQA,   0, 178N, 1543E,  45,    0, TS
WP, 19, 1976091400,   , XRQA,   0, 186N, 1544E,  50,    0, TS
WP, 19, 1976091406,   , XRQA,   0, 193N, 1546E,  45,    0, TS
WP, 19, 1976091412,   , XRQA,   0, 202N, 1544E,  35,    0, MD
WP, 19, 1976091418,   , XRQA,   0, 212N, 1540E,  30,    0, MD
WP, 19, 1976091500,   , XRQA,   0, 223N, 1535E,  35,    0, MD
WP, 19, 1976091506,   , XRQA,   0, 236N, 1528E,  30,    0, TD
WP, 19, 1976091512,   , XRQA,   0, 251N, 1518E,  30,    0, TD
WP, 19, 1976091518,   , XRQA,   0, 263N, 1505E,  40,    0, TS
WP, 19, 1976091600,   , XRQA,   0, 276N, 1492E,  50,    0, TS
WP, 19, 1976091606,   , XRQA,   0, 288N, 1485E,  45,    0, TS
WP, 19, 1976091612,   , XRQA,   0, 299N, 1482E,  50,    0, TS
WP, 19, 1976091618,   , XRQA,   0, 314N, 1484E,  55,    0, TS
WP, 19, 1976091700,   , XRQA,   0, 334N, 1489E,  65,    0, TY
WP, 19, 1976091706,   , XRQA,   0, 358N, 1497E,  65,    0, TY
WP, 19, 1976091712,   , XRQA,   0, 388N, 1505E,  55,    0, TS
WP, 19, 1976091718,   , XRQA,   0, 422N, 1512E,  50,    0, TS
WP, 19, 1976091800,   , XRQA,   0, 459N, 1520E,  45,    0, EX
WP, 19, 1976091806,   , XRQA,   0, 472N, 1527E,  45,    0, EX
WP, 19, 1976091812,   , XRQA,   0, 485N, 1536E,  45,    0, EX
WP, 19, 1976091818,   , XRQA,   0, 497N, 1546E,  45,    0, EX
WP, 19, 1976091900,   , XRQA,   0, 505N, 1562E,  45,    0, EX
WP, 19, 1976091906,   , XRQA,   0, 510N, 1593E,  45,    0, EX
WP, 19, 1976091912,   , XRQA,   0, 515N, 1625E,  45,    0, EX
WP, 19, 1976091918,   , XRQA,   0, 521N, 1665E,  45,    0, EX
WP, 19, 1976092000,   , XRQA,   0, 517N, 1695E,  45,    0, EX
WP, 19, 1976092006,   , XRQA,   0, 514N, 1734E,  45,    0, EX
WP, 19, 1976092012,   , XRQA,   0, 510N, 1775E,  45,    0, EX
