WP, 30, 1991111600,   , XRQA,   0,  55N, 1710E,  25,    0, TD
WP, 30, 1991111606,   , XRQA,   0,  56N, 1707E,  25,    0, TD
WP, 30, 1991111612,   , XRQA,   0,  57N, 1704E,  25,    0, TD
WP, 30, 1991111618,   , XRQA,   0,  58N, 1701E,  25,    0, TD
WP, 30, 1991111700,   , XRQA,   0,  58N, 1697E,  30,    0, TD
WP, 30, 1991111706,   , XRQA,   0,  58N, 1693E,  30,    0, TD
WP, 30, 1991111712,   , XRQA,   0,  58N, 1689E,  30,    0, TD
WP, 30, 1991111718,   , XRQA,   0,  58N, 1684E,  30,    0, TD
WP, 30, 1991111800,   , XRQA,   0,  57N, 1678E,  30,    0, TD
WP, 30, 1991111806,   , XRQA,   0,  57N, 1673E,  35,    0, TS
WP, 30, 1991111812,   , XRQA,   0,  56N, 1669E,  40,    0, TS
WP, 30, 1991111818,   , XRQA,   0,  55N, 1664E,  35,    0, TS
WP, 30, 1991111900,   , XRQA,   0,  55N, 1659E,  35,    0, TS
WP, 30, 1991111906,   , XRQA,   0,  54N, 1655E,  30,    0, TD
WP, 30, 1991111912,   , XRQA,   0,  53N, 1650E,  30,    0, TD
WP, 30, 1991111918,   , XRQA,   0,  52N, 1645E,  30,    0, TD
WP, 30, 1991112000,   , XRQA,   0,  51N, 1641E,  30,    0, TD
WP, 30, 1991112006,   , XRQA,   0,  50N, 1637E,  30,    0, TD
WP, 30, 1991112012,   , XRQA,   0,  49N, 1634E,  25,    0, TD
WP, 30, 1991112018,   , XRQA,   0,  47N, 1633E,  25,    0, TD
WP, 30, 1991112100,   , XRQA,   0,  45N, 1634E,  30,    0, TD
WP, 30, 1991112106,   , XRQA,   0,  44N, 1636E,  30,    0, TD
WP, 30, 1991112112,   , XRQA,   0,  43N, 1640E,  30,    0, TD
WP, 30, 1991112118,   , XRQA,   0,  42N, 1646E,  30,    0, TD
WP, 30, 1991112200,   , XRQA,   0,  41N, 1654E,  30,    0, TD
WP, 30, 1991112206,   , XRQA,   0,  42N, 1660E,  40,    0, TS
WP, 30, 1991112212,   , XRQA,   0,  44N, 1661E,  40,    0, TS
WP, 30, 1991112218,   , XRQA,   0,  45N, 1661E,  40,    0, TS
WP, 30, 1991112300,   , XRQA,   0,  46N, 1660E,  40,    0, TS
WP, 30, 1991112306,   , XRQA,   0,  48N, 1659E,  55,    0, TS
WP, 30, 1991112312,   , XRQA,   0,  50N, 1657E,  70,    0, TY
WP, 30, 1991112318,   , XRQA,   0,  53N, 1653E,  75,    0, TY
WP, 30, 1991112400,   , XRQA,   0,  56N, 1649E,  65,    0, TY
WP, 30, 1991112406,   , XRQA,   0,  62N, 1640E,  60,    0, TS
WP, 30, 1991112412,   , XRQA,   0,  66N, 1627E,  70,    0, TY
WP, 30, 1991112418,   , XRQA,   0,  69N, 1613E,  85,    0, TY
WP, 30, 1991112500,   , XRQA,   0,  72N, 1598E,  95,    0, TY
WP, 30, 1991112506,   , XRQA,   0,  76N, 1582E, 100,    0, TY
WP, 30, 1991112512,   , XRQA,   0,  81N, 1566E, 105,    0, TY
WP, 30, 1991112518,   , XRQA,   0,  87N, 1550E, 120,    0, TY
WP, 30, 1991112600,   , XRQA,   0,  91N, 1532E, 130,    0, ST
WP, 30, 1991112606,   , XRQA,   0,  94N, 1514E, 145,    0, ST
WP, 30, 1991112612,   , XRQA,   0,  96N, 1497E, 160,    0, ST
WP, 30, 1991112618,   , XRQA,   0, 100N, 1482E, 155,    0, ST
WP, 30, 1991112700,   , XRQA,   0, 107N, 1468E, 140,    0, ST
WP, 30, 1991112706,   , XRQA,   0, 116N, 1455E, 135,    0, ST
WP, 30, 1991112712,   , XRQA,   0, 125N, 1440E, 155,    0, ST
WP, 30, 1991112718,   , XRQA,   0, 132N, 1426E, 140,    0, ST
WP, 30, 1991112800,   , XRQA,   0, 141N, 1415E, 145,    0, ST
WP, 30, 1991112806,   , XRQA,   0, 150N, 1405E, 140,    0, ST
WP, 30, 1991112812,   , XRQA,   0, 159N, 1397E, 140,    0, ST
WP, 30, 1991112818,   , XRQA,   0, 168N, 1391E, 130,    0, ST
WP, 30, 1991112900,   , XRQA,   0, 178N, 1388E, 125,    0, TY
WP, 30, 1991112906,   , XRQA,   0, 186N, 1388E, 120,    0, TY
WP, 30, 1991112912,   , XRQA,   0, 195N, 1391E, 110,    0, TY
WP, 30, 1991112918,   , XRQA,   0, 204N, 1397E,  95,    0, TY
WP, 30, 1991113000,   , XRQA,   0, 212N, 1406E,  95,    0, TY
WP, 30, 1991113006,   , XRQA,   0, 222N, 1422E,  95,    0, TY
WP, 30, 1991113012,   , XRQA,   0, 235N, 1442E,  85,    0, TY
WP, 30, 1991113018,   , XRQA,   0, 252N, 1466E,  80,    0, TY
WP, 30, 1991120100,   , XRQA,   0, 274N, 1488E,  60,    0, TS
WP, 30, 1991120106,   , XRQA,   0, 296N, 1509E,  40,    0, TS
WP, 30, 1991120112,   , XRQA,   0, 321N, 1543E,  45,    0, EX
WP, 30, 1991120118,   , XRQA,   0, 339N, 1567E,  55,    0, EX
WP, 30, 1991120200,   , XRQA,   0, 350N, 1590E,  55,    0, EX
WP, 30, 1991120206,   , XRQA,   0, 360N, 1620E,  65,    0, EX
WP, 30, 1991120212,   , XRQA,   0, 370N, 1660E,  65,    0, EX
WP, 30, 1991120218,   , XRQA,   0, 380N, 1700E,  65,    0, EX
WP, 30, 1991120300,   , XRQA,   0, 390N, 1740E,  65,    0, EX
WP, 30, 1991120306,   , XRQA,   0, 410N, 1780E,  65,    0, EX
WP, 30, 1991120312,   , XRQA,   0, 430N, 1780W,  55,    0, EX
