WP, 20, 1991091300,   , XRQA,   0, 139N, 1487E,  30,    0, TD
WP, 20, 1991091306,   , XRQA,   0, 144N, 1478E,  30,    0, TD
WP, 20, 1991091312,   , XRQA,   0, 149N, 1467E,  30,    0, TD
WP, 20, 1991091318,   , XRQA,   0, 153N, 1454E,  40,    0, TS
WP, 20, 1991091400,   , XRQA,   0, 154N, 1442E,  40,    0, TS
WP, 20, 1991091406,   , XRQA,   0, 159N, 1430E,  45,    0, TS
WP, 20, 1991091412,   , XRQA,   0, 163N, 1420E,  45,    0, TS
WP, 20, 1991091418,   , XRQA,   0, 168N, 1408E,  50,    0, TS
WP, 20, 1991091500,   , XRQA,   0, 173N, 1396E,  50,    0, TS
WP, 20, 1991091506,   , XRQA,   0, 178N, 1384E,  50,    0, TS
WP, 20, 1991091512,   , XRQA,   0, 183N, 1372E,  45,    0, TS
WP, 20, 1991091518,   , XRQA,   0, 188N, 1362E,  50,    0, TS
WP, 20, 1991091600,   , XRQA,   0, 196N, 1350E,  50,    0, TS
WP, 20, 1991091606,   , XRQA,   0, 208N, 1338E,  55,    0, TS
WP, 20, 1991091612,   , XRQA,   0, 214N, 1328E,  50,    0, TS
WP, 20, 1991091618,   , XRQA,   0, 220N, 1321E,  55,    0, TS
WP, 20, 1991091700,   , XRQA,   0, 226N, 1315E,  50,    0, TS
WP, 20, 1991091706,   , XRQA,   0, 230N, 1310E,  50,    0, TS
WP, 20, 1991091712,   , XRQA,   0, 234N, 1304E,  55,    0, TS
WP, 20, 1991091718,   , XRQA,   0, 243N, 1302E,  55,    0, TS
WP, 20, 1991091800,   , XRQA,   0, 256N, 1304E,  60,    0, TS
WP, 20, 1991091806,   , XRQA,   0, 267N, 1306E,  45,    0, TS
WP, 20, 1991091812,   , XRQA,   0, 273N, 1318E,  50,    0, TS
WP, 20, 1991091818,   , XRQA,   0, 278N, 1334E,  40,    0, TS
WP, 20, 1991091900,   , XRQA,   0, 288N, 1360E,  35,    0, TS
WP, 20, 1991091906,   , XRQA,   0, 316N, 1386E,  35,    0, EX
WP, 20, 1991091912,   , XRQA,   0, 356N, 1414E,  35,    0, EX
WP, 20, 1991091918,   , XRQA,   0, 384N, 1446E,  35,    0, EX
WP, 20, 1991092000,   , XRQA,   0, 410N, 1490E,  35,    0, EX
WP, 20, 1991092006,   , XRQA,   0, 420N, 1540E,  35,    0, EX
WP, 20, 1991092012,   , XRQA,   0, 420N, 1600E,  40,    0, EX
WP, 20, 1991092018,   , XRQA,   0, 430N, 1650E,  40,    0, EX
WP, 20, 1991092100,   , XRQA,   0, 440N, 1690E,  40,    0, EX
WP, 20, 1991092106,   , XRQA,   0, 460N, 1750E,  40,    0, EX
WP, 20, 1991092112,   , XRQA,   0, 470N, 1800E,  40,    0, EX
