WP, 03, 1991042000,   , XRQA,   0,  41N, 1477E,  25,    0, TD
WP, 03, 1991042006,   , XRQA,   0,  42N, 1465E,  25,    0, TD
WP, 03, 1991042012,   , XRQA,   0,  43N, 1450E,  25,    0, TD
WP, 03, 1991042018,   , XRQA,   0,  44N, 1438E,  25,    0, TD
WP, 03, 1991042100,   , XRQA,   0,  44N, 1425E,  25,    0, TD
WP, 03, 1991042106,   , XRQA,   0,  45N, 1412E,  25,    0, TD
WP, 03, 1991042112,   , XRQA,   0,  46N, 1399E,  30,    0, TD
WP, 03, 1991042118,   , XRQA,   0,  48N, 1386E,  30,    0, TD
WP, 03, 1991042200,   , XRQA,   0,  51N, 1373E,  30,    0, TD
WP, 03, 1991042206,   , XRQA,   0,  53N, 1362E,  30,    0, TD
WP, 03, 1991042212,   , XRQA,   0,  56N, 1351E,  25,    0, TD
WP, 03, 1991042218,   , XRQA,   0,  66N, 1340E,  25,    0, TD
WP, 03, 1991042300,   , XRQA,   0,  73N, 1324E,  25,    0, TD
WP, 03, 1991042306,   , XRQA,   0,  75N, 1312E,  25,    0, TD
WP, 03, 1991042312,   , XRQA,   0,  81N, 1300E,  30,    0, TD
WP, 03, 1991042318,   , XRQA,   0,  84N, 1288E,  30,    0, TD
WP, 03, 1991042400,   , XRQA,   0,  87N, 1275E,  30,    0, TD
WP, 03, 1991042406,   , XRQA,   0,  88N, 1263E,  35,    0, TS
WP, 03, 1991042412,   , XRQA,   0,  91N, 1251E,  35,    0, TS
WP, 03, 1991042418,   , XRQA,   0,  95N, 1240E,  35,    0, TS
WP, 03, 1991042500,   , XRQA,   0,  99N, 1228E,  35,    0, TS
WP, 03, 1991042506,   , XRQA,   0, 104N, 1216E,  40,    0, TS
WP, 03, 1991042512,   , XRQA,   0, 109N, 1204E,  40,    0, TS
WP, 03, 1991042518,   , XRQA,   0, 113N, 1191E,  40,    0, TS
WP, 03, 1991042600,   , XRQA,   0, 116N, 1178E,  55,    0, TS
WP, 03, 1991042606,   , XRQA,   0, 119N, 1165E,  45,    0, TS
WP, 03, 1991042612,   , XRQA,   0, 124N, 1153E,  50,    0, TS
WP, 03, 1991042618,   , XRQA,   0, 128N, 1142E,  60,    0, TS
WP, 03, 1991042700,   , XRQA,   0, 132N, 1131E,  65,    0, TY
WP, 03, 1991042706,   , XRQA,   0, 138N, 1122E,  40,    0, TS
WP, 03, 1991042712,   , XRQA,   0, 146N, 1116E,  35,    0, TS
WP, 03, 1991042718,   , XRQA,   0, 156N, 1112E,  30,    0, TD
WP, 03, 1991042800,   , XRQA,   0, 167N, 1109E,  30,    0, TD
WP, 03, 1991042806,   , XRQA,   0, 182N, 1105E,  25,    0, TD
WP, 03, 1991042812,   , XRQA,   0, 190N, 1103E,  25,    0, TD
WP, 03, 1991042818,   , XRQA,   0, 199N, 1098E,  25,    0, TD
