WP, 18, 1991090100,   , XRQA,   0, 187N, 1259E,  25,    0, TD
WP, 18, 1991090106,   , XRQA,   0, 187N, 1244E,  25,    0, TD
WP, 18, 1991090112,   , XRQA,   0, 187N, 1231E,  25,    0, TD
WP, 18, 1991090118,   , XRQA,   0, 181N, 1220E,  25,    0, TD
WP, 18, 1991090200,   , XRQA,   0, 188N, 1212E,  30,    0, TD
WP, 18, 1991090206,   , XRQA,   0, 188N, 1207E,  30,    0, TD
WP, 18, 1991090212,   , XRQA,   0, 186N, 1201E,  30,    0, TD
WP, 18, 1991090218,   , XRQA,   0, 183N, 1196E,  30,    0, TD
WP, 18, 1991090300,   , XRQA,   0, 185N, 1192E,  25,    0, TD
WP, 18, 1991090306,   , XRQA,   0, 188N, 1188E,  25,    0, TD
WP, 18, 1991090312,   , XRQA,   0, 190N, 1183E,  30,    0, TD
WP, 18, 1991090318,   , XRQA,   0, 192N, 1179E,  30,    0, TD
WP, 18, 1991090400,   , XRQA,   0, 195N, 1174E,  35,    0, TS
WP, 18, 1991090406,   , XRQA,   0, 199N, 1166E,  40,    0, TS
WP, 18, 1991090412,   , XRQA,   0, 202N, 1157E,  40,    0, TS
WP, 18, 1991090418,   , XRQA,   0, 203N, 1149E,  40,    0, TS
WP, 18, 1991090500,   , XRQA,   0, 203N, 1146E,  45,    0, TS
WP, 18, 1991090506,   , XRQA,   0, 204N, 1146E,  50,    0, TS
WP, 18, 1991090512,   , XRQA,   0, 204N, 1149E,  50,    0, TS
WP, 18, 1991090518,   , XRQA,   0, 207N, 1152E,  45,    0, TS
WP, 18, 1991090600,   , XRQA,   0, 213N, 1154E,  50,    0, TS
WP, 18, 1991090606,   , XRQA,   0, 219N, 1155E,  55,    0, TS
WP, 18, 1991090612,   , XRQA,   0, 226N, 1154E,  60,    0, TS
WP, 18, 1991090618,   , XRQA,   0, 230N, 1149E,  60,    0, TS
WP, 18, 1991090700,   , XRQA,   0, 235N, 1146E,  50,    0, TS
WP, 18, 1991090706,   , XRQA,   0, 245N, 1142E,  40,    0, TS
WP, 18, 1991090712,   , XRQA,   0, 251N, 1139E,  35,    0, TS
WP, 18, 1991090718,   , XRQA,   0, 253N, 1137E,  30,    0, TD
WP, 18, 1991090800,   , XRQA,   0, 258N, 1137E,  30,    0, TD
WP, 18, 1991090806,   , XRQA,   0, 262N, 1139E,  25,    0, TD
WP, 18, 1991090812,   , XRQA,   0, 267N, 1141E,  25,    0, TD
WP, 18, 1991090818,   , XRQA,   0, 273N, 1143E,  25,    0, TD
