WP, 24, 1991100100,   , XRQA,   0,  80N, 1640E,  25,    0, TD
WP, 24, 1991100106,   , XRQA,   0,  83N, 1638E,  25,    0, TD
WP, 24, 1991100112,   , XRQA,   0,  86N, 1637E,  25,    0, TD
WP, 24, 1991100118,   , XRQA,   0,  88N, 1636E,  25,    0, TD
WP, 24, 1991100200,   , XRQA,   0,  91N, 1634E,  25,    0, TD
WP, 24, 1991100206,   , XRQA,   0,  94N, 1633E,  25,    0, TD
WP, 24, 1991100212,   , XRQA,   0,  97N, 1632E,  25,    0, TD
WP, 24, 1991100218,   , XRQA,   0, 101N, 1631E,  30,    0, TD
WP, 24, 1991100300,   , XRQA,   0, 106N, 1629E,  30,    0, TD
WP, 24, 1991100306,   , XRQA,   0, 111N, 1628E,  30,    0, TD
WP, 24, 1991100312,   , XRQA,   0, 117N, 1627E,  30,    0, TD
WP, 24, 1991100318,   , XRQA,   0, 125N, 1625E,  30,    0, TD
WP, 24, 1991100400,   , XRQA,   0, 132N, 1621E,  30,    0, TD
WP, 24, 1991100406,   , XRQA,   0, 137N, 1615E,  35,    0, TS
WP, 24, 1991100412,   , XRQA,   0, 140N, 1611E,  40,    0, TS
WP, 24, 1991100418,   , XRQA,   0, 141N, 1605E,  45,    0, TS
WP, 24, 1991100500,   , XRQA,   0, 144N, 1592E,  50,    0, TS
WP, 24, 1991100506,   , XRQA,   0, 148N, 1581E,  55,    0, TS
WP, 24, 1991100512,   , XRQA,   0, 149N, 1570E,  60,    0, TS
WP, 24, 1991100518,   , XRQA,   0, 151N, 1558E,  65,    0, TY
WP, 24, 1991100600,   , XRQA,   0, 153N, 1548E,  65,    0, TY
WP, 24, 1991100606,   , XRQA,   0, 155N, 1537E,  70,    0, TY
WP, 24, 1991100612,   , XRQA,   0, 157N, 1529E,  70,    0, TY
WP, 24, 1991100618,   , XRQA,   0, 159N, 1524E,  85,    0, TY
WP, 24, 1991100700,   , XRQA,   0, 161N, 1519E,  90,    0, TY
WP, 24, 1991100706,   , XRQA,   0, 164N, 1516E,  95,    0, TY
WP, 24, 1991100712,   , XRQA,   0, 169N, 1514E, 115,    0, TY
WP, 24, 1991100718,   , XRQA,   0, 174N, 1512E, 130,    0, ST
WP, 24, 1991100800,   , XRQA,   0, 178N, 1511E, 130,    0, ST
WP, 24, 1991100806,   , XRQA,   0, 182N, 1511E, 115,    0, TY
WP, 24, 1991100812,   , XRQA,   0, 190N, 1511E, 110,    0, TY
WP, 24, 1991100818,   , XRQA,   0, 195N, 1509E, 110,    0, TY
WP, 24, 1991100900,   , XRQA,   0, 202N, 1506E, 135,    0, ST
WP, 24, 1991100906,   , XRQA,   0, 208N, 1502E, 125,    0, TY
WP, 24, 1991100912,   , XRQA,   0, 213N, 1499E, 125,    0, TY
WP, 24, 1991100918,   , XRQA,   0, 217N, 1496E, 115,    0, TY
WP, 24, 1991101000,   , XRQA,   0, 222N, 1496E, 105,    0, TY
WP, 24, 1991101006,   , XRQA,   0, 227N, 1496E, 100,    0, TY
WP, 24, 1991101012,   , XRQA,   0, 234N, 1498E,  90,    0, TY
WP, 24, 1991101018,   , XRQA,   0, 242N, 1501E,  85,    0, TY
WP, 24, 1991101100,   , XRQA,   0, 250N, 1505E,  80,    0, TY
WP, 24, 1991101106,   , XRQA,   0, 262N, 1512E,  80,    0, TY
WP, 24, 1991101112,   , XRQA,   0, 276N, 1513E,  80,    0, TY
WP, 24, 1991101118,   , XRQA,   0, 294N, 1515E,  80,    0, TY
WP, 24, 1991101200,   , XRQA,   0, 314N, 1517E,  85,    0, TY
WP, 24, 1991101203,   , XRQA,   0, 325N, 1518E, 100,    0, TY
WP, 24, 1991101206,   , XRQA,   0, 336N, 1520E,  90,    0, TY
WP, 24, 1991101212,   , XRQA,   0, 359N, 1528E,  70,    0, TY
WP, 24, 1991101218,   , XRQA,   0, 383N, 1541E,  60,    0, TS
WP, 24, 1991101300,   , XRQA,   0, 405N, 1553E,  50,    0, TS
WP, 24, 1991101306,   , XRQA,   0, 424N, 1570E,  45,    0, TS
WP, 24, 1991101312,   , XRQA,   0, 440N, 1590E,  55,    0, EX
WP, 24, 1991101318,   , XRQA,   0, 455N, 1620E,  55,    0, EX
WP, 24, 1991101400,   , XRQA,   0, 467N, 1642E,  55,    0, EX
WP, 24, 1991101406,   , XRQA,   0, 480N, 1660E,  55,    0, EX
WP, 24, 1991101412,   , XRQA,   0, 492N, 1682E,  55,    0, EX
WP, 24, 1991101418,   , XRQA,   0, 502N, 1702E,  55,    0, EX
