WP, 05, 1991061012,   , XRQA,   0,  87N, 1302E,  25,    0, TD
WP, 05, 1991061018,   , XRQA,   0,  91N, 1298E,  25,    0, TD
WP, 05, 1991061100,   , XRQA,   0,  95N, 1293E,  30,    0, TD
WP, 05, 1991061106,   , XRQA,   0, 100N, 1289E,  30,    0, TD
WP, 05, 1991061112,   , XRQA,   0, 105N, 1284E,  35,    0, TS
WP, 05, 1991061118,   , XRQA,   0, 110N, 1278E,  45,    0, TS
WP, 05, 1991061200,   , XRQA,   0, 116N, 1273E,  55,    0, TS
WP, 05, 1991061206,   , XRQA,   0, 122N, 1268E,  65,    0, TY
WP, 05, 1991061212,   , XRQA,   0, 125N, 1264E,  65,    0, TY
WP, 05, 1991061218,   , XRQA,   0, 130N, 1259E,  60,    0, TS
WP, 05, 1991061300,   , XRQA,   0, 134N, 1256E,  65,    0, TY
WP, 05, 1991061306,   , XRQA,   0, 136N, 1251E,  85,    0, TY
WP, 05, 1991061312,   , XRQA,   0, 137N, 1248E, 115,    0, TY
WP, 05, 1991061318,   , XRQA,   0, 139N, 1245E, 110,    0, TY
WP, 05, 1991061400,   , XRQA,   0, 141N, 1241E, 130,    0, ST
WP, 05, 1991061406,   , XRQA,   0, 144N, 1235E, 100,    0, TY
WP, 05, 1991061412,   , XRQA,   0, 147N, 1228E,  65,    0, TY
WP, 05, 1991061418,   , XRQA,   0, 149N, 1221E,  40,    0, TS
WP, 05, 1991061500,   , XRQA,   0, 152N, 1216E,  35,    0, TS
WP, 05, 1991061506,   , XRQA,   0, 156N, 1210E,  35,    0, TS
WP, 05, 1991061512,   , XRQA,   0, 164N, 1202E,  25,    0, TD
WP, 05, 1991061518,   , XRQA,   0, 173N, 1199E,  25,    0, TD
WP, 05, 1991061600,   , XRQA,   0, 187N, 1196E,  25,    0, TD
WP, 05, 1991061606,   , XRQA,   0, 200N, 1200E,  25,    0, TD
WP, 05, 1991061612,   , XRQA,   0, 208N, 1206E,  25,    0, TD
WP, 05, 1991061618,   , XRQA,   0, 214N, 1210E,  30,    0, TD
WP, 05, 1991061700,   , XRQA,   0, 220N, 1212E,  25,    0, TD
WP, 05, 1991061706,   , XRQA,   0, 224N, 1213E,  25,    0, TD
