WP, 62, 1977090300,   , XRQA,   0, 253N, 1786E,  15,    0, DB
WP, 62, 1977090306,   , XRQA,   0, 258N, 1771E,  15,    0, DB
WP, 62, 1977090312,   , XRQA,   0, 264N, 1755E,  20,    0, DB
WP, 62, 1977090318,   , XRQA,   0, 271N, 1739E,  25,    0, TD
WP, 62, 1977090400,   , XRQA,   0, 275N, 1726E,  30,    0, TD
WP, 62, 1977090406,   , XRQA,   0, 277N, 1715E,  35,    0, TS
WP, 62, 1977090412,   , XRQA,   0, 278N, 1705E,  45,    0, TS
WP, 62, 1977090418,   , XRQA,   0, 280N, 1698E,  45,    0, TS
WP, 62, 1977090500,   , XRQA,   0, 281N, 1691E,  40,    0, TS
WP, 62, 1977090506,   , XRQA,   0, 283N, 1685E,  30,    0, TD
WP, 62, 1977090512,   , XRQA,   0, 285N, 1679E,  25,    0, TD
WP, 62, 1977090518,   , XRQA,   0, 289N, 1671E,  20,    0, WV
WP, 62, 1977090600,   , XRQA,   0, 292N, 1662E,  20,    0, WV
WP, 62, 1977090606,   , XRQA,   0, 295N, 1653E,  25,    0, TD
WP, 62, 1977090612,   , XRQA,   0, 298N, 1643E,  35,    0, TS
WP, 62, 1977090618,   , XRQA,   0, 300N, 1632E,  45,    0, TS
WP, 62, 1977090700,   , XRQA,   0, 302N, 1621E,  50,    0, TS
WP, 62, 1977090706,   , XRQA,   0, 305N, 1612E,  40,    0, TS
WP, 62, 1977090712,   , XRQA,   0, 307N, 1604E,  30,    0, TD
WP, 62, 1977090718,   , XRQA,   0, 310N, 1597E,  35,    0, TS
WP, 62, 1977090800,   , XRQA,   0, 315N, 1591E,  45,    0, TS
WP, 62, 1977090806,   , XRQA,   0, 321N, 1585E,  40,    0, TS
WP, 62, 1977090812,   , XRQA,   0, 327N, 1581E,  30,    0, TD
WP, 62, 1977090818,   , XRQA,   0, 334N, 1579E,  30,    0, TD
WP, 62, 1977090900,   , XRQA,   0, 339N, 1579E,  35,    0, TS
WP, 62, 1977090906,   , XRQA,   0, 345N, 1581E,  45,    0, TS
WP, 62, 1977090912,   , XRQA,   0, 352N, 1585E,  50,    0, TS
WP, 62, 1977090918,   , XRQA,   0, 363N, 1596E,  40,    0, TS
WP, 62, 1977091000,   , XRQA,   0, 374N, 1615E,  30,    0, TD
WP, 62, 1977091006,   , XRQA,   0, 391N, 1647E,  25,    0, TD
WP, 62, 1977091012,   , XRQA,   0, 404N, 1672E,  30,    0, EX
WP, 62, 1977091018,   , XRQA,   0, 412N, 1705E,  35,    0, EX
WP, 62, 1977091100,   , XRQA,   0, 419N, 1742E,  35,    0, EX
