WP, 20, 1977112406,   , XRQA,   0,  51N, 1740E,  15,    0, DB
WP, 20, 1977112412,   , XRQA,   0,  53N, 1733E,  15,    0, DB
WP, 20, 1977112418,   , XRQA,   0,  55N, 1726E,  15,    0, DB
WP, 20, 1977112500,   , XRQA,   0,  59N, 1720E,  20,    0, DB
WP, 20, 1977112506,   , XRQA,   0,  63N, 1712E,  20,    0, DB
WP, 20, 1977112512,   , XRQA,   0,  66N, 1705E,  25,    0, MD
WP, 20, 1977112518,   , XRQA,   0,  68N, 1697E,  25,    0, MD
WP, 20, 1977112600,   , XRQA,   0,  70N, 1690E,  25,    0, TD
WP, 20, 1977112606,   , XRQA,   0,  71N, 1684E,  30,    0, TD
WP, 20, 1977112612,   , XRQA,   0,  72N, 1678E,  35,    0, TS
WP, 20, 1977112618,   , XRQA,   0,  71N, 1673E,  35,    0, TS
WP, 20, 1977112700,   , XRQA,   0,  70N, 1667E,  45,    0, TS
WP, 20, 1977112706,   , XRQA,   0,  69N, 1656E,  50,    0, TS
WP, 20, 1977112712,   , XRQA,   0,  68N, 1643E,  50,    0, TS
WP, 20, 1977112718,   , XRQA,   0,  67N, 1631E,  45,    0, TS
WP, 20, 1977112800,   , XRQA,   0,  67N, 1619E,  35,    0, TS
WP, 20, 1977112806,   , XRQA,   0,  66N, 1605E,  50,    0, TS
WP, 20, 1977112812,   , XRQA,   0,  65N, 1590E,  40,    0, TS
WP, 20, 1977112818,   , XRQA,   0,  67N, 1575E,  30,    0, TD
WP, 20, 1977112900,   , XRQA,   0,  69N, 1559E,  35,    0, TS
WP, 20, 1977112906,   , XRQA,   0,  71N, 1546E,  45,    0, TS
WP, 20, 1977112912,   , XRQA,   0,  72N, 1532E,  50,    0, TS
WP, 20, 1977112918,   , XRQA,   0,  71N, 1520E,  45,    0, TS
WP, 20, 1977113000,   , XRQA,   0,  70N, 1507E,  40,    0, TS
WP, 20, 1977113006,   , XRQA,   0,  72N, 1492E,  30,    0, TD
WP, 20, 1977113012,   , XRQA,   0,  74N, 1472E,  30,    0, TD
WP, 20, 1977113018,   , XRQA,   0,  76N, 1453E,  30,    0, TD
WP, 20, 1977120100,   , XRQA,   0,  80N, 1431E,  40,    0, TS
WP, 20, 1977120106,   , XRQA,   0,  87N, 1408E,  45,    0, TS
WP, 20, 1977120112,   , XRQA,   0,  98N, 1389E,  55,    0, TS
WP, 20, 1977120118,   , XRQA,   0, 106N, 1372E,  65,    0, TY
WP, 20, 1977120200,   , XRQA,   0, 113N, 1356E,  65,    0, TY
WP, 20, 1977120206,   , XRQA,   0, 116N, 1344E,  75,    0, TY
WP, 20, 1977120212,   , XRQA,   0, 119N, 1333E,  90,    0, TY
WP, 20, 1977120218,   , XRQA,   0, 123N, 1323E, 105,    0, TY
WP, 20, 1977120300,   , XRQA,   0, 128N, 1313E, 130,    0, ST
WP, 20, 1977120306,   , XRQA,   0, 131N, 1305E, 145,    0, ST
WP, 20, 1977120312,   , XRQA,   0, 135N, 1298E, 150,    0, ST
WP, 20, 1977120318,   , XRQA,   0, 138N, 1292E, 140,    0, ST
WP, 20, 1977120400,   , XRQA,   0, 144N, 1287E, 130,    0, ST
WP, 20, 1977120406,   , XRQA,   0, 153N, 1285E, 115,    0, TY
WP, 20, 1977120412,   , XRQA,   0, 166N, 1286E, 100,    0, TY
WP, 20, 1977120418,   , XRQA,   0, 178N, 1290E, 115,    0, TY
WP, 20, 1977120500,   , XRQA,   0, 189N, 1299E, 105,    0, TY
WP, 20, 1977120506,   , XRQA,   0, 202N, 1310E,  90,    0, TY
WP, 20, 1977120512,   , XRQA,   0, 213N, 1324E,  75,    0, TY
WP, 20, 1977120518,   , XRQA,   0, 219N, 1340E,  60,    0, TS
WP, 20, 1977120600,   , XRQA,   0, 221N, 1359E,  50,    0, TS
WP, 20, 1977120606,   , XRQA,   0, 223N, 1379E,  45,    0, TS
WP, 20, 1977120612,   , XRQA,   0, 224N, 1402E,  40,    0, TS
WP, 20, 1977120618,   , XRQA,   0, 225N, 1425E,  45,    0, TS
WP, 20, 1977120700,   , XRQA,   0, 226N, 1448E,  40,    0, TS
WP, 20, 1977120706,   , XRQA,   0, 225N, 1471E,  35,    0, TS
WP, 20, 1977120712,   , XRQA,   0, 223N, 1495E,  30,    0, TD
WP, 20, 1977120718,   , XRQA,   0, 221N, 1517E,  30,    0, TD
WP, 20, 1977120800,   , XRQA,   0, 223N, 1536E,  25,    0, TD
WP, 20, 1977120806,   , XRQA,   0, 226N, 1554E,  25,    0, TD
WP, 20, 1977120812,   , XRQA,   0, 233N, 1570E,  25,    0, TD
WP, 20, 1977120818,   , XRQA,   0, 244N, 1581E,  25,    0, TD
WP, 20, 1977120900,   , XRQA,   0, 258N, 1604E,  30,    0, EX
WP, 20, 1977120906,   , XRQA,   0, 273N, 1647E,  35,    0, EX
WP, 20, 1977120912,   , XRQA,   0, 287N, 1695E,  35,    0, EX
WP, 20, 1977120918,   , XRQA,   0, 303N, 1742E,  35,    0, EX
