WP, 04, 1977070112,   , XRQA,   0, 114N, 1186E,  15,    0, DB
WP, 04, 1977070118,   , XRQA,   0, 119N, 1179E,  15,    0, DB
WP, 04, 1977070200,   , XRQA,   0, 125N, 1172E,  15,    0, DB
WP, 04, 1977070206,   , XRQA,   0, 131N, 1165E,  15,    0, DB
WP, 04, 1977070212,   , XRQA,   0, 133N, 1160E,  15,    0, DB
WP, 04, 1977070218,   , XRQA,   0, 136N, 1156E,  20,    0, DB
WP, 04, 1977070300,   , XRQA,   0, 140N, 1153E,  20,    0, DB
WP, 04, 1977070306,   , XRQA,   0, 146N, 1154E,  25,    0, MD
WP, 04, 1977070312,   , XRQA,   0, 151N, 1157E,  25,    0, MD
WP, 04, 1977070318,   , XRQA,   0, 156N, 1161E,  25,    0, TD
WP, 04, 1977070400,   , XRQA,   0, 160N, 1164E,  30,    0, TD
WP, 04, 1977070406,   , XRQA,   0, 165N, 1162E,  35,    0, TS
WP, 04, 1977070412,   , XRQA,   0, 171N, 1154E,  35,    0, TS
WP, 04, 1977070418,   , XRQA,   0, 176N, 1146E,  40,    0, TS
WP, 04, 1977070500,   , XRQA,   0, 180N, 1138E,  40,    0, TS
WP, 04, 1977070506,   , XRQA,   0, 185N, 1129E,  45,    0, TS
WP, 04, 1977070512,   , XRQA,   0, 191N, 1121E,  45,    0, TS
WP, 04, 1977070518,   , XRQA,   0, 197N, 1113E,  45,    0, TS
WP, 04, 1977070600,   , XRQA,   0, 204N, 1103E,  45,    0, TS
WP, 04, 1977070606,   , XRQA,   0, 211N, 1093E,  35,    0, TS
WP, 04, 1977070612,   , XRQA,   0, 218N, 1084E,  30,    0, TD
WP, 04, 1977070618,   , XRQA,   0, 225N, 1076E,  25,    0, TD
WP, 04, 1977070700,   , XRQA,   0, 231N, 1069E,  20,    0, DB
