WP, 13, 1951102312,   , XRQA,   0,  93N, 1722E,  15,    0, DB
WP, 13, 1951102318,   , XRQA,   0, 101N, 1715E,  15,    0, DB
WP, 13, 1951102400,   , XRQA,   0, 108N, 1708E,  15,    0, DB
WP, 13, 1951102406,   , XRQA,   0, 115N, 1698E,  20,    0, DB
WP, 13, 1951102412,   , XRQA,   0, 119N, 1684E,  25,    0, TD
WP, 13, 1951102418,   , XRQA,   0, 122N, 1668E,  25,    0, TD
WP, 13, 1951102500,   , XRQA,   0, 124N, 1650E,  30,    0, TD
WP, 13, 1951102506,   , XRQA,   0, 125N, 1631E,  35,    0, TS
WP, 13, 1951102512,   , XRQA,   0, 126N, 1609E,  40,    0, TS
WP, 13, 1951102518,   , XRQA,   0, 127N, 1591E,  40,    0, TS
WP, 13, 1951102600,   , XRQA,   0, 129N, 1573E,  45,    0, TS
WP, 13, 1951102606,   , XRQA,   0, 131N, 1557E,  50,    0, TS
WP, 13, 1951102612,   , XRQA,   0, 134N, 1540E,  50,    0, TS
WP, 13, 1951102618,   , XRQA,   0, 137N, 1524E,  55,    0, TS
WP, 13, 1951102700,   , XRQA,   0, 140N, 1508E,  60,    0, TS
WP, 13, 1951102706,   , XRQA,   0, 144N, 1491E,  65,    0, TY
WP, 13, 1951102712,   , XRQA,   0, 149N, 1472E,  70,    0, TY
WP, 13, 1951102718,   , XRQA,   0, 156N, 1452E,  70,    0, TY
WP, 13, 1951102800,   , XRQA,   0, 164N, 1431E,  75,    0, TY
WP, 13, 1951102806,   , XRQA,   0, 173N, 1412E,  90,    0, TY
WP, 13, 1951102812,   , XRQA,   0, 185N, 1398E, 115,    0, TY
WP, 13, 1951102818,   , XRQA,   0, 200N, 1381E, 130,    0, ST
WP, 13, 1951102900,   , XRQA,   0, 215N, 1370E, 130,    0, ST
WP, 13, 1951102906,   , XRQA,   0, 233N, 1363E, 120,    0, TY
WP, 13, 1951102912,   , XRQA,   0, 252N, 1365E, 110,    0, TY
WP, 13, 1951102918,   , XRQA,   0, 269N, 1374E, 100,    0, TY
WP, 13, 1951103000,   , XRQA,   0, 284N, 1389E,  90,    0, TY
WP, 13, 1951103006,   , XRQA,   0, 303N, 1413E,  85,    0, TY
WP, 13, 1951103012,   , XRQA,   0, 322N, 1445E,  75,    0, TY
WP, 13, 1951103018,   , XRQA,   0, 335N, 1483E,  65,    0, TY
WP, 13, 1951103100,   , XRQA,   0, 348N, 1522E,  55,    0, TS
WP, 13, 1951103106,   , XRQA,   0, 358N, 1566E,  50,    0, TS
WP, 13, 1951103112,   , XRQA,   0, 365N, 1601E,  45,    0, TS
WP, 13, 1951103118,   , XRQA,   0, 373N, 1635E,  45,    0, TS
WP, 13, 1951110100,   , XRQA,   0, 381N, 1681E,  45,    0, EX
WP, 13, 1951110106,   , XRQA,   0, 391N, 1732E,  45,    0, EX
WP, 13, 1951110112,   , XRQA,   0, 399N, 1766E,  45,    0, EX
WP, 13, 1951110118,   , XRQA,   0, 404N, 1800E,  45,    0, EX
WP, 13, 1951110200,   , XRQA,   0, 410N, 1760W,  45,    0, EX
